,accuracy
463,0.7389
464,0.7409
465,0.7327
466,0.7325
467,0.7363
468,0.7391
469,0.7395
470,0.7427
471,0.7452
472,0.7411
473,0.7475
474,0.7405
475,0.7384
476,0.7332
477,0.7396
478,0.7438
479,0.743
480,0.7481
481,0.7421
482,0.745
483,0.7451
484,0.7455
485,0.7388
486,0.7227
487,0.7328
488,0.7406
489,0.7432
490,0.7363
491,0.7395
492,0.7453
493,0.7458
494,0.7416
495,0.7339
496,0.7381
497,0.7335
498,0.7378
499,0.7244
500,0.7409
501,0.7459
502,0.7508
503,0.7506
504,0.7515
505,0.753
506,0.7524
507,0.755
508,0.7546
509,0.7484
510,0.7407
511,0.7447
512,0.7491
513,0.7471
514,0.7496
515,0.7562
516,0.7567
517,0.7594
518,0.7589
519,0.7535
520,0.7495
521,0.7539
522,0.7489
523,0.7485
524,0.7522
525,0.75
526,0.7458
527,0.7506
528,0.7479
529,0.7522
530,0.7501
531,0.753
532,0.7486
533,0.7455
534,0.7489
535,0.7499
536,0.7475
537,0.752
538,0.7514
539,0.7521
540,0.7533
541,0.7518
542,0.7506
543,0.7591
544,0.7477
545,0.7461
546,0.7563
547,0.7515
548,0.7547
549,0.7567
550,0.7578
551,0.7583
552,0.7586
553,0.7532
554,0.7468
555,0.7526
556,0.7466
557,0.7527
558,0.7561
559,0.7602
560,0.7591
561,0.7593
562,0.7599
563,0.7612
564,0.7583
565,0.7572
566,0.7501
567,0.7437
568,0.7455
569,0.7532
570,0.7568
571,0.7592
572,0.7633
573,0.7656
574,0.7667
575,0.7644
576,0.7642
577,0.766
578,0.7668
579,0.7674
580,0.7678
581,0.7661
582,0.7671
583,0.7655
584,0.7672
585,0.7672
586,0.7655
587,0.7644
588,0.7355
589,0.7532
590,0.7543
591,0.7606
592,0.7616
593,0.7635
594,0.7626
595,0.764
596,0.7633
597,0.7631
598,0.756
599,0.744
600,0.7581
601,0.764
602,0.7689
603,0.7702
604,0.7699
605,0.7681
606,0.7681
607,0.7677
608,0.7682
609,0.7685
610,0.7698
611,0.7539
612,0.7573
613,0.7669
614,0.7662
615,0.764
616,0.7594
617,0.769
618,0.7612
619,0.7595
620,0.7615
621,0.7702
622,0.7617
623,0.769
624,0.7686
625,0.7733
626,0.7712
627,0.769
628,0.7717
629,0.7589
630,0.7627
631,0.7698
632,0.7687
633,0.7636
634,0.7694
635,0.7699
