,accuracy
292,0.6771
293,0.6789
294,0.6764
295,0.6812
296,0.6797
297,0.6806
298,0.6773
299,0.6712
300,0.6836
301,0.6912
302,0.7044
303,0.7012
304,0.704
305,0.7068
306,0.7072
307,0.6948
308,0.6918
309,0.6833
310,0.6968
311,0.6885
312,0.6995
313,0.6979
314,0.7037
315,0.7029
316,0.7036
317,0.6929
318,0.6835
319,0.6919
320,0.6898
321,0.7061
322,0.6976
323,0.6924
324,0.708
325,0.7016
326,0.7043
327,0.7022
328,0.7018
329,0.6928
330,0.6956
331,0.6907
332,0.6975
333,0.6952
334,0.6984
335,0.6957
336,0.7041
337,0.6941
338,0.6886
339,0.6953
340,0.6933
341,0.6995
342,0.6927
343,0.6931
344,0.7018
345,0.6996
346,0.704
347,0.6951
348,0.7014
349,0.6915
350,0.7045
351,0.7043
352,0.7042
353,0.677
354,0.6926
355,0.6985
356,0.7068
357,0.6931
358,0.6997
359,0.6979
360,0.704
361,0.6987
362,0.6966
363,0.7001
364,0.7075
365,0.7063
366,0.7029
367,0.7017
368,0.6975
369,0.6982
370,0.7063
371,0.7017
372,0.7153
373,0.7135
374,0.7067
375,0.7064
376,0.7
377,0.7037
378,0.7024
379,0.6904
380,0.7017
381,0.6983
382,0.7079
383,0.7063
384,0.7104
385,0.7057
386,0.7072
387,0.7036
388,0.6958
389,0.7041
390,0.7026
391,0.7045
392,0.7053
393,0.7119
394,0.7111
395,0.7095
396,0.707
397,0.707
398,0.7007
399,0.712
400,0.7246
401,0.7317
402,0.7373
403,0.7347
404,0.7368
405,0.734
406,0.7357
407,0.733
408,0.7257
409,0.7184
410,0.7296
411,0.7312
412,0.7305
413,0.7248
414,0.7338
415,0.7332
416,0.7278
417,0.7275
418,0.7276
419,0.7343
420,0.7367
421,0.7205
422,0.7252
423,0.7202
424,0.7235
425,0.7318
426,0.7275
427,0.7371
428,0.7318
429,0.7248
430,0.719
431,0.7259
432,0.7227
433,0.7321
434,0.7258
435,0.7335
436,0.7311
437,0.7294
438,0.7261
439,0.7243
440,0.7227
441,0.7241
442,0.7259
443,0.7301
444,0.7396
445,0.7387
446,0.7344
447,0.7366
448,0.7292
449,0.7276
450,0.7226
451,0.7339
452,0.7267
453,0.728
454,0.7318
455,0.7314
456,0.7355
457,0.7207
458,0.7237
459,0.7248
460,0.7213
461,0.7187
462,0.7251
463,0.7289
464,0.7244
465,0.7285
466,0.7287
467,0.7277
468,0.7303
469,0.7258
470,0.7246
471,0.7268
472,0.7282
473,0.7289
474,0.7227
475,0.7181
476,0.7221
477,0.7275
478,0.7252
479,0.7274
480,0.7339
481,0.7366
482,0.7282
483,0.724
484,0.7261
485,0.7246
486,0.7286
487,0.7284
488,0.7294
489,0.7239
490,0.7259
491,0.7246
492,0.7234
493,0.7222
494,0.722
495,0.7294
496,0.7339
497,0.7256
498,0.7327
499,0.7312
500,0.7418
501,0.7467
502,0.7546
503,0.7539
504,0.7554
505,0.753
506,0.7513
507,0.7521
508,0.7443
509,0.7271
510,0.7386
511,0.7454
512,0.7448
513,0.7474
514,0.7498
515,0.7476
516,0.7433
517,0.7382
518,0.7424
519,0.7473
520,0.7535
521,0.7513
522,0.752
523,0.7535
524,0.7503
525,0.7463
526,0.7369
527,0.7392
528,0.742
529,0.743
530,0.7415
531,0.7463
532,0.7464
533,0.7441
534,0.7474
535,0.7514
536,0.7432
537,0.7452
538,0.7456
539,0.7498
540,0.7498
541,0.7492
542,0.7516
543,0.7454
544,0.7414
545,0.7301
546,0.7469
547,0.7432
548,0.751
549,0.7482
550,0.7533
551,0.7558
552,0.7544
553,0.7537
554,0.752
555,0.7542
556,0.7547
557,0.7544
558,0.7559
559,0.7554
560,0.7555
561,0.7556
562,0.7563
563,0.7563
564,0.7563
565,0.7554
566,0.7552
567,0.757
568,0.7561
569,0.7553
570,0.7536
571,0.7541
572,0.7527
573,0.7554
574,0.7536
575,0.7549
576,0.718
577,0.7418
578,0.7411
579,0.7491
580,0.7494
581,0.7506
582,0.7451
583,0.7486
584,0.7545
585,0.7406
586,0.7451
587,0.7465
588,0.7475
589,0.7482
590,0.7449
591,0.7461
592,0.7459
593,0.7442
594,0.743
595,0.7416
596,0.7515
597,0.7564
598,0.7496
599,0.7527
600,0.7572
601,0.7608
602,0.7658
603,0.7636
604,0.7654
605,0.7634
606,0.7601
607,0.7632
608,0.7616
609,0.7616
610,0.7624
611,0.7588
612,0.7422
613,0.7505
614,0.7569
615,0.7581
616,0.7595
617,0.7606
618,0.758
619,0.7636
620,0.7583
621,0.7583
622,0.759
623,0.7655
624,0.7567
625,0.7583
626,0.7617
627,0.7569
628,0.7545
629,0.7632
630,0.7659
631,0.7615
632,0.7647
633,0.764
634,0.7635
635,0.7585
636,0.7574
637,0.7613
638,0.7642
639,0.7635
640,0.7621
641,0.7507
642,0.7506
643,0.749
644,0.761
645,0.7648
646,0.7621
647,0.7643
648,0.7653
649,0.7636
650,0.7651
651,0.7641
652,0.7655
653,0.7666
654,0.7654
655,0.7666
656,0.7655
657,0.7661
658,0.7661
659,0.7674
660,0.7414
661,0.7568
662,0.7607
663,0.7657
664,0.7649
665,0.7646
666,0.7622
667,0.7606
668,0.7591
669,0.7514
670,0.7555
671,0.7641
672,0.7636
673,0.7648
674,0.7626
675,0.7632
676,0.759
677,0.764
678,0.7591
679,0.7619
680,0.7661
681,0.7646
682,0.7688
683,0.7611
684,0.7542
685,0.7616
686,0.7694
687,0.7742
688,0.7757
689,0.7764
690,0.7771
691,0.7775
692,0.7789
693,0.7779
694,0.7768
695,0.7777
696,0.7773
697,0.7773
698,0.7765
699,0.7772
700,0.7781
701,0.7768
702,0.7795
703,0.7788
704,0.7808
705,0.779
706,0.779
707,0.7788
708,0.7757
709,0.7802
710,0.7781
711,0.7777
712,0.7722
713,0.7604
714,0.7706
715,0.7737
716,0.7764
717,0.778
718,0.7781
719,0.776
720,0.7728
721,0.7711
722,0.7748
723,0.7744
724,0.7721
725,0.7704
726,0.7737
727,0.773
728,0.7739
729,0.7756
730,0.7717
731,0.7661
732,0.7685
733,0.7767
734,0.7778
735,0.7801
736,0.7736
737,0.7751
738,0.7776
739,0.7767
740,0.7753
741,0.7693
742,0.774
743,0.7766
744,0.7784
745,0.7755
746,0.7783
747,0.7768
748,0.7694
749,0.7711
750,0.7735
751,0.7776
752,0.7828
753,0.7833
754,0.7792
755,0.7813
756,0.7715
757,0.7734
758,0.7732
759,0.7768
760,0.7818
761,0.7782
762,0.7776
763,0.7839
764,0.7863
765,0.7869
766,0.7873
767,0.7872
768,0.7878
769,0.7879
770,0.7869
771,0.7869
772,0.787
773,0.7874
774,0.7855
775,0.7887
776,0.7875
777,0.7875
778,0.7892
779,0.7889
780,0.789
781,0.7888
782,0.7884
783,0.7886
784,0.7563
785,0.7778
786,0.7818
787,0.785
788,0.7855
789,0.7869
790,0.7859
791,0.7867
792,0.7858
793,0.7858
794,0.7854
795,0.785
796,0.7862
797,0.7848
798,0.7859
799,0.7867
800,0.7873
801,0.7877
802,0.7925
803,0.7916
804,0.7918
805,0.7907
806,0.7909
807,0.7906
808,0.7913
809,0.7931
810,0.7919
811,0.7926
812,0.7933
813,0.7929
814,0.7938
815,0.7599
816,0.7818
817,0.7828
818,0.793
819,0.7926
820,0.7874
821,0.7825
822,0.7797
823,0.7881
824,0.7944
825,0.7931
826,0.7891
827,0.7912
828,0.7847
829,0.7862
830,0.7869
831,0.7873
832,0.7928
833,0.785
834,0.7844
835,0.7805
836,0.7841
837,0.7878
838,0.7902
839,0.7911
840,0.7947
841,0.7923
842,0.7928
843,0.7922
844,0.7949
845,0.7937
846,0.7932
847,0.7833
848,0.7741
849,0.7789
850,0.782
851,0.7863
852,0.7856
853,0.7853
854,0.7874
855,0.7798
856,0.7872
857,0.7853
858,0.7887
859,0.7916
860,0.7917
861,0.7921
862,0.7936
863,0.7938
864,0.7918
865,0.7916
866,0.7913
867,0.7937
868,0.792
869,0.7927
870,0.7934
871,0.7932
872,0.7936
873,0.7926
874,0.7928
875,0.7936
876,0.7944
877,0.7934
878,0.7929
879,0.7921
880,0.7924
881,0.7925
882,0.7934
883,0.7933
884,0.7943
885,0.7931
886,0.7941
887,0.7932
888,0.7935
889,0.7928
890,0.7935
891,0.7934
892,0.7943
893,0.7933
894,0.7929
895,0.7935
896,0.7936
897,0.7928
898,0.7928
899,0.7942
900,0.7936
901,0.7923
902,0.7946
903,0.794
904,0.7945
905,0.7927
906,0.795
907,0.793
908,0.7949
909,0.7938
910,0.7887
911,0.7836
912,0.7871
913,0.7936
914,0.7983
915,0.8027
916,0.8021
917,0.7916
918,0.79
919,0.7897
920,0.7967
921,0.7982
922,0.7962
923,0.798
924,0.7972
925,0.7985
926,0.7969
927,0.788
928,0.7969
929,0.794
930,0.7968
931,0.7998
932,0.7909
933,0.7953
934,0.791
935,0.7915
936,0.7899
937,0.7912
938,0.7918
939,0.7961
940,0.7931
941,0.7925
942,0.7994
943,0.7981
944,0.7969
945,0.7966
946,0.7946
947,0.7954
948,0.7967
949,0.7958
950,0.7915
951,0.7947
952,0.7854
953,0.7927
954,0.7956
955,0.7969
956,0.7916
957,0.7907
958,0.7892
959,0.7937
960,0.7951
961,0.7971
962,0.7903
963,0.7873
964,0.7913
965,0.7907
966,0.7937
967,0.796
968,0.7949
969,0.7917
970,0.7932
971,0.7909
972,0.7959
973,0.7939
974,0.7908
975,0.793
976,0.7948
977,0.7951
978,0.7866
979,0.7967
980,0.7915
981,0.7883
982,0.7899
983,0.7952
984,0.7978
985,0.7983
986,0.799
987,0.7983
988,0.7981
989,0.7982
990,0.7985
991,0.7996
992,0.7983
993,0.7991
994,0.7993
995,0.7951
996,0.7889
997,0.7974
998,0.8022
999,0.8002
