,accuracy
711,0.7767
712,0.7785
713,0.7773
714,0.7782
715,0.7789
716,0.7796
717,0.7794
718,0.7642
719,0.7692
720,0.7749
721,0.7768
722,0.781
723,0.781
724,0.7817
725,0.7809
726,0.7799
727,0.7811
728,0.783
729,0.7802
730,0.7633
731,0.7744
732,0.7752
733,0.7732
734,0.7735
735,0.7727
736,0.7645
737,0.7618
738,0.7712
739,0.7693
740,0.7759
741,0.7674
742,0.7648
743,0.7713
744,0.7767
745,0.7789
746,0.7766
747,0.777
748,0.7755
749,0.7772
750,0.7781
751,0.7768
752,0.7772
753,0.7781
754,0.778
755,0.7775
756,0.779
757,0.7794
758,0.7787
759,0.778
760,0.7787
761,0.7787
762,0.7784
763,0.7796
764,0.7801
765,0.7785
766,0.7694
767,0.7741
768,0.7812
769,0.7781
770,0.7758
771,0.7779
772,0.7746
773,0.7762
774,0.779
775,0.7783
776,0.7736
777,0.7645
778,0.7727
779,0.7785
780,0.7775
781,0.7813
782,0.7839
783,0.7829
784,0.7837
785,0.7833
786,0.7838
787,0.782
788,0.7825
789,0.7831
790,0.7831
791,0.783
792,0.7832
793,0.7832
794,0.7839
795,0.7839
796,0.7836
797,0.7833
798,0.7839
799,0.7843
800,0.7841
801,0.7852
802,0.7858
803,0.7861
804,0.7859
805,0.7879
806,0.7867
807,0.7866
808,0.7855
809,0.7861
810,0.7849
811,0.7857
812,0.7856
813,0.7858
814,0.7858
815,0.7853
816,0.7841
817,0.7851
818,0.7853
819,0.7839
820,0.7859
821,0.7844
822,0.7857
823,0.7847
824,0.7737
825,0.7891
826,0.7893
827,0.793
828,0.7944
829,0.7895
830,0.7913
831,0.7903
832,0.7886
833,0.7832
834,0.7763
835,0.7829
836,0.7871
837,0.7899
838,0.7908
839,0.7891
840,0.7903
841,0.7909
842,0.7891
843,0.7905
844,0.7911
845,0.7901
846,0.7901
847,0.7896
848,0.7906
849,0.79
850,0.7912
851,0.7901
852,0.791
853,0.7893
854,0.7883
855,0.7892
856,0.7882
857,0.7888
858,0.7891
859,0.7889
860,0.7896
861,0.7893
862,0.7902
863,0.7898
864,0.7907
865,0.7912
866,0.7904
867,0.7903
868,0.7896
869,0.7882
