,accuracy
266,0.6473
267,0.6474
268,0.6476
269,0.6579
270,0.6503
271,0.6524
272,0.6627
273,0.6633
274,0.6488
275,0.6467
276,0.6492
277,0.6563
278,0.649
279,0.656
280,0.6424
281,0.654
282,0.6555
283,0.6494
284,0.6453
285,0.6449
286,0.6464
287,0.6391
288,0.658
289,0.6559
290,0.6577
291,0.651
292,0.6541
293,0.6369
294,0.654
295,0.6464
296,0.6462
297,0.6538
298,0.6523
299,0.6594
300,0.6721
301,0.6795
302,0.6814
303,0.68
304,0.6736
305,0.675
306,0.6814
307,0.6834
308,0.6735
309,0.6678
310,0.6668
311,0.6688
312,0.6717
313,0.6829
314,0.6673
315,0.6612
316,0.6788
317,0.6784
318,0.6847
319,0.673
320,0.6848
321,0.6746
322,0.68
323,0.6812
324,0.6749
325,0.6797
326,0.6751
327,0.6784
328,0.6815
329,0.6817
330,0.6831
331,0.6812
332,0.6788
333,0.6863
334,0.6806
335,0.6883
336,0.6769
337,0.6887
338,0.6946
339,0.689
340,0.6924
341,0.6796
342,0.6898
343,0.6766
344,0.6845
345,0.6796
346,0.6887
347,0.6829
348,0.6878
349,0.6889
350,0.677
351,0.6798
352,0.6857
353,0.6829
354,0.682
355,0.6828
356,0.6935
357,0.6864
358,0.6877
359,0.6848
360,0.6853
361,0.685
362,0.6828
363,0.687
364,0.691
365,0.6885
366,0.6892
367,0.6952
368,0.6948
369,0.6995
370,0.6854
371,0.6884
372,0.69
373,0.6868
374,0.6876
375,0.6886
376,0.6946
377,0.6837
378,0.6924
379,0.6926
380,0.6916
381,0.6876
382,0.6865
383,0.6945
384,0.687
385,0.6817
386,0.6845
387,0.6864
388,0.6813
389,0.6865
390,0.6927
391,0.6894
392,0.6899
393,0.6907
394,0.6933
395,0.6959
396,0.6871
397,0.6949
398,0.6899
399,0.6905
400,0.7029
401,0.7128
402,0.7168
403,0.7174
404,0.7159
405,0.7193
406,0.7181
407,0.7197
408,0.717
409,0.7196
410,0.7193
411,0.7188
412,0.718
413,0.7169
414,0.717
415,0.719
416,0.7185
417,0.7179
418,0.7182
419,0.7186
420,0.7201
421,0.7198
422,0.7192
423,0.7187
424,0.7173
425,0.7196
426,0.7177
427,0.7204
428,0.7196
429,0.719
430,0.7207
431,0.7202
432,0.7209
433,0.7189
434,0.7199
435,0.7187
436,0.6625
437,0.696
438,0.7053
439,0.7171
440,0.7143
441,0.7067
442,0.7119
443,0.7127
444,0.7177
445,0.7151
446,0.7198
447,0.7159
448,0.7218
449,0.7152
450,0.7116
451,0.7151
452,0.7158
453,0.7106
454,0.7139
455,0.7182
456,0.7137
457,0.7207
458,0.7158
459,0.719
460,0.7172
461,0.7171
462,0.7209
463,0.7149
464,0.7161
465,0.7051
466,0.7083
467,0.7137
468,0.7148
469,0.7021
470,0.7089
471,0.7113
472,0.7182
473,0.721
474,0.7126
475,0.7148
476,0.7146
477,0.7118
478,0.715
479,0.7175
480,0.709
481,0.7176
482,0.7134
483,0.7132
484,0.7175
485,0.7114
486,0.7164
487,0.7129
488,0.7188
489,0.7193
490,0.7226
491,0.7113
492,0.7176
493,0.7167
494,0.7172
495,0.7129
496,0.7133
497,0.7129
498,0.7148
499,0.7209
500,0.7305
501,0.7338
502,0.7363
503,0.735
504,0.7312
505,0.7331
506,0.7355
507,0.7346
508,0.7349
509,0.733
510,0.7351
511,0.733
512,0.7091
513,0.725
514,0.7277
515,0.7365
516,0.7377
517,0.7287
518,0.726
519,0.7364
520,0.7328
521,0.7314
522,0.7287
523,0.7306
524,0.7328
525,0.7298
526,0.7339
527,0.729
528,0.7323
529,0.7317
530,0.7354
531,0.7244
532,0.7386
533,0.7356
534,0.7345
535,0.7357
536,0.7356
537,0.7349
538,0.7335
539,0.729
540,0.7352
541,0.7403
542,0.7385
543,0.7309
544,0.7312
545,0.7305
546,0.7331
547,0.7329
548,0.731
549,0.7388
550,0.7389
551,0.7325
552,0.7361
553,0.7429
554,0.7367
555,0.7396
556,0.7407
557,0.7426
558,0.7382
559,0.7435
560,0.7364
561,0.7355
562,0.7272
563,0.7323
564,0.7401
565,0.7379
566,0.7418
567,0.745
568,0.742
569,0.7456
570,0.7493
571,0.7447
572,0.7303
573,0.7273
574,0.7344
575,0.732
576,0.7348
577,0.7397
578,0.7379
579,0.7372
580,0.7413
581,0.7395
582,0.7377
583,0.7409
584,0.7392
585,0.7407
586,0.7328
587,0.7362
588,0.7325
589,0.7356
590,0.7344
591,0.7383
592,0.7339
593,0.7361
594,0.7296
595,0.7286
596,0.7332
597,0.7407
598,0.7421
599,0.7355
600,0.7454
601,0.7507
602,0.7522
603,0.7524
604,0.752
605,0.7517
606,0.7539
607,0.7535
608,0.7539
609,0.7522
610,0.7533
611,0.751
612,0.7509
613,0.7517
614,0.7514
615,0.7536
616,0.7521
617,0.7525
618,0.7522
619,0.7505
620,0.753
621,0.7541
622,0.7548
623,0.7535
624,0.7522
625,0.7524
626,0.7547
627,0.7541
628,0.7544
629,0.7553
630,0.7544
631,0.7549
632,0.7547
633,0.7558
634,0.754
635,0.7559
636,0.6672
637,0.751
638,0.753
639,0.7523
640,0.7566
641,0.7521
642,0.7546
643,0.7493
644,0.752
645,0.7487
646,0.75
647,0.7464
648,0.7525
649,0.7487
650,0.7494
651,0.7474
652,0.7484
653,0.7499
654,0.7497
655,0.7493
656,0.7517
657,0.7539
658,0.7545
659,0.7571
660,0.7484
661,0.7441
662,0.74
663,0.7485
664,0.7538
665,0.7522
666,0.7517
667,0.7494
668,0.7566
669,0.7526
670,0.7562
671,0.7532
672,0.7434
673,0.7464
674,0.7507
675,0.753
676,0.7529
677,0.7509
678,0.7536
679,0.753
680,0.7544
681,0.7569
682,0.7554
683,0.7551
684,0.7569
685,0.7572
686,0.7567
687,0.7572
688,0.7563
689,0.7563
690,0.7559
691,0.7571
692,0.756
693,0.7554
694,0.7576
695,0.7564
696,0.7549
697,0.757
698,0.7544
699,0.7553
700,0.7578
701,0.7628
702,0.7594
703,0.7582
704,0.7583
705,0.7592
706,0.7593
707,0.7604
708,0.7593
709,0.7588
710,0.7594
711,0.7597
712,0.76
713,0.7465
714,0.7494
715,0.7565
716,0.7585
717,0.7631
718,0.7598
719,0.762
720,0.7595
721,0.7551
722,0.7569
723,0.7594
724,0.7587
725,0.7616
726,0.7636
727,0.7617
728,0.7596
729,0.756
730,0.7562
731,0.7596
732,0.7662
733,0.7628
734,0.7671
735,0.7659
736,0.7628
737,0.7599
738,0.7631
739,0.7631
740,0.7564
741,0.7551
742,0.7555
743,0.7621
744,0.7578
745,0.7576
746,0.7656
747,0.7661
748,0.7639
749,0.7614
750,0.7637
751,0.7662
752,0.763
753,0.7592
754,0.7646
755,0.7652
756,0.7667
757,0.768
758,0.7661
759,0.7629
760,0.7638
761,0.7604
762,0.7667
763,0.7517
764,0.7609
765,0.7627
766,0.7604
767,0.7621
768,0.7574
769,0.7618
770,0.7651
771,0.7605
772,0.7654
773,0.7636
774,0.7599
775,0.7581
776,0.7571
777,0.757
778,0.7666
779,0.7652
780,0.7653
781,0.7708
782,0.773
783,0.7717
784,0.772
785,0.772
786,0.7728
787,0.773
788,0.7728
789,0.7719
790,0.7529
791,0.7662
792,0.7727
793,0.7702
794,0.7738
795,0.7752
796,0.772
797,0.7727
798,0.7732
799,0.7733
800,0.7764
801,0.7782
802,0.7775
803,0.7754
804,0.775
805,0.7754
806,0.7767
807,0.7747
808,0.7757
809,0.7759
810,0.7743
811,0.7726
812,0.7625
813,0.7672
814,0.7692
815,0.7738
816,0.7728
817,0.773
818,0.7725
819,0.772
820,0.7726
821,0.7748
822,0.7745
823,0.7744
824,0.7746
825,0.775
826,0.7743
827,0.7749
828,0.7741
829,0.7745
830,0.7745
831,0.7727
832,0.7729
833,0.7732
834,0.7738
835,0.7518
836,0.7643
837,0.7787
838,0.7802
839,0.7811
840,0.7812
841,0.7818
842,0.7814
843,0.7826
844,0.7831
845,0.7836
846,0.7846
847,0.7827
848,0.783
849,0.7813
850,0.7828
851,0.7835
852,0.7836
853,0.7838
854,0.7833
855,0.784
856,0.7749
857,0.7621
858,0.7749
859,0.7777
860,0.7762
861,0.775
862,0.7799
863,0.7703
864,0.7766
865,0.7686
866,0.7642
867,0.7729
868,0.7758
869,0.7777
870,0.7787
871,0.7797
872,0.7761
873,0.7759
874,0.7719
875,0.7736
876,0.7792
877,0.7744
878,0.7771
879,0.7763
880,0.7784
881,0.7824
882,0.7823
883,0.7808
884,0.7803
885,0.7704
886,0.7747
887,0.7736
888,0.7752
889,0.7747
890,0.7758
891,0.7793
892,0.7783
893,0.7734
894,0.7715
895,0.7676
896,0.7741
897,0.7801
898,0.7833
899,0.7821
900,0.7858
901,0.7882
902,0.7873
903,0.7851
904,0.7857
905,0.7871
906,0.7859
907,0.7866
908,0.7872
909,0.7883
910,0.7874
911,0.7882
912,0.7871
913,0.7869
914,0.7885
915,0.7614
916,0.7809
917,0.7789
918,0.7828
919,0.7849
920,0.7867
921,0.7856
922,0.7868
923,0.7868
924,0.7868
925,0.7868
926,0.7875
927,0.7876
928,0.7665
929,0.7713
930,0.7814
931,0.784
932,0.7892
933,0.7889
934,0.788
935,0.7872
936,0.788
937,0.7859
938,0.7853
939,0.787
940,0.7882
941,0.7874
942,0.7889
943,0.7879
944,0.7887
945,0.7888
946,0.7853
947,0.7799
948,0.7818
949,0.7862
950,0.7872
951,0.7866
952,0.7896
953,0.7888
954,0.7897
955,0.7902
956,0.7906
957,0.7902
958,0.7908
959,0.7874
960,0.7526
961,0.7838
962,0.7907
963,0.7899
964,0.7903
965,0.7895
966,0.7885
967,0.786
968,0.7796
969,0.785
970,0.7866
971,0.7846
972,0.785
973,0.7886
974,0.7898
975,0.79
976,0.7736
977,0.7835
978,0.7839
979,0.7891
980,0.7897
981,0.7937
982,0.7919
983,0.7918
984,0.794
985,0.7926
986,0.7925
987,0.7924
988,0.7933
989,0.7932
990,0.7932
991,0.7935
992,0.7934
993,0.7939
994,0.7944
995,0.7934
996,0.7938
997,0.794
998,0.7929
999,0.7929
