,accuracy
606,0.7212
607,0.7242
608,0.7251
609,0.7248
610,0.7247
611,0.725
612,0.7256
613,0.726
614,0.7255
615,0.7257
616,0.7236
617,0.7262
618,0.7247
619,0.725
620,0.7239
621,0.7257
622,0.7252
623,0.7253
624,0.726
625,0.7258
626,0.7247
627,0.7264
628,0.7266
629,0.7258
630,0.7249
631,0.7252
632,0.7246
633,0.7242
634,0.7241
635,0.7262
636,0.7278
637,0.7269
638,0.726
639,0.7268
640,0.7269
641,0.7254
642,0.7256
643,0.7255
644,0.7237
645,0.725
646,0.7255
647,0.7256
648,0.7247
649,0.7241
650,0.725
651,0.7247
652,0.7253
653,0.7243
654,0.7239
655,0.7244
656,0.7081
657,0.718
658,0.7167
659,0.7236
660,0.7288
661,0.7226
662,0.7207
663,0.72
664,0.7217
665,0.7182
666,0.7091
667,0.7268
668,0.7188
669,0.7156
670,0.718
671,0.7143
672,0.7245
673,0.7258
674,0.7168
675,0.7171
676,0.7117
677,0.7158
678,0.7162
679,0.718
680,0.7211
681,0.7214
682,0.7222
683,0.715
684,0.7138
685,0.7126
686,0.7248
687,0.7205
688,0.7208
689,0.7222
690,0.723
691,0.7196
692,0.7195
693,0.7251
694,0.7199
695,0.7092
696,0.7179
697,0.7253
698,0.7231
699,0.7226
700,0.7266
701,0.7265
702,0.7265
703,0.7263
704,0.7257
705,0.7268
706,0.7285
707,0.7276
708,0.7305
709,0.731
710,0.7295
711,0.7309
712,0.7295
713,0.7185
714,0.7172
715,0.721
716,0.723
717,0.7251
718,0.7282
719,0.7344
720,0.7316
721,0.7336
722,0.7346
723,0.7357
724,0.7349
725,0.7264
726,0.7267
727,0.7285
728,0.73
729,0.731
730,0.724
731,0.7296
732,0.7345
733,0.7291
734,0.7262
735,0.7251
736,0.7332
737,0.7339
738,0.7347
739,0.731
740,0.7283
741,0.73
742,0.7364
743,0.7333
744,0.7272
745,0.7168
746,0.7308
747,0.7313
748,0.7327
749,0.7298
750,0.7324
751,0.7319
752,0.7315
753,0.7288
754,0.7308
755,0.73
756,0.733
757,0.729
758,0.7338
759,0.7385
760,0.7346
761,0.7381
762,0.7318
763,0.7343
764,0.7338
765,0.7368
766,0.7262
767,0.7367
768,0.7428
769,0.7386
770,0.7365
771,0.7368
772,0.7362
773,0.7339
774,0.7359
775,0.7389
776,0.7387
777,0.7424
778,0.7364
779,0.7332
780,0.7317
781,0.7354
782,0.7349
783,0.7358
784,0.7323
785,0.7328
786,0.7368
787,0.7273
788,0.7277
789,0.7285
790,0.7392
791,0.7352
792,0.7349
793,0.7335
794,0.7306
795,0.7363
796,0.7351
797,0.7322
798,0.7301
799,0.7317
800,0.7412
801,0.7416
802,0.7415
803,0.7417
804,0.7422
805,0.7453
806,0.743
807,0.7438
808,0.7426
809,0.743
810,0.7436
811,0.7446
812,0.7419
813,0.7314
814,0.7374
815,0.7365
816,0.745
817,0.7415
818,0.7484
819,0.7483
820,0.7481
821,0.7476
822,0.7483
823,0.7481
824,0.7479
825,0.7504
826,0.7488
827,0.7499
828,0.7495
829,0.7494
830,0.7496
831,0.7496
832,0.7491
833,0.7498
834,0.7498
835,0.7506
836,0.7502
837,0.7502
838,0.7478
839,0.7499
840,0.7482
841,0.7184
842,0.7316
843,0.7387
844,0.7433
845,0.7454
846,0.7449
847,0.7492
848,0.7471
849,0.7482
850,0.7471
851,0.747
852,0.7465
853,0.7472
854,0.7459
855,0.7468
856,0.7478
857,0.7461
858,0.7473
859,0.7468
860,0.7459
861,0.7465
862,0.747
863,0.7451
864,0.7452
865,0.7475
866,0.747
867,0.7461
868,0.7479
869,0.7468
870,0.7469
871,0.7466
872,0.7471
873,0.747
874,0.7462
875,0.7457
876,0.7462
877,0.746
878,0.7464
879,0.745
880,0.7461
881,0.7458
882,0.7456
883,0.7454
884,0.7463
885,0.747
886,0.748
887,0.6858
888,0.7245
889,0.7412
890,0.7471
891,0.75
892,0.7507
893,0.7529
894,0.7501
895,0.7514
896,0.7524
897,0.7529
898,0.753
899,0.7531
900,0.752
901,0.7532
902,0.7512
903,0.7466
904,0.7497
905,0.7506
906,0.7509
907,0.7516
908,0.7517
909,0.7511
910,0.7517
911,0.7519
912,0.7528
913,0.7517
914,0.7519
915,0.7487
916,0.7227
917,0.7401
918,0.7406
919,0.748
920,0.7495
921,0.7501
922,0.752
923,0.7518
924,0.7505
925,0.7528
926,0.7525
927,0.7518
928,0.7522
929,0.7526
930,0.7536
931,0.7527
932,0.7539
933,0.753
934,0.7518
935,0.7542
936,0.7536
937,0.7542
938,0.7535
939,0.7538
940,0.7536
941,0.753
942,0.7302
943,0.7375
944,0.7471
945,0.7538
946,0.7553
947,0.7578
948,0.7581
949,0.756
950,0.7575
951,0.7574
952,0.7578
953,0.7574
954,0.7557
955,0.7575
956,0.7574
957,0.7575
958,0.7582
959,0.7579
960,0.7575
961,0.7582
962,0.7573
963,0.7587
964,0.7575
965,0.7577
966,0.7576
967,0.7584
968,0.7583
969,0.759
970,0.7587
971,0.7586
972,0.7598
973,0.7579
974,0.7595
975,0.7562
976,0.7432
977,0.7482
978,0.7543
979,0.7582
980,0.7611
981,0.7613
982,0.7622
983,0.7617
984,0.7616
985,0.7616
986,0.7631
987,0.7631
988,0.7623
989,0.7625
990,0.7633
991,0.7638
992,0.7634
993,0.7624
994,0.7641
995,0.7624
996,0.7611
997,0.7298
998,0.7472
999,0.7548
