,accuracy
461,0.7165
462,0.7223
463,0.7251
464,0.7274
465,0.7317
466,0.7268
467,0.7319
468,0.7347
469,0.7299
470,0.7349
471,0.7345
472,0.7354
473,0.7338
474,0.7211
475,0.7123
476,0.7284
477,0.7339
478,0.7359
479,0.7366
480,0.7275
481,0.7294
482,0.7238
483,0.7201
484,0.7313
485,0.7215
486,0.7328
487,0.7337
488,0.7341
489,0.7313
490,0.7298
491,0.7265
492,0.72
493,0.7291
494,0.7352
495,0.7262
496,0.7359
497,0.7318
498,0.7373
499,0.7354
500,0.7405
501,0.7439
502,0.7459
503,0.7462
504,0.7441
505,0.744
506,0.7429
507,0.7432
508,0.7411
509,0.7306
510,0.7359
511,0.7432
512,0.7425
513,0.7518
514,0.7437
515,0.7481
516,0.74
517,0.7406
518,0.7411
519,0.7399
520,0.7358
521,0.7413
522,0.7424
523,0.7495
524,0.7474
525,0.7425
526,0.7461
527,0.7423
528,0.7421
529,0.749
530,0.7523
531,0.7484
532,0.7516
533,0.7456
534,0.7487
535,0.7404
536,0.7408
537,0.745
538,0.7479
539,0.7417
540,0.7477
541,0.746
542,0.7546
543,0.7505
544,0.748
545,0.7492
546,0.7415
547,0.7409
548,0.7438
549,0.7511
550,0.7524
551,0.7524
552,0.7522
553,0.7535
554,0.7521
555,0.7553
556,0.7542
557,0.7495
558,0.7394
559,0.733
560,0.7462
561,0.7468
562,0.7493
563,0.75
564,0.7466
565,0.7448
566,0.7396
567,0.745
568,0.7498
569,0.7404
570,0.7519
571,0.7439
572,0.7341
573,0.7443
574,0.7472
575,0.7423
576,0.7482
577,0.7449
578,0.7481
579,0.7496
580,0.7526
581,0.7529
582,0.7537
583,0.7519
584,0.7341
585,0.7384
586,0.7412
587,0.7458
588,0.749
589,0.7449
590,0.7489
591,0.7497
592,0.7523
593,0.7512
594,0.7515
595,0.7364
596,0.7445
597,0.7435
598,0.7498
599,0.7505
600,0.7563
601,0.7618
602,0.7625
603,0.7621
604,0.7625
605,0.7625
606,0.7594
607,0.7612
608,0.7614
609,0.7631
610,0.7582
611,0.7535
612,0.7443
613,0.757
614,0.7555
615,0.7562
616,0.7564
617,0.7645
618,0.7624
619,0.7605
620,0.7579
621,0.7572
622,0.7585
623,0.7593
624,0.757
625,0.7602
626,0.7614
627,0.7597
628,0.7526
629,0.7628
630,0.7583
631,0.7645
632,0.764
633,0.7608
634,0.7645
635,0.7639
636,0.7511
637,0.7518
638,0.7545
639,0.7596
640,0.7646
641,0.7624
642,0.7606
643,0.756
644,0.7605
645,0.759
646,0.7598
647,0.7613
648,0.7603
649,0.7638
650,0.764
651,0.7665
652,0.7628
653,0.7632
654,0.7651
655,0.7489
656,0.7564
657,0.7626
658,0.7676
659,0.7576
660,0.7625
661,0.7604
662,0.7661
663,0.7685
664,0.7691
665,0.7673
666,0.7631
667,0.7519
668,0.7564
669,0.7643
670,0.7631
671,0.7663
672,0.7696
673,0.7709
674,0.7709
675,0.7693
676,0.7712
677,0.7703
678,0.7698
679,0.7541
680,0.7533
681,0.7624
682,0.7689
683,0.7633
684,0.7634
685,0.7642
686,0.7632
687,0.7643
688,0.7586
689,0.7569
690,0.7604
691,0.7652
692,0.7565
693,0.7638
694,0.7638
695,0.7641
696,0.7632
697,0.7511
698,0.7563
699,0.7623
700,0.7731
701,0.7726
702,0.7731
703,0.7735
704,0.7761
705,0.7752
706,0.7739
707,0.7716
708,0.7718
709,0.7735
710,0.7742
711,0.7621
712,0.7644
713,0.7647
714,0.7677
715,0.7663
716,0.7643
717,0.7683
718,0.7744
719,0.7721
720,0.7652
721,0.7628
722,0.768
723,0.7648
724,0.7707
725,0.7714
726,0.7738
727,0.7771
728,0.7765
729,0.7737
730,0.77
731,0.7613
732,0.7604
733,0.7705
734,0.7725
735,0.7709
736,0.7733
737,0.7694
738,0.7639
739,0.7732
740,0.7694
741,0.7731
742,0.773
743,0.7719
744,0.7602
745,0.7627
746,0.7717
747,0.7772
748,0.7757
749,0.7762
750,0.7748
751,0.7737
752,0.7742
753,0.7726
754,0.7627
755,0.77
756,0.7742
757,0.7686
758,0.7709
759,0.7651
760,0.7684
761,0.7725
762,0.7723
763,0.7728
764,0.7737
765,0.7715
766,0.7679
767,0.7653
768,0.7681
769,0.7708
770,0.7689
771,0.7681
772,0.7722
773,0.7724
774,0.7731
775,0.7714
776,0.7709
777,0.7696
778,0.7729
779,0.7742
780,0.774
781,0.7757
782,0.7726
783,0.7727
784,0.7739
785,0.7785
786,0.7759
787,0.7744
788,0.7758
789,0.7761
790,0.778
791,0.7763
792,0.7551
793,0.7793
794,0.7814
795,0.78
796,0.7772
797,0.7755
798,0.7702
799,0.7736
800,0.7793
801,0.7841
802,0.786
803,0.7868
804,0.7859
805,0.788
806,0.7888
807,0.7879
808,0.7885
809,0.788
810,0.7886
811,0.7881
812,0.7881
813,0.7879
814,0.7877
815,0.7882
816,0.7891
817,0.7879
818,0.7886
819,0.7885
820,0.7881
821,0.7882
822,0.7878
823,0.7898
824,0.782
825,0.7738
826,0.7831
827,0.7873
828,0.7876
829,0.7884
830,0.7886
831,0.7888
832,0.7898
833,0.7884
834,0.7876
835,0.7898
836,0.7896
837,0.7901
838,0.7889
839,0.7895
840,0.7891
841,0.7879
842,0.7749
843,0.786
844,0.7903
845,0.7882
846,0.7867
847,0.7887
848,0.7874
849,0.7864
850,0.7817
851,0.7877
852,0.7889
853,0.7912
854,0.7853
855,0.7829
856,0.7869
857,0.7866
858,0.7895
859,0.787
860,0.7845
861,0.789
862,0.7865
863,0.7838
864,0.7821
865,0.7865
866,0.7855
867,0.7835
868,0.7804
869,0.7904
870,0.7934
871,0.7906
872,0.7903
873,0.7899
874,0.7919
875,0.7915
876,0.7917
877,0.7916
878,0.7914
879,0.7923
880,0.7915
881,0.7919
882,0.7915
883,0.7923
884,0.7922
885,0.7915
886,0.7907
887,0.7907
888,0.7915
889,0.7918
890,0.7915
891,0.792
892,0.7918
893,0.792
894,0.7909
895,0.7914
896,0.7919
897,0.7914
898,0.7915
899,0.7897
900,0.794
901,0.795
902,0.7983
903,0.7974
904,0.7973
905,0.7969
906,0.7985
907,0.7981
908,0.7965
909,0.798
910,0.7986
911,0.7987
912,0.7969
913,0.7976
914,0.7862
915,0.792
916,0.7988
917,0.7933
918,0.7963
919,0.7926
920,0.7911
921,0.7852
922,0.7902
923,0.7898
924,0.7915
925,0.7952
926,0.7911
927,0.7902
928,0.7891
929,0.7972
930,0.7911
931,0.7898
932,0.794
933,0.7956
934,0.7952
935,0.7973
936,0.7964
937,0.7959
938,0.7959
939,0.7971
940,0.7968
941,0.7977
942,0.7973
943,0.7969
944,0.7967
945,0.7974
946,0.7959
947,0.7569
948,0.7892
949,0.7923
950,0.7931
951,0.7949
952,0.795
953,0.7958
954,0.7901
955,0.7924
956,0.7932
957,0.7938
958,0.7932
959,0.7933
960,0.7927
961,0.7872
962,0.7927
963,0.7903
964,0.7939
965,0.7964
966,0.7946
967,0.795
968,0.7919
969,0.7953
970,0.784
971,0.7893
972,0.7894
973,0.7963
974,0.7966
975,0.7968
976,0.7957
977,0.7881
978,0.7913
979,0.7946
980,0.7956
981,0.7994
982,0.8005
983,0.8002
984,0.7997
985,0.8009
986,0.7988
987,0.7907
988,0.7928
989,0.7987
990,0.7941
991,0.7972
992,0.7915
993,0.7906
994,0.7944
995,0.7923
996,0.7955
997,0.7985
998,0.7987
999,0.8001
