,accuracy
349,0.6909
350,0.694
351,0.6872
352,0.694
353,0.697
354,0.7023
355,0.6925
356,0.6948
357,0.6892
358,0.6971
359,0.6935
360,0.6931
361,0.6942
362,0.6887
363,0.6964
364,0.6936
365,0.6924
366,0.6959
367,0.6974
368,0.6962
369,0.6918
370,0.6851
371,0.6847
372,0.6965
373,0.6954
374,0.7009
375,0.6923
376,0.7016
377,0.687
378,0.6943
379,0.6931
380,0.6893
381,0.6838
382,0.6829
383,0.6807
384,0.6897
385,0.6933
386,0.6925
387,0.6913
388,0.688
389,0.6956
390,0.6874
391,0.6966
392,0.694
393,0.6838
394,0.6899
395,0.6942
396,0.6996
397,0.6871
398,0.6988
399,0.6997
400,0.7074
401,0.7132
402,0.7198
403,0.7206
404,0.7217
405,0.7196
406,0.7228
407,0.7239
408,0.7119
409,0.7074
410,0.7019
411,0.7117
412,0.72
413,0.7237
414,0.7156
415,0.724
416,0.7236
417,0.7263
418,0.7225
419,0.7168
420,0.7162
421,0.7116
422,0.7126
423,0.7184
424,0.7087
425,0.7224
426,0.723
427,0.7207
428,0.723
429,0.7203
430,0.7164
431,0.7064
432,0.7037
433,0.7108
434,0.7244
435,0.7087
436,0.7194
437,0.7166
438,0.7178
439,0.72
440,0.7227
441,0.7252
442,0.7094
443,0.7129
444,0.7166
445,0.7007
446,0.7174
447,0.7212
448,0.7145
449,0.7231
450,0.7165
451,0.7126
452,0.7162
453,0.7218
454,0.7194
455,0.7173
456,0.7223
457,0.7287
458,0.7269
459,0.7171
460,0.723
461,0.7242
462,0.7262
463,0.7284
464,0.7313
465,0.7145
466,0.7193
467,0.7082
468,0.7161
469,0.7163
470,0.7149
471,0.7124
472,0.72
473,0.7121
474,0.7094
475,0.7226
476,0.7203
477,0.7244
478,0.723
479,0.72
480,0.7234
481,0.7149
482,0.714
483,0.7214
484,0.7207
485,0.7162
486,0.7176
487,0.7263
488,0.7202
489,0.7135
490,0.7157
491,0.7204
492,0.7178
493,0.7232
494,0.7209
495,0.7282
496,0.7296
497,0.7321
498,0.7338
499,0.7342
500,0.737
501,0.7424
502,0.7457
503,0.7456
504,0.748
505,0.7452
506,0.7451
507,0.7443
508,0.7426
509,0.7421
510,0.7388
511,0.7237
512,0.7285
513,0.7325
514,0.7403
515,0.7364
516,0.7405
517,0.7341
518,0.7276
519,0.7275
520,0.7345
521,0.7304
522,0.7341
523,0.7375
524,0.7335
525,0.7415
526,0.7411
527,0.7354
528,0.737
529,0.7347
530,0.7372
531,0.7382
532,0.7348
533,0.7288
534,0.7308
535,0.7345
536,0.7267
537,0.7416
538,0.7389
539,0.7415
540,0.7409
541,0.7408
542,0.7441
543,0.739
544,0.743
545,0.743
546,0.7422
547,0.7452
548,0.7454
549,0.714
550,0.7286
551,0.738
552,0.741
553,0.7489
554,0.7494
555,0.748
556,0.747
557,0.748
558,0.7493
559,0.7497
560,0.7485
561,0.7499
562,0.7506
563,0.751
564,0.7491
565,0.7488
566,0.7501
567,0.7492
568,0.7194
569,0.731
570,0.7378
571,0.7455
572,0.7483
573,0.7418
574,0.7419
575,0.7369
576,0.7348
577,0.7392
578,0.7481
579,0.7471
580,0.747
581,0.7512
582,0.7542
583,0.7507
584,0.7524
585,0.7533
586,0.753
587,0.75
588,0.7427
589,0.7342
590,0.7468
591,0.7492
592,0.7459
593,0.7477
594,0.7493
595,0.7487
596,0.7499
597,0.7513
598,0.7504
599,0.7525
600,0.7561
601,0.7584
602,0.7585
603,0.7591
604,0.7556
605,0.7548
606,0.7552
607,0.7557
608,0.7547
609,0.7547
610,0.7556
611,0.7568
612,0.7573
613,0.7541
614,0.7201
615,0.7425
616,0.7533
617,0.7514
618,0.7554
619,0.7587
620,0.7491
621,0.7503
622,0.7535
623,0.7505
624,0.7512
625,0.7543
626,0.7564
627,0.7521
628,0.7556
629,0.7577
630,0.7504
631,0.7514
632,0.7549
633,0.7606
634,0.7582
635,0.7606
636,0.7593
637,0.7604
638,0.7608
639,0.7645
640,0.7648
641,0.7648
642,0.7649
643,0.7636
644,0.7653
645,0.7642
646,0.7658
647,0.7644
648,0.7651
649,0.7641
650,0.7649
651,0.7648
652,0.7657
653,0.7644
654,0.7647
655,0.7654
656,0.766
657,0.7654
658,0.7651
659,0.7654
660,0.7663
661,0.7663
662,0.7659
663,0.7644
664,0.7658
665,0.7662
666,0.7643
667,0.7651
668,0.7664
669,0.7648
670,0.7649
671,0.7655
672,0.7643
673,0.7641
674,0.7651
675,0.7655
676,0.7648
677,0.7647
678,0.6971
679,0.7531
680,0.7584
681,0.7627
682,0.7638
683,0.7635
684,0.7614
685,0.7618
686,0.7627
687,0.7629
688,0.7625
689,0.7632
690,0.7625
691,0.763
692,0.7632
693,0.7632
694,0.763
695,0.7627
696,0.7635
697,0.7624
698,0.7626
699,0.7638
700,0.768
701,0.7713
702,0.7731
703,0.771
704,0.7711
705,0.7703
706,0.7703
707,0.7707
708,0.772
709,0.7719
710,0.7684
711,0.7498
712,0.7649
713,0.7635
714,0.7659
715,0.7661
716,0.7687
717,0.7623
718,0.7645
719,0.774
720,0.7719
721,0.7656
722,0.768
723,0.7624
724,0.7639
725,0.7615
726,0.7674
727,0.7694
728,0.7699
729,0.7731
730,0.7719
731,0.7665
732,0.7576
733,0.7601
734,0.7612
735,0.7628
736,0.7673
737,0.7645
738,0.7624
739,0.7605
740,0.767
741,0.7694
742,0.7727
743,0.7713
744,0.7741
745,0.7734
746,0.7741
747,0.7737
748,0.7751
749,0.7742
750,0.7746
751,0.7745
752,0.7755
753,0.7757
754,0.7741
755,0.7754
756,0.7531
757,0.7644
758,0.7687
759,0.7722
760,0.7756
761,0.774
762,0.7721
763,0.7729
764,0.771
765,0.7637
766,0.7648
767,0.7689
768,0.7712
769,0.7643
770,0.7679
771,0.7732
772,0.7761
773,0.7759
774,0.7748
775,0.7765
776,0.7768
777,0.7757
778,0.7592
779,0.7609
780,0.7684
781,0.7713
782,0.7705
783,0.7741
784,0.7711
785,0.7697
786,0.7633
787,0.7664
788,0.7662
789,0.7649
790,0.7701
791,0.7717
792,0.7702
793,0.7714
794,0.76
795,0.7642
796,0.7728
797,0.7745
798,0.7787
799,0.7801
800,0.7825
801,0.7845
802,0.7863
803,0.7865
804,0.7857
805,0.785
806,0.7837
807,0.7852
808,0.7862
809,0.7859
810,0.7846
811,0.7856
812,0.7841
813,0.784
814,0.7852
815,0.7856
816,0.7854
817,0.7855
818,0.7852
819,0.7846
820,0.7845
821,0.7543
822,0.7694
823,0.7774
824,0.7805
825,0.7874
826,0.7889
827,0.7903
828,0.7912
829,0.7909
830,0.7917
831,0.7904
832,0.7911
833,0.7915
834,0.7919
835,0.7918
836,0.7922
837,0.7911
838,0.7916
839,0.7928
840,0.7932
841,0.793
842,0.7909
843,0.7911
844,0.7924
845,0.791
846,0.7898
847,0.7911
848,0.7913
849,0.7909
850,0.7916
851,0.7918
852,0.7902
853,0.7915
854,0.791
855,0.7925
856,0.7863
857,0.7755
858,0.7803
859,0.783
860,0.7809
861,0.7864
862,0.7847
863,0.7802
864,0.7721
865,0.7781
866,0.7778
867,0.7829
868,0.7829
869,0.7798
870,0.7751
871,0.7775
872,0.776
873,0.7854
874,0.782
875,0.784
876,0.7855
877,0.7795
878,0.7784
879,0.779
880,0.7809
881,0.7793
882,0.7832
883,0.7823
884,0.7782
885,0.783
886,0.7807
887,0.7748
888,0.7778
889,0.7781
890,0.7754
891,0.7816
892,0.7834
893,0.7833
894,0.7824
895,0.7828
896,0.7822
897,0.7841
898,0.7816
899,0.7833
900,0.7866
901,0.789
902,0.7912
903,0.7893
904,0.7887
905,0.7876
906,0.7886
907,0.7886
908,0.7865
909,0.7876
910,0.7912
911,0.7888
912,0.7875
913,0.7882
914,0.7895
915,0.7898
916,0.7888
917,0.7879
918,0.7871
919,0.787
920,0.778
921,0.7858
922,0.7932
923,0.7992
924,0.7998
925,0.7993
926,0.7982
927,0.7979
928,0.7972
929,0.7982
930,0.7989
931,0.7995
932,0.763
933,0.7875
934,0.7873
935,0.7917
936,0.7936
937,0.7938
938,0.7927
939,0.791
940,0.7926
941,0.7898
942,0.7903
943,0.795
944,0.7886
945,0.7917
946,0.7978
947,0.7914
948,0.797
949,0.797
950,0.7951
951,0.7847
952,0.7854
953,0.7967
954,0.7969
955,0.7913
956,0.7901
957,0.7942
958,0.794
959,0.7957
960,0.7961
961,0.7952
962,0.7885
963,0.7888
964,0.7907
965,0.7918
966,0.79
967,0.7931
968,0.7957
969,0.7907
970,0.787
971,0.7844
972,0.7901
973,0.7848
974,0.7946
975,0.7956
976,0.7925
977,0.7928
978,0.7883
979,0.7873
980,0.7954
981,0.7958
982,0.7918
983,0.7898
984,0.7858
985,0.7826
986,0.7877
987,0.7908
988,0.7947
989,0.7971
990,0.7926
991,0.7853
992,0.7922
993,0.7923
994,0.791
995,0.7943
996,0.7953
997,0.7882
998,0.7841
999,0.7864
