,accuracy
591,0.7343
592,0.7404
593,0.7434
594,0.747
595,0.7461
596,0.7423
597,0.7408
598,0.7415
599,0.7418
600,0.7456
601,0.7482
602,0.7491
603,0.7495
604,0.7496
605,0.7479
606,0.7514
607,0.7506
608,0.7515
609,0.7505
610,0.7517
611,0.752
612,0.7529
613,0.7507
614,0.7513
615,0.7521
616,0.7516
617,0.751
618,0.7532
619,0.7521
620,0.7531
621,0.7523
622,0.7522
623,0.7533
624,0.7515
625,0.752
626,0.7524
627,0.751
628,0.7058
629,0.7432
630,0.7456
631,0.7485
632,0.7483
633,0.7482
634,0.7486
635,0.7476
636,0.7478
637,0.7465
638,0.7465
639,0.7438
640,0.7481
641,0.756
642,0.7566
643,0.752
644,0.7534
645,0.753
646,0.7451
647,0.7459
648,0.7384
649,0.7457
650,0.7532
651,0.7557
652,0.7481
653,0.7535
654,0.7406
655,0.7464
656,0.7512
657,0.752
658,0.7496
659,0.7539
660,0.7554
661,0.7538
662,0.7568
663,0.7523
664,0.7503
665,0.7328
666,0.7482
667,0.7454
668,0.7469
669,0.7464
670,0.7507
671,0.7471
672,0.7508
673,0.7494
674,0.7437
675,0.7391
676,0.7468
677,0.745
678,0.7437
679,0.7511
680,0.7474
681,0.7414
682,0.7468
683,0.7416
684,0.7459
685,0.7498
686,0.7476
687,0.7476
688,0.7444
689,0.7428
690,0.7469
691,0.7433
692,0.7478
693,0.7335
694,0.7447
695,0.745
696,0.7453
697,0.744
698,0.745
699,0.7432
700,0.7517
701,0.7548
702,0.7533
703,0.7539
704,0.7559
705,0.7558
706,0.7566
707,0.7563
708,0.755
709,0.7565
710,0.7553
711,0.7565
712,0.7495
713,0.7404
714,0.757
715,0.7527
716,0.7597
717,0.7582
718,0.7581
719,0.7592
720,0.7611
721,0.7587
722,0.7603
723,0.7618
724,0.762
725,0.7626
726,0.7623
727,0.7628
728,0.7636
729,0.7632
730,0.7622
731,0.7624
732,0.7403
733,0.7442
734,0.7586
735,0.7554
736,0.7548
737,0.7615
738,0.7609
739,0.7551
740,0.7582
741,0.7546
742,0.7589
743,0.7599
744,0.7608
745,0.7589
746,0.759
747,0.7566
748,0.7579
749,0.7599
750,0.7632
751,0.7537
752,0.7585
753,0.7625
754,0.7629
755,0.7639
756,0.7667
757,0.7661
758,0.7614
759,0.7537
760,0.7613
761,0.7617
762,0.7633
763,0.7619
764,0.7653
765,0.7595
766,0.7604
767,0.7641
768,0.7654
769,0.7634
770,0.764
771,0.7474
772,0.7561
773,0.7553
774,0.763
775,0.7634
776,0.769
777,0.7687
778,0.7702
779,0.7702
780,0.7711
781,0.7716
782,0.7719
783,0.7711
784,0.7722
785,0.7731
786,0.7712
787,0.749
788,0.7644
789,0.7651
790,0.765
791,0.7632
792,0.7684
793,0.7699
794,0.7714
795,0.7723
796,0.7724
797,0.7722
798,0.7725
799,0.7706
800,0.7716
801,0.7728
802,0.7705
803,0.7709
804,0.7712
805,0.7715
806,0.7716
807,0.7701
808,0.7726
809,0.7714
810,0.7724
811,0.7726
812,0.7722
813,0.7714
814,0.7705
815,0.7701
816,0.7701
817,0.7705
818,0.7704
819,0.77
820,0.7604
821,0.7656
822,0.7726
823,0.7736
824,0.775
825,0.7749
826,0.7762
827,0.7765
828,0.776
829,0.7763
830,0.7777
831,0.7758
832,0.7763
833,0.7781
834,0.7777
835,0.7764
836,0.7759
837,0.7779
838,0.7763
839,0.7777
840,0.7774
841,0.7774
842,0.7771
843,0.7773
844,0.7774
845,0.776
846,0.7756
847,0.7768
848,0.7761
849,0.7763
850,0.7772
851,0.7766
852,0.7777
853,0.7769
854,0.7766
855,0.7773
856,0.7773
857,0.7771
858,0.7767
859,0.7758
860,0.779
861,0.7762
862,0.7781
863,0.7767
864,0.7771
865,0.7772
866,0.7766
867,0.7039
868,0.7668
869,0.7681
870,0.7677
871,0.7694
872,0.7697
873,0.7703
874,0.7687
875,0.7675
876,0.7694
877,0.7675
878,0.7696
879,0.7699
880,0.7683
881,0.7702
882,0.7696
883,0.7702
884,0.7688
885,0.7697
886,0.7689
887,0.769
888,0.7704
889,0.7703
890,0.7706
891,0.7699
892,0.7698
893,0.7697
894,0.7698
895,0.7714
896,0.7698
897,0.7701
898,0.7708
899,0.7707
900,0.774
901,0.7738
902,0.7762
903,0.7744
904,0.7725
905,0.7741
906,0.7754
907,0.7736
908,0.7738
909,0.7735
910,0.7735
911,0.7728
912,0.7748
913,0.7759
914,0.7742
915,0.775
916,0.7683
917,0.7589
918,0.7623
919,0.7738
920,0.7774
921,0.7781
922,0.7793
923,0.7778
924,0.7762
925,0.7775
926,0.78
927,0.7784
928,0.7553
929,0.772
930,0.7753
931,0.7817
932,0.7821
933,0.78
934,0.7798
935,0.7818
936,0.7813
937,0.7824
938,0.7828
939,0.7823
940,0.7829
941,0.782
942,0.7836
943,0.7826
944,0.7824
945,0.7832
946,0.7827
947,0.7827
948,0.7813
949,0.7807
950,0.782
951,0.7804
952,0.7805
953,0.7789
954,0.7805
955,0.7578
956,0.771
957,0.7805
958,0.7778
959,0.7769
960,0.7791
961,0.7802
962,0.7813
963,0.7617
964,0.7743
965,0.7772
966,0.7766
967,0.7818
968,0.7758
969,0.7739
970,0.7798
971,0.7761
972,0.7775
973,0.7802
974,0.7795
975,0.784
976,0.7811
977,0.7807
978,0.7815
979,0.776
980,0.7824
981,0.7812
982,0.7847
983,0.7841
984,0.7825
985,0.782
986,0.7779
987,0.7745
988,0.7779
989,0.7767
990,0.7823
991,0.7827
992,0.7828
993,0.7806
994,0.7811
995,0.7814
996,0.778
997,0.7759
998,0.7775
999,0.7802
