,accuracy
688,0.7579
689,0.7587
690,0.7567
691,0.7557
692,0.76
693,0.7554
694,0.7571
695,0.7557
696,0.754
697,0.7582
698,0.7579
699,0.7572
700,0.7587
701,0.7649
702,0.7637
703,0.7649
704,0.7636
705,0.7656
706,0.7633
707,0.7624
708,0.7633
709,0.7645
710,0.7633
711,0.7613
712,0.7652
713,0.7623
714,0.7622
715,0.7588
716,0.7598
717,0.7556
718,0.7624
719,0.7583
720,0.7613
721,0.7618
722,0.7634
723,0.764
724,0.7615
725,0.7659
726,0.7628
727,0.7678
728,0.7642
729,0.762
730,0.7618
731,0.7642
732,0.763
733,0.7637
734,0.7602
735,0.7641
736,0.763
737,0.7617
738,0.7641
739,0.7651
740,0.7636
741,0.7636
742,0.7593
743,0.7581
744,0.7583
745,0.7575
746,0.7579
747,0.76
748,0.7631
749,0.7615
750,0.7614
751,0.7615
752,0.7585
753,0.7638
754,0.7631
755,0.7605
756,0.7599
757,0.7601
758,0.7594
759,0.7611
760,0.7636
761,0.7648
762,0.7663
763,0.7627
764,0.764
765,0.7643
766,0.763
767,0.7621
768,0.7639
769,0.7641
770,0.7628
771,0.7648
772,0.7643
773,0.7624
774,0.763
775,0.7658
776,0.7667
777,0.7655
778,0.7662
779,0.765
780,0.7622
781,0.759
782,0.7624
783,0.7624
784,0.765
785,0.7645
786,0.7642
787,0.761
788,0.762
789,0.762
790,0.7667
791,0.7628
792,0.7608
793,0.7643
794,0.7634
795,0.7633
796,0.7615
797,0.7658
798,0.7653
799,0.7635
800,0.7659
801,0.7656
802,0.7666
803,0.7657
804,0.7674
805,0.7713
806,0.7717
807,0.7703
808,0.769
809,0.7692
810,0.7693
811,0.7694
812,0.7695
813,0.7686
814,0.7671
815,0.771
816,0.7655
817,0.7656
818,0.767
819,0.7635
820,0.7681
821,0.7702
822,0.7686
823,0.7673
824,0.7655
825,0.7665
826,0.7659
827,0.7687
828,0.7709
829,0.7684
830,0.7691
831,0.7723
832,0.7681
833,0.7728
834,0.7674
835,0.7676
836,0.7687
837,0.7735
838,0.7712
839,0.7709
840,0.773
841,0.7689
842,0.7689
843,0.7671
844,0.7707
845,0.768
846,0.7692
847,0.7715
848,0.7718
849,0.7697
850,0.7713
851,0.7717
852,0.7726
853,0.7715
854,0.7712
855,0.7762
856,0.77
857,0.7723
858,0.7755
859,0.7737
860,0.7736
861,0.7728
862,0.7746
863,0.7733
864,0.771
865,0.7742
866,0.7757
867,0.7773
868,0.7772
869,0.7786
870,0.7796
871,0.7792
872,0.7781
873,0.7751
874,0.777
875,0.7778
876,0.7734
877,0.7781
878,0.7764
879,0.7782
880,0.7745
881,0.7757
882,0.7771
883,0.7742
884,0.7743
885,0.7767
886,0.776
887,0.775
888,0.7763
889,0.7797
890,0.7769
891,0.7758
892,0.7759
893,0.7751
894,0.7775
895,0.7744
896,0.7771
897,0.7727
898,0.7752
899,0.774
900,0.7769
901,0.7771
902,0.779
903,0.7782
904,0.7776
905,0.7767
906,0.7778
907,0.7771
908,0.7764
909,0.777
910,0.7756
911,0.7752
912,0.7761
913,0.7758
914,0.7777
915,0.776
916,0.7763
917,0.7798
918,0.7778
919,0.7776
920,0.7753
921,0.7751
922,0.7705
923,0.7714
924,0.7746
925,0.7763
926,0.7787
927,0.779
928,0.7786
929,0.7774
930,0.7796
931,0.7771
932,0.7771
933,0.7792
934,0.7758
935,0.7759
936,0.7774
937,0.7782
938,0.776
939,0.7808
940,0.7797
941,0.7818
942,0.7812
943,0.779
944,0.7775
945,0.7784
946,0.7811
947,0.7759
948,0.7765
949,0.7738
950,0.7737
951,0.7726
952,0.7735
953,0.7769
954,0.7773
955,0.7806
956,0.7786
957,0.7791
958,0.778
959,0.7763
960,0.7798
961,0.7769
962,0.7756
963,0.7785
964,0.7766
965,0.777
966,0.7773
967,0.7772
968,0.778
969,0.777
970,0.7771
971,0.7771
972,0.7779
973,0.7767
974,0.7793
975,0.7788
976,0.7772
977,0.7799
978,0.7773
979,0.7767
980,0.7783
981,0.778
982,0.7782
983,0.778
984,0.7787
985,0.7816
986,0.7786
987,0.7803
988,0.7809
989,0.7798
990,0.7789
991,0.7774
992,0.7787
993,0.7802
994,0.7818
995,0.7792
996,0.781
997,0.781
998,0.7809
999,0.782
