,accuracy
220,0.6684
221,0.6616
222,0.662
223,0.6653
224,0.6611
225,0.6637
226,0.674
227,0.669
228,0.6576
229,0.6606
230,0.6683
231,0.6653
232,0.6625
233,0.6677
234,0.656
235,0.6717
236,0.6726
237,0.6641
238,0.6553
239,0.6674
240,0.657
241,0.6624
242,0.6739
243,0.6703
244,0.6769
245,0.6722
246,0.6728
247,0.6565
248,0.6643
249,0.6584
250,0.6711
251,0.6565
252,0.6667
253,0.6729
254,0.6604
255,0.6705
256,0.6728
257,0.6708
258,0.6732
259,0.6603
260,0.6677
261,0.6661
262,0.666
263,0.6536
264,0.6653
265,0.6718
266,0.6724
267,0.6661
268,0.6731
269,0.6787
270,0.6744
271,0.6702
272,0.6626
273,0.6684
274,0.6684
275,0.6735
276,0.6679
277,0.6759
278,0.6726
279,0.6753
280,0.6775
281,0.6781
282,0.6785
283,0.6783
284,0.6784
285,0.6789
286,0.6784
287,0.6788
288,0.6782
289,0.6798
290,0.6803
291,0.6795
292,0.6802
293,0.6798
294,0.6802
295,0.6819
296,0.6821
297,0.6824
298,0.6808
299,0.6809
300,0.6886
301,0.6933
302,0.701
303,0.7051
304,0.6964
305,0.6986
306,0.6964
307,0.6917
308,0.6776
309,0.6913
310,0.6911
311,0.6924
312,0.6878
313,0.6846
314,0.6873
315,0.6961
316,0.6968
317,0.6942
318,0.6928
319,0.6863
320,0.6871
321,0.7004
322,0.6927
323,0.6929
324,0.6929
325,0.6855
326,0.6868
327,0.6925
328,0.6957
329,0.6929
330,0.6934
331,0.7011
332,0.7018
333,0.6986
334,0.6995
335,0.698
336,0.6977
337,0.6949
338,0.688
339,0.6864
340,0.6921
341,0.6973
342,0.6932
343,0.6872
344,0.6974
345,0.6847
346,0.7032
347,0.6915
348,0.6975
349,0.6979
350,0.7038
351,0.708
352,0.7051
353,0.7091
354,0.7044
355,0.6987
356,0.6879
357,0.6808
358,0.6898
359,0.6947
360,0.6965
361,0.6955
362,0.6932
363,0.6927
364,0.6933
365,0.7047
366,0.6908
367,0.6987
368,0.6988
369,0.6968
370,0.7004
371,0.6879
372,0.7055
373,0.7076
374,0.7057
375,0.7056
376,0.7044
377,0.703
378,0.7067
379,0.7119
380,0.7084
381,0.6977
382,0.6954
383,0.7016
384,0.6997
385,0.7031
386,0.7044
387,0.7091
388,0.6961
389,0.6915
390,0.6947
391,0.682
392,0.7018
393,0.6999
394,0.7006
395,0.7006
396,0.7038
397,0.7012
398,0.7025
399,0.6913
400,0.712
401,0.7196
402,0.7262
403,0.7292
404,0.7302
405,0.7274
406,0.726
407,0.7236
408,0.7168
409,0.7067
410,0.7078
411,0.7154
412,0.7237
413,0.7249
414,0.7208
415,0.719
416,0.7158
417,0.7209
418,0.7139
419,0.7235
420,0.7184
421,0.7132
422,0.7171
423,0.723
424,0.7301
425,0.7286
426,0.7257
427,0.7226
428,0.7253
429,0.7313
430,0.7283
431,0.7271
432,0.7248
433,0.7272
434,0.7232
435,0.7208
436,0.716
437,0.7231
438,0.7254
439,0.7245
440,0.7303
441,0.7161
442,0.7267
443,0.7169
444,0.7247
445,0.728
446,0.7278
447,0.7248
448,0.7269
449,0.7246
450,0.7255
451,0.7288
452,0.7318
453,0.7266
454,0.7312
455,0.7262
456,0.7259
457,0.7197
458,0.7229
459,0.7319
460,0.729
461,0.7341
462,0.7233
463,0.7318
464,0.7356
465,0.7376
466,0.7381
467,0.7373
468,0.738
469,0.7389
470,0.7381
471,0.7382
472,0.7393
473,0.7388
474,0.7394
475,0.739
476,0.7385
477,0.7386
478,0.7381
479,0.738
480,0.7375
481,0.7383
482,0.7387
483,0.739
484,0.7372
485,0.7385
486,0.7391
487,0.7388
488,0.7377
489,0.7382
490,0.7381
491,0.7395
492,0.7397
493,0.7223
494,0.719
495,0.7289
496,0.732
497,0.7342
498,0.7367
499,0.7369
500,0.7386
501,0.7407
502,0.7452
503,0.7459
504,0.7479
505,0.7479
506,0.7495
507,0.7486
508,0.7444
509,0.7448
510,0.7483
511,0.7461
512,0.7468
513,0.7476
514,0.7483
515,0.7483
516,0.747
517,0.7474
518,0.7395
519,0.7426
520,0.737
521,0.7282
522,0.7392
523,0.7393
524,0.7433
525,0.7428
526,0.7413
527,0.7413
528,0.7384
529,0.7407
530,0.7407
531,0.7403
532,0.7296
533,0.73
534,0.7403
535,0.7403
536,0.7401
537,0.7355
538,0.7419
539,0.7401
540,0.7421
541,0.7403
542,0.7412
543,0.7405
544,0.7397
545,0.7404
546,0.7387
547,0.7366
548,0.7349
549,0.7377
550,0.7384
551,0.7394
552,0.7445
553,0.7464
554,0.7445
555,0.7444
556,0.7434
557,0.7435
558,0.7443
559,0.7451
560,0.7438
561,0.7458
562,0.7449
563,0.7377
564,0.7426
565,0.7328
566,0.7378
567,0.7407
568,0.741
569,0.7442
570,0.7457
571,0.7437
572,0.7446
573,0.744
574,0.7469
575,0.742
576,0.7464
577,0.7416
578,0.7398
579,0.7457
580,0.7416
581,0.7418
582,0.7365
583,0.7426
584,0.7462
585,0.748
586,0.7502
587,0.7499
588,0.7487
589,0.7485
590,0.7481
591,0.7495
592,0.748
593,0.7462
594,0.7435
595,0.738
596,0.7369
597,0.7362
598,0.7344
599,0.7405
600,0.7442
601,0.7476
602,0.7488
603,0.7514
604,0.7518
605,0.7507
606,0.7495
607,0.7499
608,0.7466
609,0.7449
610,0.7437
611,0.7446
612,0.7448
613,0.7456
614,0.7454
615,0.7454
616,0.7452
617,0.7443
618,0.7449
619,0.7451
620,0.7445
621,0.7463
622,0.7457
623,0.7452
624,0.7458
625,0.7467
626,0.745
627,0.7449
628,0.7445
629,0.7462
630,0.7268
631,0.7414
632,0.7446
633,0.751
634,0.7516
635,0.7526
636,0.7517
637,0.751
638,0.7506
639,0.7515
640,0.7453
641,0.7501
642,0.7499
643,0.7469
644,0.7473
645,0.7494
646,0.7504
647,0.7458
648,0.7443
649,0.7465
650,0.7441
651,0.7479
652,0.7473
653,0.7506
654,0.7496
655,0.7489
656,0.749
657,0.7468
658,0.7487
659,0.7449
660,0.7439
661,0.7476
662,0.7485
663,0.75
664,0.7506
665,0.751
666,0.7523
667,0.7496
668,0.7487
669,0.7478
670,0.75
671,0.7534
672,0.7531
673,0.7542
674,0.7552
675,0.7486
676,0.7493
677,0.7499
678,0.7495
679,0.7521
680,0.7513
681,0.7524
682,0.7502
683,0.749
684,0.7519
685,0.7462
686,0.7504
687,0.7506
688,0.7557
689,0.753
690,0.7516
691,0.7547
692,0.7536
693,0.7519
694,0.7508
695,0.7503
696,0.7532
697,0.7521
698,0.752
699,0.7528
700,0.756
701,0.7607
702,0.7617
703,0.7616
704,0.7617
705,0.7622
706,0.757
707,0.7594
708,0.759
709,0.7586
710,0.7584
711,0.758
712,0.7591
713,0.7598
714,0.7589
715,0.7576
716,0.7586
717,0.7584
718,0.7516
719,0.754
720,0.761
721,0.7624
722,0.7645
723,0.7625
724,0.7618
725,0.764
726,0.7644
727,0.7605
728,0.7586
729,0.7587
730,0.7479
731,0.7549
732,0.7587
733,0.7607
734,0.7615
735,0.7627
736,0.7585
737,0.7611
738,0.7564
739,0.759
740,0.7581
741,0.7571
742,0.7587
743,0.7576
744,0.7636
745,0.7639
746,0.7632
747,0.7648
748,0.7646
749,0.759
750,0.7584
751,0.7634
752,0.7592
753,0.7599
754,0.7609
755,0.7634
756,0.7658
757,0.7639
758,0.7626
759,0.7653
760,0.7618
761,0.7563
762,0.7595
763,0.76
764,0.758
765,0.7593
766,0.7621
767,0.7669
768,0.7656
769,0.7661
770,0.7631
771,0.7649
772,0.7681
773,0.7656
774,0.7642
775,0.7637
776,0.7629
777,0.7599
778,0.7605
779,0.7601
780,0.7636
781,0.7619
782,0.766
783,0.7663
784,0.7671
785,0.7653
786,0.7647
787,0.7585
788,0.7633
789,0.7627
790,0.761
791,0.7622
792,0.7682
793,0.767
794,0.7672
795,0.7671
796,0.7708
797,0.7688
798,0.7675
799,0.7669
800,0.7708
801,0.7715
802,0.7733
803,0.7727
804,0.7737
805,0.772
806,0.7705
807,0.7724
808,0.7729
809,0.7739
810,0.7738
811,0.7731
812,0.774
813,0.7736
814,0.7729
815,0.7745
816,0.7747
817,0.7742
818,0.7745
819,0.7751
820,0.774
821,0.7698
822,0.7666
823,0.7678
824,0.7704
825,0.7728
826,0.7757
827,0.7758
828,0.7756
829,0.7747
830,0.7766
831,0.7763
832,0.7757
833,0.7758
834,0.7776
835,0.7765
836,0.7644
837,0.7693
838,0.7733
839,0.7739
840,0.7745
841,0.7729
842,0.7731
843,0.7733
844,0.773
845,0.7721
846,0.7724
847,0.7698
848,0.7686
849,0.7758
850,0.7711
851,0.7725
852,0.7746
853,0.7741
854,0.7745
855,0.775
856,0.7757
857,0.7768
858,0.777
859,0.7768
860,0.7765
861,0.7764
862,0.7771
863,0.7772
864,0.7656
865,0.7725
866,0.7757
867,0.777
868,0.7796
869,0.7795
870,0.7774
871,0.7792
872,0.7788
873,0.7814
874,0.7818
875,0.7811
876,0.7807
877,0.7812
878,0.7808
879,0.7812
880,0.7813
881,0.7808
882,0.7785
883,0.7795
884,0.7675
885,0.7747
886,0.7762
887,0.7764
888,0.7777
889,0.7761
890,0.7763
891,0.7677
892,0.7722
893,0.7712
894,0.7741
895,0.7744
896,0.7785
897,0.7764
898,0.7772
899,0.7774
900,0.7793
901,0.7753
902,0.7774
903,0.779
904,0.7789
905,0.7788
906,0.7787
907,0.778
908,0.7771
909,0.7777
910,0.7779
911,0.778
912,0.7777
913,0.7778
914,0.7789
915,0.777
916,0.7773
917,0.7771
918,0.7774
919,0.778
920,0.7803
921,0.7788
922,0.7789
923,0.7667
924,0.7774
925,0.7788
926,0.7802
927,0.7811
928,0.7808
929,0.7824
930,0.7788
931,0.7815
932,0.7823
933,0.7827
934,0.7831
935,0.7707
936,0.7735
937,0.7807
938,0.7815
939,0.7813
940,0.7785
941,0.7802
942,0.776
943,0.7782
944,0.7798
945,0.7777
946,0.7804
947,0.7725
948,0.7812
949,0.7794
950,0.7826
951,0.7809
952,0.7817
953,0.7825
954,0.7809
955,0.777
956,0.7699
957,0.777
958,0.7799
959,0.778
960,0.7794
961,0.7789
962,0.7795
963,0.7768
964,0.7768
965,0.7791
966,0.7782
967,0.7811
968,0.7801
969,0.7808
970,0.7796
971,0.7787
972,0.7775
973,0.776
974,0.7795
975,0.7822
976,0.7804
977,0.7843
978,0.7826
979,0.7807
980,0.7784
981,0.7769
982,0.7798
983,0.7755
984,0.7817
985,0.7805
986,0.7816
987,0.7829
988,0.784
989,0.7816
990,0.7797
991,0.7785
992,0.7806
993,0.7822
994,0.7877
995,0.7862
996,0.7842
997,0.786
998,0.7868
999,0.7838
