,accuracy
247,0.6646
248,0.6803
249,0.6715
250,0.6675
251,0.6649
252,0.6774
253,0.677
254,0.6716
255,0.6742
256,0.6712
257,0.6666
258,0.6791
259,0.6802
260,0.6773
261,0.6792
262,0.6824
263,0.6707
264,0.6625
265,0.6638
266,0.6697
267,0.6755
268,0.678
269,0.6807
270,0.6665
271,0.6703
272,0.6694
273,0.6709
274,0.6665
275,0.6721
276,0.6691
277,0.6736
278,0.6768
279,0.672
280,0.6791
281,0.6621
282,0.669
283,0.6755
284,0.6706
285,0.6771
286,0.6692
287,0.6622
288,0.6788
289,0.6784
290,0.6827
291,0.6804
292,0.6785
293,0.6819
294,0.6833
295,0.6795
296,0.6851
297,0.6849
298,0.6856
299,0.6856
300,0.6931
301,0.7013
302,0.7102
303,0.7116
304,0.7111
305,0.7067
306,0.7045
307,0.6961
308,0.6985
309,0.6918
310,0.7112
311,0.7071
312,0.6987
313,0.6987
314,0.6888
315,0.7001
316,0.7042
317,0.7007
318,0.6968
319,0.6979
320,0.7027
321,0.699
322,0.6951
323,0.6978
324,0.7136
325,0.7108
326,0.7146
327,0.6938
328,0.6978
329,0.6981
330,0.6985
331,0.7009
332,0.7036
333,0.7039
334,0.7052
335,0.7039
336,0.7005
337,0.7061
338,0.6971
339,0.6962
340,0.7064
341,0.697
342,0.6967
343,0.6946
344,0.7047
345,0.7087
346,0.7117
347,0.7026
348,0.7029
349,0.7036
350,0.6953
351,0.6982
352,0.7029
353,0.7059
354,0.7098
355,0.7098
356,0.6981
357,0.6949
358,0.7042
359,0.7005
360,0.7079
361,0.7143
362,0.7104
363,0.7009
364,0.7091
365,0.7125
366,0.7137
367,0.7154
368,0.7064
369,0.7103
370,0.6897
371,0.7057
372,0.7033
373,0.7173
374,0.7072
375,0.7124
376,0.7061
377,0.7144
378,0.706
379,0.706
380,0.705
381,0.706
382,0.705
383,0.7064
384,0.704
385,0.7115
386,0.697
387,0.7069
388,0.708
389,0.7093
390,0.708
391,0.7129
392,0.7147
393,0.7062
394,0.7085
395,0.7112
396,0.7079
397,0.7188
398,0.7159
399,0.7204
400,0.7289
401,0.7346
402,0.7392
403,0.7399
404,0.74
405,0.7411
406,0.7371
407,0.7368
408,0.7205
409,0.7153
410,0.7279
411,0.7365
412,0.7378
413,0.7342
414,0.7386
415,0.7375
416,0.7197
417,0.7313
418,0.7254
419,0.7302
420,0.7308
421,0.7241
422,0.7024
423,0.7374
424,0.7388
425,0.742
426,0.7434
427,0.7424
428,0.7431
429,0.742
430,0.7426
431,0.7439
432,0.7434
433,0.7432
434,0.7454
435,0.7444
436,0.7438
437,0.7421
438,0.7435
439,0.7441
440,0.7461
441,0.7461
442,0.7444
443,0.7458
444,0.7467
445,0.7468
446,0.7447
447,0.7434
448,0.7449
449,0.7461
450,0.7456
451,0.7453
452,0.7437
453,0.7446
454,0.7461
455,0.7453
456,0.745
457,0.7431
458,0.7452
459,0.7454
460,0.7454
461,0.7452
462,0.744
463,0.7453
464,0.7456
465,0.746
466,0.7449
467,0.7453
468,0.7445
469,0.7461
470,0.7447
471,0.7453
472,0.7451
473,0.7444
474,0.7446
475,0.7454
476,0.7453
477,0.7445
478,0.7455
479,0.7455
480,0.7459
481,0.7456
482,0.745
483,0.7447
484,0.7181
485,0.7222
486,0.73
487,0.7311
488,0.7347
489,0.7366
490,0.737
491,0.7378
492,0.7391
493,0.7378
494,0.7382
495,0.739
496,0.7402
497,0.739
498,0.7397
499,0.739
500,0.7408
501,0.7425
502,0.7459
503,0.7463
504,0.7458
505,0.7482
506,0.7472
507,0.744
508,0.7451
509,0.744
510,0.7439
511,0.7458
512,0.7465
513,0.7457
514,0.7439
515,0.746
516,0.7434
517,0.7419
518,0.7407
519,0.7387
520,0.7334
521,0.7385
522,0.7409
523,0.7413
524,0.7437
525,0.7445
526,0.7498
527,0.7495
528,0.7488
529,0.7461
530,0.7465
531,0.7508
532,0.7494
533,0.7412
534,0.7395
535,0.739
536,0.7392
537,0.7422
538,0.7466
539,0.7489
540,0.7466
541,0.7428
542,0.7406
543,0.74
544,0.7426
545,0.748
546,0.7474
547,0.7463
548,0.7472
549,0.7416
550,0.7454
551,0.7486
552,0.7453
553,0.7515
554,0.752
555,0.7547
556,0.7517
557,0.7498
558,0.7496
559,0.7446
560,0.7322
561,0.7408
562,0.7466
563,0.7517
564,0.7501
565,0.7494
566,0.7517
567,0.7542
568,0.7525
569,0.7516
570,0.7526
571,0.7527
572,0.7514
573,0.746
574,0.7513
575,0.7422
576,0.7418
577,0.7438
578,0.7459
579,0.7438
580,0.7472
581,0.7503
582,0.7505
583,0.7493
584,0.749
585,0.7483
586,0.7502
587,0.7513
588,0.7498
589,0.7489
590,0.7498
591,0.7493
592,0.7508
593,0.7493
594,0.7502
595,0.7507
596,0.7505
597,0.749
598,0.7502
599,0.7402
600,0.7469
601,0.7522
602,0.7537
603,0.7544
604,0.7559
605,0.7568
606,0.7561
607,0.7546
608,0.7541
609,0.7525
610,0.7548
611,0.7533
612,0.7558
613,0.7547
614,0.7542
615,0.754
616,0.7534
617,0.7495
618,0.7447
619,0.75
620,0.751
621,0.7579
622,0.7546
623,0.7573
624,0.7554
625,0.7528
626,0.7533
627,0.7542
628,0.753
629,0.7548
630,0.7554
631,0.7534
632,0.7528
633,0.7546
634,0.7536
635,0.7534
636,0.7522
637,0.753
638,0.754
639,0.7539
640,0.7534
641,0.7542
642,0.7552
643,0.7546
644,0.7367
645,0.7543
646,0.7536
647,0.7553
648,0.754
649,0.7556
650,0.7558
651,0.7565
652,0.7526
653,0.7575
654,0.7562
655,0.7569
656,0.7552
657,0.7514
658,0.7407
659,0.7504
660,0.753
661,0.7573
662,0.7565
663,0.7569
664,0.7586
665,0.7598
666,0.7584
667,0.7545
668,0.7515
669,0.7497
670,0.7584
671,0.756
672,0.7498
673,0.7567
674,0.7612
675,0.7564
676,0.7575
677,0.7606
678,0.7596
679,0.7603
680,0.7612
681,0.7606
682,0.7584
683,0.7537
684,0.758
685,0.7611
686,0.7583
687,0.7555
688,0.7568
689,0.7584
690,0.7608
691,0.7625
692,0.7605
693,0.7617
694,0.7622
695,0.7633
696,0.7635
697,0.763
698,0.7628
699,0.7641
700,0.7634
701,0.7637
702,0.7654
703,0.767
704,0.7676
705,0.7667
706,0.7641
707,0.767
708,0.7673
709,0.766
710,0.7665
711,0.7669
712,0.7649
713,0.7673
714,0.767
715,0.7608
716,0.7575
717,0.757
718,0.7579
719,0.7629
720,0.7637
721,0.7645
722,0.7656
723,0.7671
724,0.7623
725,0.761
726,0.7647
727,0.7584
728,0.7583
729,0.7606
730,0.7626
731,0.7652
732,0.7664
733,0.7665
734,0.7671
735,0.7658
736,0.7631
737,0.7604
738,0.7663
739,0.7644
740,0.7655
741,0.7644
742,0.7689
743,0.7617
744,0.7681
745,0.7679
746,0.7647
747,0.7654
748,0.7666
749,0.7717
750,0.7672
751,0.765
752,0.7627
753,0.7681
754,0.7671
755,0.7548
756,0.7686
757,0.7674
758,0.7718
759,0.7673
760,0.7696
761,0.7721
762,0.7698
763,0.7689
764,0.7621
765,0.7631
766,0.7673
767,0.7694
768,0.7708
769,0.7719
770,0.7707
771,0.7703
772,0.7713
773,0.7695
774,0.7653
775,0.758
776,0.7696
777,0.7666
778,0.7715
779,0.7707
780,0.7723
781,0.7719
782,0.7728
783,0.77
784,0.7713
785,0.772
786,0.7738
787,0.7728
788,0.7721
789,0.7703
790,0.7717
791,0.7724
792,0.7728
793,0.7702
794,0.7697
795,0.7684
796,0.7709
797,0.7705
798,0.772
799,0.773
800,0.7759
801,0.7742
802,0.7763
803,0.7775
804,0.776
805,0.7767
806,0.7758
807,0.7761
808,0.7768
809,0.7749
810,0.7763
811,0.7754
812,0.7744
813,0.7749
814,0.7761
815,0.773
816,0.7665
817,0.7676
818,0.7693
819,0.7766
820,0.7747
821,0.7776
822,0.7731
823,0.7775
824,0.7775
825,0.7769
826,0.7776
827,0.7769
828,0.7701
829,0.7679
830,0.7746
831,0.7745
832,0.7756
833,0.7788
834,0.7805
835,0.7796
836,0.7776
837,0.7758
838,0.7745
839,0.7756
840,0.7744
841,0.7736
842,0.7737
843,0.7751
844,0.7772
845,0.7772
846,0.7787
847,0.7788
848,0.7773
849,0.7761
850,0.7699
851,0.7673
852,0.7716
853,0.776
854,0.7767
855,0.778
856,0.7793
857,0.7776
858,0.7781
859,0.7755
860,0.7739
861,0.7673
862,0.7727
863,0.7733
864,0.7777
865,0.7755
866,0.7789
867,0.7773
868,0.7785
869,0.7775
870,0.7772
871,0.7776
872,0.7772
873,0.7786
874,0.7735
875,0.7713
876,0.7732
877,0.772
878,0.7712
879,0.7717
880,0.7739
881,0.7721
882,0.7697
883,0.7698
884,0.7715
885,0.7693
886,0.7753
887,0.7734
888,0.7741
889,0.7702
890,0.7704
891,0.7734
892,0.7717
893,0.7673
894,0.7666
895,0.7745
896,0.7789
897,0.7787
898,0.776
899,0.7803
900,0.7813
901,0.7787
902,0.7798
903,0.7809
904,0.7822
905,0.7821
906,0.7818
907,0.7826
908,0.7823
909,0.7845
910,0.7822
911,0.7846
912,0.7823
913,0.7842
914,0.7791
915,0.7789
916,0.7787
917,0.78
918,0.7837
919,0.7817
920,0.7824
921,0.7839
922,0.7807
923,0.783
924,0.7846
925,0.784
926,0.7795
927,0.7776
928,0.7845
929,0.7867
930,0.7881
931,0.7885
932,0.7897
933,0.7904
934,0.7879
935,0.7839
936,0.7822
937,0.7852
938,0.7851
939,0.7847
940,0.7883
941,0.7845
942,0.7848
943,0.785
944,0.7833
945,0.7852
946,0.7859
947,0.7854
948,0.7885
949,0.7829
950,0.7861
951,0.7882
952,0.7872
953,0.7844
954,0.7817
955,0.7828
956,0.783
957,0.7877
958,0.783
959,0.7843
960,0.7861
961,0.7829
962,0.7846
963,0.7847
964,0.783
965,0.7859
966,0.7842
967,0.7843
968,0.7825
969,0.7853
970,0.7856
971,0.7881
972,0.7894
973,0.7908
974,0.7911
975,0.7867
976,0.7814
977,0.7814
978,0.7838
979,0.7842
980,0.7856
981,0.7838
982,0.7872
983,0.7843
984,0.785
985,0.7844
986,0.7827
987,0.7899
988,0.7842
989,0.7858
990,0.7871
991,0.7866
992,0.7858
993,0.7825
994,0.7839
995,0.7819
996,0.7851
997,0.7796
998,0.7818
999,0.7813
