,accuracy
180,0.6345
181,0.6342
182,0.6187
183,0.6038
184,0.6299
185,0.6288
186,0.6236
187,0.6279
188,0.622
189,0.6188
190,0.6233
191,0.6209
192,0.6162
193,0.6088
194,0.6199
195,0.6178
196,0.6238
197,0.6327
198,0.6326
199,0.6274
200,0.6497
201,0.6657
202,0.6796
203,0.6801
204,0.6782
205,0.6751
206,0.6624
207,0.6655
208,0.659
209,0.6499
210,0.6631
211,0.657
212,0.6629
213,0.673
214,0.6675
215,0.6594
216,0.6672
217,0.6749
218,0.6728
219,0.6685
220,0.678
221,0.6734
222,0.6629
223,0.6593
224,0.6636
225,0.6745
226,0.6706
227,0.6797
228,0.668
229,0.6663
230,0.6715
231,0.6712
232,0.6619
233,0.6735
234,0.6742
235,0.6742
236,0.6642
237,0.6633
238,0.6577
239,0.6637
240,0.6703
241,0.6781
242,0.6758
243,0.6801
244,0.6637
245,0.678
246,0.6758
247,0.6765
248,0.6602
249,0.6754
250,0.6698
251,0.6657
252,0.6714
253,0.6834
254,0.6708
255,0.6781
256,0.681
257,0.6757
258,0.6783
259,0.6691
260,0.6805
261,0.6826
262,0.6882
263,0.6722
264,0.6621
265,0.6682
266,0.6673
267,0.6844
268,0.6771
269,0.6679
270,0.6701
271,0.6784
272,0.6714
273,0.6735
274,0.6669
275,0.6744
276,0.6886
277,0.6796
278,0.6755
279,0.6699
280,0.6716
281,0.6639
282,0.6804
283,0.6823
284,0.6793
285,0.6757
286,0.6815
287,0.6694
288,0.6784
289,0.6752
290,0.6779
291,0.684
292,0.6669
293,0.6704
294,0.67
295,0.6805
296,0.6714
297,0.6744
298,0.6797
299,0.6622
300,0.6922
301,0.7055
302,0.7104
303,0.7077
304,0.7102
305,0.7081
306,0.7077
307,0.7033
308,0.6989
309,0.7007
310,0.6965
311,0.7
312,0.7062
313,0.7022
314,0.6961
315,0.7038
316,0.705
317,0.702
318,0.6971
319,0.7029
320,0.7059
321,0.6975
322,0.7079
323,0.6971
324,0.7102
325,0.7033
326,0.7032
327,0.7026
328,0.6993
329,0.6962
330,0.6909
331,0.7134
332,0.7108
333,0.7055
334,0.7051
335,0.7095
336,0.7059
337,0.7155
338,0.7092
339,0.7104
340,0.7124
341,0.7121
342,0.7132
343,0.6931
344,0.702
345,0.6945
346,0.6979
347,0.7013
348,0.7127
349,0.7058
350,0.7056
351,0.6976
352,0.7128
353,0.7101
354,0.7012
355,0.7107
356,0.7113
357,0.6987
358,0.7082
359,0.7055
360,0.7158
361,0.7122
362,0.7148
363,0.7162
364,0.7175
365,0.7132
366,0.7101
367,0.7106
368,0.7032
369,0.7072
370,0.7061
371,0.7002
372,0.7099
373,0.7164
374,0.7115
375,0.7078
376,0.7064
377,0.7125
378,0.7055
379,0.7007
380,0.7018
381,0.7151
382,0.7074
383,0.7126
384,0.7139
385,0.7135
386,0.7137
387,0.709
388,0.7036
389,0.7083
390,0.713
391,0.7142
392,0.7099
393,0.7105
394,0.7059
395,0.7034
396,0.7095
397,0.707
398,0.7053
399,0.7053
400,0.7227
401,0.7343
402,0.7401
403,0.7418
404,0.7401
405,0.7394
406,0.7417
407,0.7367
408,0.7345
409,0.7125
410,0.728
411,0.7235
412,0.7395
413,0.7358
414,0.7385
415,0.7371
416,0.7296
417,0.7203
418,0.7267
419,0.7214
420,0.7293
421,0.7318
422,0.7236
423,0.7335
424,0.7265
425,0.7256
426,0.7316
427,0.7328
428,0.7196
429,0.7238
430,0.7317
431,0.7276
432,0.7252
433,0.7362
434,0.7268
435,0.7321
436,0.7198
437,0.7363
438,0.7307
439,0.7357
440,0.7326
441,0.7294
442,0.7219
443,0.7318
444,0.7371
445,0.7316
446,0.7337
447,0.7324
448,0.7355
449,0.7255
450,0.7274
451,0.7421
452,0.7399
453,0.7427
454,0.7429
455,0.742
456,0.7382
457,0.7438
458,0.7415
459,0.7318
460,0.7253
461,0.7305
462,0.7372
463,0.7404
464,0.7431
465,0.7439
466,0.7431
467,0.7428
468,0.7434
469,0.7435
470,0.7433
471,0.7426
472,0.7444
473,0.7447
474,0.7438
475,0.7442
476,0.7438
477,0.7439
478,0.7431
479,0.744
480,0.7443
481,0.743
482,0.7462
483,0.7439
484,0.744
485,0.7464
486,0.7439
487,0.7446
488,0.7448
489,0.7451
490,0.7441
491,0.7432
492,0.7432
493,0.7441
494,0.7458
495,0.7431
496,0.743
497,0.7435
498,0.7444
499,0.7429
500,0.7469
501,0.7513
502,0.7535
503,0.7585
504,0.7589
505,0.7592
506,0.7597
507,0.7565
508,0.756
509,0.7525
510,0.7531
511,0.7538
512,0.7539
513,0.7535
514,0.7511
515,0.7522
516,0.7516
517,0.7462
518,0.7453
519,0.7439
520,0.7449
521,0.7498
522,0.7518
523,0.7472
524,0.7484
525,0.7494
526,0.7516
527,0.7504
528,0.7523
529,0.7527
530,0.754
531,0.7543
532,0.7539
533,0.7536
534,0.7528
535,0.7543
536,0.7546
537,0.7475
538,0.7333
539,0.7298
540,0.7463
541,0.7479
542,0.7506
543,0.7512
544,0.7515
545,0.7501
546,0.7504
547,0.7509
548,0.7536
549,0.7507
550,0.7448
551,0.7488
552,0.7478
553,0.7417
554,0.7491
555,0.7522
556,0.7484
557,0.7517
558,0.7505
559,0.7504
560,0.7468
561,0.7498
562,0.7479
563,0.7485
564,0.7389
565,0.7486
566,0.7447
567,0.7484
568,0.7525
569,0.7527
570,0.7577
571,0.7556
572,0.7561
573,0.7577
574,0.7574
575,0.7569
576,0.7483
577,0.7488
578,0.7455
579,0.7471
580,0.7516
581,0.754
582,0.756
583,0.7547
584,0.7535
585,0.7537
586,0.7559
587,0.7541
588,0.7548
589,0.7547
590,0.7547
591,0.7542
592,0.7544
593,0.7559
594,0.7555
595,0.7473
596,0.75
597,0.7527
598,0.7511
599,0.7561
600,0.7574
601,0.7586
602,0.7635
603,0.7656
604,0.7665
605,0.7665
606,0.7643
607,0.7655
608,0.7636
609,0.7639
610,0.7654
611,0.7645
612,0.7654
613,0.766
614,0.7664
615,0.7659
616,0.7661
617,0.7653
618,0.7654
619,0.7648
620,0.7666
621,0.7658
622,0.7649
623,0.7654
624,0.7648
625,0.7662
626,0.734
627,0.7579
628,0.7598
629,0.7592
630,0.7633
631,0.7629
632,0.7647
633,0.7643
634,0.7608
635,0.7629
636,0.7621
637,0.7631
638,0.7627
639,0.7646
640,0.7621
641,0.7631
642,0.7638
643,0.7638
644,0.7641
645,0.7634
646,0.7645
647,0.7469
648,0.7585
649,0.7651
650,0.7635
651,0.7648
652,0.7634
653,0.7651
654,0.7577
655,0.759
656,0.7627
657,0.7556
658,0.7625
659,0.7655
660,0.767
661,0.7677
662,0.7627
663,0.761
664,0.7626
665,0.7638
666,0.7672
667,0.7662
668,0.7632
669,0.7638
670,0.7649
671,0.7665
672,0.7668
673,0.7657
674,0.767
675,0.7549
676,0.7613
677,0.759
678,0.7614
679,0.7668
680,0.7607
681,0.7689
682,0.7693
683,0.7684
684,0.7687
685,0.7662
686,0.7666
687,0.7668
688,0.7649
689,0.7647
690,0.7654
691,0.7458
692,0.7654
693,0.7693
694,0.771
695,0.7711
696,0.7728
697,0.7717
698,0.7698
699,0.7716
700,0.7742
701,0.7731
702,0.774
703,0.7774
704,0.7782
705,0.7769
706,0.7769
707,0.7746
708,0.7732
709,0.7757
710,0.7759
711,0.776
712,0.776
713,0.7768
714,0.7767
715,0.7746
716,0.7745
717,0.7642
718,0.7678
719,0.7743
720,0.7742
721,0.7743
722,0.7758
723,0.7763
724,0.7773
725,0.7748
726,0.776
727,0.7777
728,0.7801
729,0.7729
730,0.7677
731,0.7733
732,0.7753
733,0.7702
734,0.7756
735,0.7763
736,0.7781
737,0.7786
738,0.777
739,0.776
740,0.7778
741,0.7762
742,0.7705
743,0.7667
744,0.7717
745,0.7755
746,0.7796
747,0.7793
748,0.7788
749,0.7793
750,0.7775
751,0.7796
752,0.779
753,0.7774
754,0.7789
755,0.7693
756,0.7646
757,0.7716
758,0.7774
759,0.7769
760,0.7738
761,0.777
762,0.7751
763,0.775
764,0.7757
765,0.7794
766,0.7671
767,0.7678
768,0.7712
769,0.77
770,0.7734
771,0.7728
772,0.7711
773,0.7729
774,0.7742
775,0.7721
776,0.7754
777,0.7719
778,0.7742
779,0.7728
780,0.7731
781,0.7715
782,0.766
783,0.7622
784,0.7665
785,0.7741
786,0.7729
787,0.7723
788,0.7715
789,0.7699
790,0.7702
791,0.7718
792,0.7753
793,0.7737
794,0.7711
795,0.7744
796,0.7713
797,0.7759
798,0.7743
799,0.7683
800,0.7723
801,0.7742
802,0.7757
803,0.7771
804,0.7773
805,0.7781
806,0.7767
807,0.7766
808,0.7775
809,0.7766
810,0.7772
811,0.7796
812,0.7788
813,0.7774
814,0.7773
815,0.7785
816,0.7783
817,0.7768
818,0.7771
819,0.7761
820,0.776
821,0.7753
822,0.7753
823,0.7722
824,0.7761
825,0.7774
826,0.7774
827,0.779
828,0.7782
829,0.7808
830,0.7763
831,0.7756
832,0.7696
833,0.7695
834,0.7715
835,0.7744
836,0.7794
837,0.7791
838,0.7815
839,0.7778
840,0.7764
841,0.7762
842,0.7794
843,0.7762
844,0.777
845,0.7764
846,0.7792
847,0.7795
848,0.7734
849,0.774
850,0.7778
851,0.7805
852,0.7835
853,0.7821
854,0.7789
855,0.7819
856,0.7779
857,0.782
858,0.7841
859,0.7791
860,0.7802
861,0.7809
862,0.781
863,0.7789
864,0.7828
865,0.78
866,0.7829
867,0.7858
868,0.7891
869,0.7888
870,0.7887
871,0.7867
872,0.7883
873,0.7885
874,0.7872
875,0.7887
876,0.7881
877,0.7882
878,0.7885
879,0.788
880,0.7878
881,0.7875
882,0.7891
883,0.7879
884,0.788
885,0.7875
886,0.7888
887,0.7887
888,0.7893
889,0.7906
890,0.7903
891,0.7902
892,0.7882
893,0.7873
894,0.7887
895,0.7905
896,0.79
897,0.7667
898,0.7781
899,0.784
900,0.7857
901,0.7889
902,0.7907
903,0.7936
904,0.7925
905,0.7937
906,0.7908
907,0.7899
908,0.7894
909,0.7902
910,0.7909
911,0.7913
912,0.7913
913,0.7899
914,0.7891
915,0.772
916,0.7837
917,0.7855
918,0.7856
919,0.7889
920,0.7877
921,0.7893
922,0.7856
923,0.7853
924,0.7861
925,0.7848
926,0.785
927,0.7876
928,0.7873
929,0.7874
930,0.7836
931,0.7877
932,0.787
933,0.7875
934,0.784
935,0.7871
936,0.7894
937,0.79
938,0.7932
939,0.7911
940,0.7855
941,0.7865
942,0.7877
943,0.7913
944,0.7932
945,0.7919
946,0.7898
947,0.7929
948,0.7901
949,0.7884
950,0.7894
951,0.7889
952,0.7821
953,0.7888
954,0.7905
955,0.7892
956,0.7839
957,0.7873
958,0.7859
959,0.7809
960,0.7852
961,0.7824
962,0.7904
963,0.7867
964,0.7886
965,0.7924
966,0.7861
967,0.7892
968,0.7837
969,0.7879
970,0.7881
971,0.7893
972,0.7917
973,0.7907
974,0.7923
975,0.7915
976,0.7878
977,0.7896
978,0.7835
979,0.7909
980,0.7899
981,0.7882
982,0.7904
983,0.7913
984,0.7907
985,0.7852
986,0.787
987,0.7883
988,0.7888
989,0.7898
990,0.7878
991,0.789
992,0.7915
993,0.7918
994,0.7877
995,0.7865
996,0.7841
997,0.7864
998,0.7872
999,0.7905
