,accuracy
0,0.1132
1,0.2741
2,0.4446
3,0.4238
4,0.3565
5,0.4155
6,0.1971
7,0.3997
8,0.3481
9,0.3917
10,0.3192
11,0.4135
12,0.4921
13,0.3321
14,0.4778
15,0.4732
16,0.4981
17,0.4402
18,0.4385
19,0.4375
20,0.492
21,0.501
22,0.4843
23,0.5173
24,0.5083
25,0.4911
26,0.4896
27,0.523
28,0.5043
29,0.495
30,0.5014
31,0.5039
32,0.4908
33,0.5027
34,0.5029
35,0.5086
36,0.5124
37,0.5145
38,0.4923
39,0.5096
40,0.5217
41,0.4936
42,0.4935
43,0.505
44,0.4851
45,0.5191
46,0.5003
47,0.51
48,0.4981
49,0.4653
50,0.5134
51,0.5168
52,0.5021
53,0.5303
54,0.5137
55,0.5166
56,0.5207
57,0.5353
58,0.5331
59,0.5114
60,0.5199
61,0.5307
62,0.5249
63,0.4913
64,0.5436
65,0.5208
66,0.5263
67,0.5364
68,0.5344
69,0.5199
70,0.5579
71,0.5285
72,0.5361
73,0.5464
74,0.5398
75,0.5405
76,0.5333
77,0.525
78,0.5336
79,0.5113
80,0.5128
81,0.5276
82,0.5322
83,0.5518
84,0.5407
85,0.5223
86,0.5044
87,0.54
88,0.5532
89,0.5491
90,0.5375
91,0.5414
92,0.5445
93,0.5269
94,0.539
95,0.5465
96,0.5123
97,0.5238
98,0.5588
99,0.5327
100,0.6016
101,0.6288
102,0.639
103,0.6298
104,0.6192
105,0.6217
106,0.6176
107,0.6144
108,0.6109
109,0.6122
110,0.6198
111,0.612
112,0.6272
113,0.5994
114,0.6136
115,0.6135
116,0.6083
117,0.6129
118,0.6346
119,0.6123
120,0.6168
121,0.6071
122,0.6232
123,0.6391
124,0.6073
125,0.6027
126,0.6127
127,0.6232
128,0.6097
129,0.5853
130,0.6316
131,0.6379
132,0.6191
133,0.6132
134,0.6166
135,0.6247
136,0.6266
137,0.6178
138,0.6366
139,0.6305
140,0.623
141,0.6197
142,0.6328
143,0.6215
144,0.6261
145,0.6228
146,0.6284
147,0.6111
148,0.6295
149,0.6277
150,0.6353
151,0.6109
152,0.6326
153,0.6197
154,0.6317
155,0.628
156,0.6107
157,0.6417
158,0.6276
159,0.6319
160,0.6171
161,0.62
162,0.624
163,0.6365
164,0.6214
165,0.635
166,0.634
167,0.6247
168,0.5928
169,0.6298
170,0.6347
171,0.6118
172,0.6268
173,0.6276
174,0.6206
175,0.6408
176,0.6397
177,0.6351
178,0.6492
179,0.635
180,0.6211
181,0.6181
182,0.628
183,0.6354
184,0.6249
185,0.6208
186,0.6189
187,0.6428
188,0.631
189,0.637
190,0.6408
191,0.636
192,0.6266
193,0.631
194,0.6247
195,0.6229
196,0.6301
197,0.6287
198,0.633
199,0.6355
200,0.66
201,0.6724
202,0.6782
203,0.6806
204,0.6801
205,0.6732
206,0.6664
207,0.6749
208,0.6733
209,0.6705
210,0.6573
211,0.6484
212,0.6701
213,0.6656
214,0.6811
215,0.6737
216,0.6656
217,0.6779
218,0.6675
219,0.6587
220,0.6682
221,0.678
222,0.6594
223,0.6747
224,0.6771
225,0.6748
226,0.6767
227,0.6723
228,0.6749
229,0.6773
230,0.6692
231,0.6744
232,0.6729
233,0.6745
234,0.6713
235,0.6702
236,0.6833
237,0.6686
238,0.6779
239,0.6798
240,0.6783
241,0.6654
242,0.6803
243,0.6717
244,0.6764
245,0.6783
246,0.6749
247,0.6642
248,0.6722
249,0.6725
250,0.6824
251,0.682
252,0.6706
253,0.6843
254,0.6811
255,0.6795
256,0.6764
257,0.6847
258,0.6801
259,0.6854
260,0.6774
261,0.6801
262,0.6841
263,0.6749
264,0.6832
265,0.6858
266,0.6782
267,0.6931
268,0.6886
269,0.6931
270,0.6789
271,0.6877
272,0.6817
273,0.6919
274,0.6818
275,0.6916
276,0.6835
277,0.6847
278,0.686
279,0.6823
280,0.6856
281,0.6853
282,0.6732
283,0.6754
284,0.6759
285,0.6834
286,0.6889
287,0.6707
288,0.6801
289,0.6831
290,0.686
291,0.6836
292,0.6901
293,0.6866
294,0.6871
295,0.6732
296,0.6856
297,0.6837
298,0.6898
299,0.6907
300,0.6993
301,0.7075
302,0.7132
303,0.7129
304,0.716
305,0.716
306,0.7088
307,0.709
308,0.695
309,0.6887
310,0.6991
311,0.7081
312,0.7088
313,0.7106
314,0.707
315,0.6989
316,0.7052
317,0.706
318,0.703
319,0.7116
320,0.7099
321,0.7054
322,0.7135
323,0.7072
324,0.7074
325,0.7124
326,0.7057
327,0.7131
328,0.6917
329,0.7057
330,0.7152
331,0.7137
332,0.7093
333,0.7127
334,0.7027
335,0.7061
336,0.7095
337,0.7085
338,0.6968
339,0.7103
340,0.7041
341,0.7026
342,0.7136
343,0.715
344,0.7088
345,0.7165
346,0.7151
347,0.7101
348,0.712
349,0.7108
350,0.7136
351,0.708
352,0.7046
353,0.7123
354,0.7013
355,0.7081
356,0.7094
357,0.7035
358,0.7102
359,0.7138
360,0.7098
361,0.7141
362,0.714
363,0.7071
364,0.7087
365,0.7097
366,0.7095
367,0.7175
368,0.7228
369,0.7226
370,0.7219
371,0.7199
372,0.7267
373,0.72
374,0.7088
375,0.7067
376,0.7102
377,0.7091
378,0.7185
379,0.7159
380,0.7186
381,0.7173
382,0.7082
383,0.7136
384,0.7046
385,0.7118
386,0.7135
387,0.7091
388,0.718
389,0.7101
390,0.708
391,0.7047
392,0.7074
393,0.7088
394,0.7083
395,0.6953
396,0.7076
397,0.7121
398,0.7107
399,0.7166
400,0.7223
401,0.7298
402,0.7339
403,0.7367
404,0.7359
405,0.7351
406,0.735
407,0.7356
408,0.7325
409,0.7167
410,0.7223
411,0.7296
412,0.7369
413,0.7311
414,0.7264
415,0.7396
416,0.7296
417,0.7265
418,0.7338
419,0.7318
420,0.7293
421,0.7338
422,0.6856
423,0.733
424,0.7368
425,0.7373
426,0.7375
427,0.7401
428,0.7385
429,0.7388
430,0.7396
431,0.7389
432,0.7378
433,0.7394
434,0.7385
435,0.7355
436,0.7378
437,0.74
438,0.7399
439,0.7378
440,0.7402
441,0.7373
442,0.7237
443,0.7278
444,0.7225
445,0.729
446,0.7352
447,0.7349
448,0.7362
449,0.7332
450,0.7341
451,0.735
452,0.7357
453,0.7335
454,0.7342
455,0.7328
456,0.7335
457,0.7322
458,0.7324
459,0.7307
460,0.7275
461,0.7244
462,0.7253
463,0.7332
464,0.7387
465,0.7378
466,0.7382
467,0.7373
468,0.7407
469,0.7353
470,0.7353
471,0.7356
472,0.7358
473,0.735
474,0.7359
475,0.7338
476,0.7378
477,0.7355
478,0.7339
479,0.7267
480,0.7299
481,0.732
482,0.7339
483,0.7347
484,0.7333
485,0.7369
486,0.7361
487,0.7371
488,0.7332
489,0.7326
490,0.7317
491,0.7326
492,0.7347
493,0.7316
494,0.7294
495,0.7279
496,0.7284
497,0.7337
498,0.736
499,0.74
500,0.743
501,0.7427
502,0.7465
503,0.7473
504,0.7508
505,0.7496
506,0.7518
507,0.7501
508,0.7502
509,0.7477
510,0.7496
511,0.749
512,0.7435
513,0.7474
514,0.747
515,0.7477
516,0.7483
517,0.7468
518,0.7431
519,0.7461
520,0.7429
521,0.742
522,0.7439
523,0.7414
524,0.7461
525,0.7471
526,0.7494
527,0.7449
528,0.7492
529,0.7477
530,0.7501
531,0.7466
532,0.7483
533,0.7481
534,0.7456
535,0.7473
536,0.7484
537,0.7473
538,0.7489
539,0.7477
540,0.747
541,0.7473
542,0.7445
543,0.7394
544,0.7439
545,0.742
546,0.7416
547,0.7462
548,0.7458
549,0.7491
550,0.7488
551,0.7465
552,0.7421
553,0.7464
554,0.7447
555,0.7467
556,0.7457
557,0.7452
558,0.7428
559,0.7427
560,0.7506
561,0.7489
562,0.7483
563,0.7496
564,0.7492
565,0.7493
566,0.751
567,0.7447
568,0.7529
569,0.7502
570,0.7473
571,0.7481
572,0.7472
573,0.7439
574,0.7436
575,0.7432
576,0.7429
577,0.7438
578,0.7426
579,0.7415
580,0.7488
581,0.747
582,0.7461
583,0.7496
584,0.7479
585,0.7479
586,0.7482
587,0.7456
588,0.7487
589,0.7458
590,0.7485
591,0.75
592,0.7518
593,0.7519
594,0.7527
595,0.7523
596,0.7511
597,0.752
598,0.7513
599,0.7526
600,0.7521
601,0.7547
602,0.7555
603,0.7585
604,0.7588
605,0.7601
606,0.7577
607,0.759
608,0.7576
609,0.7508
610,0.755
611,0.7529
612,0.7546
613,0.7543
614,0.7563
615,0.7549
616,0.7561
617,0.7542
618,0.7543
619,0.7531
620,0.7517
621,0.7531
622,0.7545
623,0.7563
624,0.7527
625,0.7579
626,0.7519
627,0.7551
628,0.7537
629,0.7561
630,0.7547
631,0.7555
632,0.7548
633,0.7553
634,0.756
635,0.7539
636,0.7579
637,0.7595
638,0.7577
639,0.7565
640,0.7565
641,0.7577
642,0.7572
643,0.7614
644,0.7598
645,0.7608
646,0.7609
647,0.7542
648,0.7558
649,0.759
650,0.7591
651,0.7622
652,0.7579
653,0.7587
654,0.7614
655,0.7589
656,0.7593
657,0.7563
658,0.7549
659,0.7594
660,0.758
661,0.7617
662,0.7544
663,0.7607
664,0.7575
665,0.7543
666,0.757
667,0.7575
668,0.7617
669,0.7562
670,0.757
671,0.7602
672,0.7596
673,0.7596
674,0.7601
675,0.7603
676,0.7594
677,0.7634
678,0.7616
679,0.7611
680,0.7573
681,0.7587
682,0.7586
683,0.7603
684,0.7585
685,0.7592
686,0.7645
687,0.7618
688,0.7651
689,0.7627
690,0.7605
691,0.7602
692,0.7609
693,0.7625
694,0.765
695,0.7543
696,0.759
697,0.7612
698,0.7631
699,0.7565
700,0.7612
701,0.7639
702,0.7626
703,0.7584
704,0.7656
705,0.7644
706,0.764
707,0.7632
708,0.7626
709,0.7651
