,accuracy
461,0.732
462,0.732
463,0.7328
464,0.7328
465,0.7333
466,0.7322
467,0.7329
468,0.7344
469,0.7346
470,0.7002
471,0.7205
472,0.7292
473,0.7322
474,0.7353
475,0.7356
476,0.7323
477,0.7316
478,0.735
479,0.7331
480,0.7344
481,0.7337
482,0.7344
483,0.7335
484,0.7343
485,0.7357
486,0.7351
487,0.7348
488,0.7351
489,0.734
490,0.7359
491,0.7337
492,0.7339
493,0.7331
494,0.7339
495,0.7318
496,0.7328
497,0.732
498,0.732
499,0.7329
500,0.7368
501,0.741
502,0.7398
503,0.7433
504,0.744
505,0.7429
506,0.7428
507,0.7426
508,0.7399
509,0.7405
510,0.7425
511,0.7399
512,0.7399
513,0.7422
514,0.7398
515,0.7397
516,0.7406
517,0.7393
518,0.729
519,0.731
520,0.7369
521,0.7345
522,0.7409
523,0.7437
524,0.7461
525,0.7473
526,0.7476
527,0.7466
528,0.7471
529,0.7477
530,0.7436
531,0.7443
532,0.7476
533,0.7448
534,0.742
535,0.7346
536,0.7441
537,0.741
538,0.7442
539,0.7455
540,0.7466
541,0.7471
542,0.7438
543,0.7451
544,0.7473
545,0.7452
546,0.7451
547,0.7447
548,0.7378
549,0.7396
550,0.7394
551,0.7404
552,0.738
553,0.7426
554,0.7391
555,0.7415
556,0.7422
557,0.7351
558,0.7415
559,0.7413
560,0.7418
561,0.7394
562,0.7421
563,0.7414
564,0.747
565,0.7483
566,0.7429
567,0.7447
568,0.7469
569,0.7433
570,0.7462
571,0.7399
572,0.745
573,0.7447
574,0.7452
575,0.7466
576,0.7455
577,0.7451
578,0.7456
579,0.746
580,0.7506
581,0.748
582,0.7495
583,0.7492
584,0.7467
585,0.7488
586,0.7485
587,0.7454
588,0.7445
589,0.7451
590,0.7456
591,0.7478
592,0.7431
593,0.7468
594,0.7424
595,0.744
596,0.7485
597,0.75
598,0.7428
599,0.7466
600,0.7497
601,0.7523
602,0.7562
603,0.7564
604,0.7566
605,0.7566
606,0.7581
607,0.7576
608,0.7561
609,0.7591
610,0.7533
611,0.7543
612,0.7592
613,0.7564
614,0.7573
615,0.7572
616,0.7564
617,0.7562
