,accuracy
0,0.131
1,0.3583
2,0.3256
3,0.3718
4,0.317
5,0.3834
6,0.3708
7,0.3755
8,0.3608
9,0.4171
10,0.3728
11,0.4535
12,0.411
13,0.4283
14,0.3909
15,0.3813
16,0.461
17,0.4693
18,0.4724
19,0.4587
20,0.4772
21,0.3871
22,0.5063
23,0.4797
24,0.4165
25,0.4715
26,0.4236
27,0.4697
28,0.4533
29,0.4901
30,0.4573
31,0.496
32,0.5269
33,0.4842
34,0.5049
35,0.4655
36,0.4633
37,0.4868
38,0.5163
39,0.5152
40,0.5187
41,0.5011
42,0.5154
43,0.5185
44,0.515
45,0.4616
46,0.5406
47,0.5063
48,0.5288
49,0.5194
50,0.5376
51,0.506
52,0.5351
53,0.5032
54,0.5231
55,0.5118
56,0.5332
57,0.5443
58,0.5171
59,0.4955
60,0.4949
61,0.5126
62,0.5244
63,0.5518
64,0.5121
65,0.5105
66,0.5147
67,0.5127
68,0.4895
69,0.5167
70,0.5013
71,0.5215
72,0.5245
73,0.4494
74,0.5409
75,0.5144
76,0.5184
77,0.5316
78,0.5384
79,0.5181
80,0.511
81,0.5326
82,0.4837
83,0.5175
84,0.5412
85,0.5261
86,0.5245
87,0.5242
88,0.5411
89,0.536
90,0.5395
91,0.5202
92,0.5414
93,0.5282
94,0.514
95,0.5469
96,0.526
97,0.5197
98,0.5515
99,0.5378
100,0.5777
101,0.6088
102,0.6278
103,0.6249
104,0.6174
105,0.6247
106,0.6057
107,0.6204
108,0.6122
109,0.5901
110,0.5915
111,0.588
112,0.6009
113,0.5957
114,0.585
115,0.6147
116,0.6077
117,0.5962
118,0.6109
119,0.6054
120,0.5881
121,0.5995
122,0.6188
123,0.6064
124,0.6112
125,0.6068
126,0.6189
127,0.6197
128,0.6147
129,0.6177
130,0.617
131,0.6213
132,0.6016
133,0.5936
134,0.6147
135,0.6197
136,0.6036
137,0.5686
138,0.6135
139,0.619
140,0.6139
141,0.6123
142,0.6108
143,0.6108
144,0.6206
145,0.6231
146,0.6029
147,0.6226
148,0.6265
149,0.6252
150,0.6128
151,0.6241
152,0.6106
153,0.6313
154,0.6267
155,0.6267
156,0.6131
157,0.5982
158,0.6132
159,0.6098
160,0.6179
161,0.6268
162,0.6344
163,0.6131
164,0.6139
165,0.6213
166,0.6192
167,0.6356
168,0.6288
169,0.6238
170,0.6299
171,0.6177
172,0.6248
173,0.6168
174,0.6222
175,0.6352
176,0.6234
177,0.6247
178,0.6143
179,0.6204
180,0.6122
181,0.6197
182,0.6271
183,0.6156
184,0.6342
185,0.6253
186,0.6177
187,0.6424
188,0.6254
189,0.6168
190,0.6172
191,0.6279
192,0.6086
