,accuracy
491,0.721
492,0.7201
493,0.718
494,0.7252
495,0.7155
496,0.7194
497,0.7128
498,0.7248
499,0.7213
500,0.7268
501,0.7249
502,0.728
503,0.7255
504,0.727
505,0.7305
506,0.7297
507,0.7322
508,0.7335
509,0.7125
510,0.7198
511,0.7066
512,0.7177
513,0.7268
514,0.7273
515,0.7326
516,0.7306
517,0.7331
518,0.7269
519,0.7338
520,0.7318
521,0.7308
522,0.7366
523,0.73
524,0.7345
525,0.7158
526,0.7259
527,0.7249
528,0.7275
529,0.7274
530,0.7317
531,0.7298
532,0.7308
533,0.7335
534,0.7379
535,0.7359
536,0.7377
537,0.7355
538,0.7298
539,0.7369
540,0.7351
541,0.7302
542,0.7121
543,0.7252
544,0.7356
545,0.7405
546,0.7374
547,0.7345
548,0.7351
549,0.7359
550,0.7367
551,0.7387
552,0.7337
553,0.7382
554,0.7359
555,0.7346
556,0.7389
557,0.7366
558,0.7458
559,0.7396
560,0.7337
561,0.7318
562,0.7306
563,0.7392
564,0.7387
565,0.7412
566,0.7376
567,0.7413
568,0.7368
569,0.735
570,0.7373
571,0.7393
572,0.7401
573,0.7448
574,0.7347
575,0.7411
576,0.7379
577,0.736
578,0.7301
579,0.748
580,0.7454
581,0.7449
582,0.7409
583,0.737
584,0.7458
585,0.741
586,0.7426
587,0.7371
588,0.7454
589,0.7376
590,0.7442
591,0.7327
592,0.7405
593,0.7387
594,0.7305
595,0.7377
596,0.7401
597,0.7334
598,0.7408
599,0.7402
600,0.7431
601,0.7432
602,0.743
603,0.7434
604,0.7439
605,0.7421
606,0.7469
607,0.7473
608,0.7432
609,0.7418
610,0.7397
611,0.7396
612,0.7435
613,0.7291
614,0.7461
615,0.7479
616,0.746
617,0.7455
618,0.7517
619,0.7536
620,0.7466
621,0.7534
622,0.7473
623,0.7492
624,0.7434
625,0.7482
626,0.7522
627,0.7561
628,0.7573
629,0.7544
630,0.7512
631,0.7411
632,0.7537
633,0.7517
634,0.754
635,0.7474
636,0.7514
637,0.7545
638,0.7507
639,0.7487
640,0.7388
641,0.7494
642,0.7539
643,0.7524
644,0.7503
645,0.7479
646,0.7506
647,0.7518
648,0.7505
649,0.7485
650,0.75
651,0.7524
652,0.7531
653,0.7468
654,0.7542
655,0.748
656,0.7499
657,0.7592
658,0.7565
659,0.7539
660,0.7522
661,0.7512
662,0.7486
663,0.7583
664,0.7515
665,0.7574
666,0.7587
667,0.7579
668,0.7578
669,0.7572
670,0.7536
671,0.7574
672,0.7551
673,0.7608
674,0.7561
675,0.7559
676,0.7439
677,0.7478
678,0.7552
679,0.7565
680,0.7628
681,0.7628
682,0.7638
683,0.7553
684,0.7581
685,0.7629
686,0.7616
687,0.7568
688,0.7568
689,0.7561
690,0.7592
691,0.7605
692,0.7571
693,0.7571
694,0.7633
695,0.7575
696,0.7607
697,0.7613
698,0.762
699,0.758
700,0.7625
701,0.7624
702,0.7638
703,0.7644
704,0.7646
705,0.765
706,0.7633
707,0.7653
708,0.7635
709,0.7568
710,0.7557
711,0.7627
712,0.7641
713,0.7618
714,0.767
715,0.7661
716,0.7677
717,0.758
718,0.7571
719,0.7614
720,0.765
721,0.762
722,0.7612
723,0.7591
724,0.7604
725,0.7652
726,0.7685
727,0.7677
728,0.7628
729,0.7624
730,0.7674
731,0.769
732,0.7693
733,0.7634
734,0.7584
735,0.7578
736,0.7664
737,0.762
738,0.7682
739,0.7615
740,0.7669
741,0.7676
742,0.7656
743,0.7713
744,0.7657
745,0.7697
746,0.7695
747,0.7715
748,0.7656
749,0.7725
750,0.7668
751,0.7678
752,0.77
753,0.7719
754,0.7723
755,0.7661
756,0.766
757,0.7702
758,0.7647
759,0.7677
760,0.7715
761,0.77
762,0.7709
763,0.7595
764,0.7638
765,0.7648
766,0.7655
767,0.7671
768,0.7659
769,0.7673
770,0.7629
771,0.7697
772,0.765
773,0.765
774,0.7698
775,0.7623
776,0.7734
777,0.7721
778,0.7696
779,0.7699
780,0.7659
781,0.7698
782,0.7717
783,0.7706
784,0.7691
785,0.7677
786,0.769
787,0.7689
788,0.7693
789,0.7682
790,0.7632
791,0.7686
792,0.764
793,0.7714
794,0.7769
795,0.7676
796,0.7705
797,0.7729
798,0.7659
799,0.7645
800,0.7739
801,0.7713
802,0.7706
803,0.7721
804,0.7738
805,0.7747
806,0.7758
807,0.774
808,0.7751
809,0.7701
810,0.7665
811,0.7717
812,0.7751
813,0.7758
814,0.7747
815,0.7778
816,0.7765
817,0.7715
818,0.7725
819,0.7721
820,0.7731
821,0.7702
822,0.7716
823,0.7698
824,0.7804
825,0.7718
826,0.7736
827,0.7791
828,0.7729
829,0.7746
830,0.7724
831,0.771
832,0.7728
833,0.7761
834,0.7732
835,0.7777
836,0.7801
837,0.7764
838,0.7754
839,0.7765
840,0.7738
841,0.7772
842,0.7738
843,0.7818
844,0.7803
845,0.7767
846,0.7762
847,0.7769
848,0.7728
849,0.774
850,0.7754
851,0.7787
852,0.7784
853,0.7781
854,0.7757
855,0.778
856,0.7782
857,0.7735
858,0.7807
859,0.7786
860,0.7791
861,0.7754
862,0.776
863,0.7635
864,0.7752
865,0.7708
866,0.771
867,0.7705
868,0.7776
869,0.7784
870,0.7738
871,0.7754
872,0.7784
873,0.7729
874,0.7754
875,0.7809
876,0.7769
877,0.78
878,0.7814
879,0.7785
880,0.7785
881,0.7766
882,0.7731
883,0.7757
884,0.7757
885,0.7753
886,0.7745
887,0.7775
888,0.7742
889,0.7769
890,0.7792
891,0.7788
892,0.7788
893,0.7783
894,0.7748
895,0.7794
896,0.78
897,0.7834
898,0.7811
899,0.7809
900,0.783
901,0.7818
902,0.7812
903,0.7823
904,0.7821
905,0.7836
906,0.7804
907,0.7804
908,0.7822
909,0.7732
910,0.7769
911,0.78
912,0.78
913,0.7787
914,0.7791
915,0.7793
916,0.7789
917,0.7739
918,0.7783
919,0.7776
920,0.7749
921,0.783
922,0.7726
923,0.7861
924,0.7853
925,0.7805
926,0.7846
927,0.7775
928,0.7832
929,0.7853
930,0.7864
931,0.7829
932,0.7857
933,0.7824
934,0.7836
935,0.7826
936,0.7798
937,0.781
938,0.7838
939,0.7828
940,0.7828
941,0.7821
942,0.7813
943,0.7856
944,0.781
945,0.7811
946,0.7807
947,0.777
948,0.7861
949,0.7846
950,0.7808
951,0.7825
952,0.7804
953,0.7823
954,0.7798
955,0.7786
956,0.7822
957,0.7801
958,0.7808
959,0.7844
960,0.7877
961,0.7857
962,0.7855
963,0.7857
964,0.788
965,0.7877
966,0.7866
967,0.7863
968,0.7861
969,0.7841
970,0.7846
971,0.7808
972,0.7877
973,0.7829
974,0.7821
975,0.7835
976,0.7799
977,0.7788
978,0.7775
979,0.7832
980,0.7881
981,0.7821
982,0.7858
983,0.7824
984,0.7867
985,0.7863
986,0.7867
987,0.7896
988,0.7856
989,0.7827
990,0.7843
991,0.783
992,0.7872
993,0.7844
994,0.7829
995,0.7832
996,0.7838
997,0.7836
998,0.7853
999,0.7872
