,accuracy
249,0.5454
250,0.7167
251,0.7061
252,0.5485
253,0.7222
254,0.71
255,0.6959
256,0.7169
257,0.7073
258,0.6554
259,0.7255
260,0.72
261,0.6966
262,0.7219
263,0.7113
264,0.7155
265,0.4742
266,0.724
267,0.716
268,0.6136
269,0.7298
270,0.7219
271,0.6765
272,0.7222
273,0.7078
274,0.7136
275,0.7298
276,0.7175
277,0.705
278,0.7254
279,0.7171
280,0.6944
281,0.2018
282,0.7185
283,0.7198
284,0.6325
285,0.7277
286,0.7272
287,0.6405
288,0.7192
289,0.7293
290,0.6747
291,0.7249
292,0.7261
293,0.7108
294,0.7262
295,0.723
296,0.7072
297,0.101
298,0.73
299,0.7121
300,0.7226
301,0.7182
302,0.7121
303,0.5609
304,0.753
305,0.7521
306,0.7518
307,0.7471
308,0.7474
309,0.746
310,0.7396
311,0.7401
312,0.738
313,0.7044
314,0.6975
315,0.6199
316,0.7485
317,0.7497
318,0.7452
319,0.7459
320,0.7485
321,0.7409
322,0.7342
323,0.7362
324,0.736
325,0.7229
326,0.6943
327,0.6046
328,0.3819
329,0.7475
330,0.7432
331,0.7388
332,0.7484
333,0.7401
334,0.7348
335,0.7177
336,0.7288
337,0.7378
338,0.7119
339,0.6686
340,0.5575
341,0.7464
342,0.7413
343,0.7448
344,0.7432
345,0.7421
346,0.7401
347,0.7369
348,0.7322
349,0.7339
350,0.7154
351,0.7114
352,0.6598
353,0.7474
354,0.7478
355,0.7467
356,0.747
357,0.7481
358,0.7447
359,0.7336
360,0.7431
361,0.7472
362,0.7316
363,0.7083
364,0.6274
365,0.3564
366,0.7484
367,0.7413
368,0.7481
369,0.7456
370,0.7292
371,0.7423
372,0.7363
373,0.7328
374,0.7328
375,0.7232
376,0.6963
377,0.3635
378,0.7541
379,0.7474
380,0.7503
381,0.7447
382,0.7454
383,0.7461
384,0.7436
385,0.7402
386,0.7352
387,0.7271
388,0.6513
389,0.6113
390,0.751
391,0.7476
392,0.7538
393,0.7505
394,0.7432
395,0.737
396,0.7521
397,0.7417
398,0.7397
399,0.7337
400,0.7503
401,0.7558
402,0.7608
403,0.7661
404,0.7689
405,0.7188
406,0.7626
407,0.7646
408,0.7628
409,0.767
410,0.7684
411,0.7631
412,0.6096
413,0.7603
414,0.7622
415,0.7579
416,0.761
417,0.7739
418,0.7646
419,0.6162
420,0.7457
421,0.7621
422,0.7595
423,0.7657
424,0.7649
425,0.7666
426,0.1268
427,0.6754
428,0.7486
429,0.7678
430,0.7615
431,0.7625
432,0.7644
433,0.7654
434,0.7437
435,0.76
436,0.7609
437,0.7637
438,0.7599
439,0.7639
440,0.7701
441,0.7415
442,0.7575
443,0.7676
444,0.7676
445,0.7636
446,0.769
447,0.7671
448,0.7254
449,0.7536
450,0.7587
451,0.7637
452,0.7616
453,0.7655
454,0.7616
455,0.6527
456,0.7561
457,0.7644
458,0.7644
459,0.7677
460,0.7706
461,0.7641
462,0.6614
463,0.7435
464,0.7635
465,0.7642
466,0.7645
467,0.7653
468,0.772
469,0.519
470,0.7629
471,0.7674
472,0.7638
473,0.7655
474,0.775
475,0.7706
476,0.7641
477,0.7515
478,0.7661
479,0.7715
480,0.7661
481,0.7725
482,0.7659
483,0.775
484,0.7458
485,0.762
486,0.7647
487,0.7691
488,0.7704
489,0.769
490,0.7744
491,0.7259
492,0.7621
493,0.7727
494,0.771
495,0.7734
496,0.7702
497,0.7763
498,0.7031
499,0.7621
500,0.7762
501,0.7786
502,0.7762
503,0.785
504,0.7348
505,0.7856
506,0.7868
507,0.7748
508,0.7898
509,0.7863
510,0.7815
511,0.7864
512,0.727
513,0.7783
514,0.7765
515,0.7632
516,0.7782
517,0.7802
518,0.7747
519,0.7789
520,0.6867
521,0.7801
522,0.7732
523,0.7698
524,0.7764
525,0.7835
526,0.7783
527,0.7754
528,0.7815
529,0.7707
530,0.7848
531,0.7654
532,0.7826
533,0.7806
534,0.774
535,0.7803
536,0.7818
537,0.7799
538,0.7762
539,0.7336
540,0.7785
541,0.783
542,0.7767
543,0.7829
544,0.7816
545,0.7807
546,0.7848
547,0.7136
548,0.7834
549,0.7835
550,0.7799
551,0.7819
552,0.7862
553,0.782
554,0.7794
555,0.7093
556,0.7829
557,0.7819
558,0.7664
559,0.7866
560,0.7872
561,0.7764
562,0.7821
563,0.6703
564,0.7817
565,0.7865
566,0.7744
567,0.7826
568,0.7782
569,0.7786
570,0.7827
571,0.7816
572,0.7846
573,0.7833
574,0.7818
575,0.7843
576,0.7833
577,0.7781
578,0.7857
579,0.7855
580,0.7769
581,0.7799
582,0.7305
583,0.7812
584,0.7813
585,0.7789
586,0.7777
587,0.7846
588,0.7817
589,0.7782
590,0.7618
591,0.7807
592,0.7797
593,0.7752
594,0.7817
595,0.7822
596,0.7822
597,0.7804
598,0.7377
599,0.7795
600,0.7843
601,0.7871
602,0.7872
603,0.789
604,0.795
605,0.7897
606,0.7906
607,0.7859
608,0.79
609,0.7881
610,0.7891
611,0.7872
612,0.7649
613,0.794
614,0.7929
615,0.7892
616,0.7916
617,0.7826
618,0.7883
619,0.7907
620,0.7861
621,0.7932
622,0.7566
623,0.7914
624,0.7869
625,0.7907
626,0.7867
627,0.7698
628,0.7871
629,0.7885
630,0.793
631,0.7895
632,0.7886
633,0.7888
634,0.7884
635,0.7874
636,0.7906
637,0.7934
638,0.7874
639,0.786
640,0.7876
641,0.7852
642,0.7878
643,0.7842
644,0.774
645,0.7957
646,0.7875
647,0.7948
648,0.7908
649,0.7848
650,0.7948
651,0.7948
652,0.7927
653,0.7921
654,0.7386
655,0.7907
656,0.7923
657,0.7935
658,0.7889
659,0.7879
660,0.792
661,0.7909
662,0.7936
663,0.791
664,0.7955
665,0.7926
666,0.7897
667,0.7924
668,0.7927
669,0.7981
670,0.7938
671,0.7901
672,0.7907
673,0.7941
674,0.7927
675,0.7915
676,0.791
677,0.7931
678,0.7895
679,0.7896
680,0.787
681,0.7623
682,0.7945
683,0.7946
684,0.7996
685,0.7968
686,0.7881
687,0.792
688,0.7943
689,0.7969
690,0.7955
691,0.7932
692,0.7932
693,0.7912
694,0.7946
695,0.7986
696,0.7959
697,0.7984
698,0.7844
699,0.7999
700,0.8007
701,0.7993
702,0.7967
703,0.7858
704,0.8017
705,0.8025
706,0.8021
707,0.804
708,0.8056
709,0.8037
710,0.8037
711,0.8055
712,0.8056
713,0.8012
714,0.8009
715,0.797
716,0.8046
717,0.8058
718,0.8023
719,0.8026
720,0.7954
721,0.7967
722,0.7986
723,0.8011
724,0.797
725,0.8034
726,0.8026
727,0.7981
728,0.7949
729,0.8002
730,0.799
731,0.8003
732,0.8067
733,0.8042
734,0.8066
735,0.8031
736,0.8014
737,0.7988
738,0.805
739,0.8007
740,0.8025
741,0.7987
742,0.7975
743,0.7981
744,0.7942
745,0.8035
746,0.8
747,0.8008
748,0.8036
749,0.8005
750,0.8037
751,0.8011
752,0.8044
753,0.7985
754,0.8039
755,0.8024
756,0.7992
757,0.8023
758,0.8022
759,0.8001
760,0.7952
761,0.8033
762,0.8013
763,0.799
764,0.8032
765,0.8008
766,0.7914
767,0.8047
768,0.8048
769,0.8026
770,0.8006
771,0.8018
772,0.7967
773,0.7997
774,0.8033
775,0.8073
776,0.8034
777,0.8042
778,0.8056
779,0.8024
780,0.8041
781,0.8063
782,0.8038
783,0.8024
784,0.8049
785,0.8053
786,0.8047
787,0.8003
788,0.8017
789,0.7958
790,0.7994
791,0.8039
792,0.8026
793,0.7984
794,0.803
795,0.8016
796,0.8047
797,0.8033
798,0.803
799,0.7994
800,0.8045
801,0.8038
802,0.803
803,0.8017
804,0.805
805,0.8048
806,0.805
807,0.8052
808,0.8061
809,0.8063
810,0.8085
811,0.8063
812,0.8061
813,0.8074
814,0.8018
815,0.8041
816,0.8055
817,0.8032
818,0.8019
819,0.8042
820,0.8024
821,0.8078
822,0.8009
823,0.8021
824,0.8038
825,0.8039
826,0.8046
827,0.8033
828,0.8026
829,0.8033
830,0.8008
831,0.8015
832,0.8056
833,0.8067
834,0.8049
835,0.8029
836,0.8058
837,0.8031
838,0.8026
839,0.8065
840,0.8009
841,0.8067
842,0.8025
843,0.8074
844,0.8047
845,0.7999
846,0.8023
847,0.8051
848,0.8031
849,0.8076
850,0.8055
851,0.8088
852,0.8042
853,0.8068
854,0.8071
855,0.8004
856,0.8059
857,0.8063
858,0.8044
859,0.8047
860,0.8055
861,0.8023
862,0.8044
863,0.8035
864,0.8052
865,0.8111
866,0.8067
867,0.8042
868,0.8048
869,0.8043
870,0.804
871,0.8017
872,0.8
873,0.8054
874,0.8016
875,0.7981
876,0.7957
877,0.8032
878,0.8021
879,0.8048
880,0.8028
881,0.8072
882,0.8037
883,0.8049
884,0.7995
885,0.8044
886,0.8066
887,0.8011
888,0.8038
889,0.8046
890,0.8024
891,0.8052
892,0.8072
893,0.8061
894,0.8089
895,0.8078
896,0.807
897,0.8081
898,0.8013
899,0.803
900,0.8067
901,0.8045
902,0.8058
903,0.8052
904,0.8077
905,0.805
906,0.8045
907,0.806
908,0.8089
909,0.8064
910,0.8065
911,0.804
912,0.8053
913,0.8028
914,0.8016
915,0.8045
916,0.8047
917,0.8022
918,0.8043
919,0.8023
920,0.802
921,0.8036
922,0.8045
923,0.8031
924,0.8033
925,0.805
926,0.8056
927,0.8026
928,0.8033
929,0.8025
930,0.8025
931,0.8066
932,0.8043
933,0.8059
934,0.8023
935,0.8094
936,0.8072
937,0.8094
938,0.8066
939,0.806
940,0.8071
941,0.8039
942,0.8068
943,0.808
944,0.8089
945,0.808
946,0.8037
947,0.8104
948,0.8131
949,0.8076
950,0.8141
951,0.8136
952,0.8121
953,0.8132
954,0.8104
955,0.8132
956,0.8105
957,0.8119
958,0.8105
959,0.8092
960,0.8113
961,0.8095
962,0.8117
963,0.8129
964,0.8111
965,0.8104
966,0.809
967,0.8057
968,0.8116
969,0.8062
970,0.8074
971,0.806
972,0.8074
973,0.8088
974,0.8109
975,0.809
976,0.8117
977,0.8109
978,0.8115
979,0.8089
980,0.8142
981,0.8136
982,0.8123
983,0.8154
984,0.8169
985,0.8165
986,0.8114
987,0.8144
988,0.8063
989,0.8119
990,0.8089
991,0.8124
992,0.8124
993,0.8135
994,0.8119
995,0.8094
996,0.8103
997,0.812
998,0.8106
999,0.8071
