,accuracy
792,0.7684
793,0.7727
794,0.7796
795,0.7766
796,0.7816
797,0.7778
798,0.7788
799,0.7751
800,0.778
801,0.7789
802,0.7827
803,0.7838
804,0.7862
805,0.7845
806,0.784
807,0.7844
808,0.785
809,0.787
810,0.788
811,0.7872
812,0.7876
813,0.7881
814,0.7868
815,0.7785
816,0.7845
817,0.789
818,0.789
819,0.7903
820,0.7881
821,0.7864
822,0.7887
823,0.7925
824,0.7808
825,0.7863
826,0.7843
827,0.7873
828,0.792
829,0.7908
830,0.7873
831,0.7883
832,0.7885
833,0.7867
834,0.7793
835,0.7866
836,0.7884
837,0.7913
838,0.7931
839,0.7856
840,0.7889
841,0.7844
842,0.7857
843,0.7862
844,0.7859
845,0.7912
846,0.7873
847,0.7933
848,0.7931
849,0.7888
850,0.7974
851,0.7931
852,0.792
853,0.7904
854,0.7855
855,0.7857
856,0.7916
857,0.7872
858,0.7846
859,0.7885
860,0.7872
861,0.7802
862,0.7868
863,0.787
864,0.7932
865,0.7902
866,0.7877
867,0.7912
868,0.7884
869,0.7871
870,0.788
871,0.7921
872,0.7881
873,0.7908
874,0.786
875,0.7881
876,0.7837
877,0.7817
878,0.7821
879,0.7903
880,0.7872
881,0.7871
882,0.7867
883,0.7896
884,0.7916
885,0.7942
886,0.7935
887,0.7945
888,0.7952
889,0.7954
890,0.7953
891,0.7952
892,0.7958
893,0.795
894,0.7974
895,0.7957
896,0.7966
897,0.7959
898,0.7707
899,0.7894
900,0.7941
901,0.7988
902,0.7998
903,0.7996
904,0.8007
905,0.8017
906,0.8015
907,0.8011
908,0.802
909,0.8016
910,0.8025
911,0.7975
912,0.7787
913,0.7922
914,0.7939
915,0.795
916,0.7947
917,0.7975
918,0.7976
919,0.7995
920,0.7997
921,0.8008
922,0.8015
923,0.7999
924,0.8018
925,0.7859
926,0.7969
927,0.7946
928,0.7941
929,0.798
930,0.7977
931,0.7953
932,0.7863
933,0.7929
934,0.7903
935,0.7941
936,0.7972
937,0.7971
938,0.7927
939,0.7933
940,0.7914
941,0.7943
942,0.7969
943,0.7961
944,0.7959
945,0.799
946,0.79
947,0.7949
948,0.7908
949,0.7954
950,0.7961
951,0.7952
952,0.7972
953,0.7971
954,0.7968
955,0.7902
956,0.797
957,0.7966
958,0.7964
959,0.797
960,0.7974
961,0.7967
962,0.785
963,0.7961
964,0.7914
965,0.799
966,0.7927
967,0.7932
968,0.7934
969,0.7968
970,0.796
971,0.7979
972,0.7955
973,0.7962
974,0.7946
975,0.791
976,0.7963
977,0.7956
978,0.798
979,0.7948
980,0.794
981,0.7901
982,0.7959
983,0.7972
984,0.8017
985,0.8007
986,0.799
987,0.7969
988,0.7964
989,0.7992
990,0.8008
991,0.8028
992,0.7951
993,0.7975
994,0.794
995,0.7888
996,0.7982
997,0.7995
998,0.7992
999,0.7979
