,accuracy
268,0.5691
269,0.579
270,0.5818
271,0.5759
272,0.5824
273,0.5834
274,0.5753
275,0.5396
276,0.5775
277,0.5861
278,0.5866
279,0.5918
280,0.5939
281,0.5789
282,0.5951
283,0.5748
284,0.5826
285,0.5852
286,0.5876
287,0.5953
288,0.5765
289,0.5682
290,0.5842
291,0.5948
292,0.5895
293,0.5829
294,0.5953
295,0.5858
296,0.5878
297,0.5986
298,0.5987
299,0.5746
300,0.6082
301,0.6075
302,0.6031
303,0.6065
304,0.6057
305,0.6067
306,0.5939
307,0.6038
308,0.5993
309,0.6051
310,0.5948
311,0.6046
312,0.6034
313,0.5977
314,0.591
315,0.5983
316,0.5836
317,0.61
318,0.6048
319,0.615
320,0.6108
321,0.6073
322,0.6004
323,0.6144
324,0.6043
325,0.5999
326,0.6099
327,0.5991
328,0.5843
329,0.6059
330,0.6105
331,0.6067
332,0.6017
333,0.6047
334,0.6116
335,0.6063
336,0.6056
337,0.6126
338,0.6018
339,0.6065
340,0.6076
341,0.6085
342,0.6195
343,0.6154
344,0.6134
345,0.6106
346,0.5973
347,0.6035
348,0.5944
349,0.6136
350,0.6011
351,0.6197
352,0.6176
353,0.6117
354,0.6087
355,0.6081
356,0.6099
357,0.5968
358,0.6078
359,0.6113
360,0.6132
361,0.6197
362,0.5984
363,0.6147
364,0.6183
365,0.621
366,0.612
367,0.617
368,0.6127
369,0.6111
370,0.6123
371,0.6064
372,0.6067
373,0.6169
374,0.6169
375,0.6155
376,0.6241
377,0.6202
378,0.6148
379,0.6026
380,0.6163
381,0.6191
382,0.6132
383,0.6102
384,0.6131
385,0.6168
386,0.6192
387,0.6213
388,0.6248
389,0.6037
390,0.617
391,0.6161
392,0.6131
393,0.6259
394,0.6207
395,0.6246
396,0.6298
397,0.6261
398,0.6275
399,0.6216
400,0.6284
401,0.6257
402,0.623
403,0.6289
404,0.6222
405,0.6219
406,0.6215
407,0.6267
408,0.6309
409,0.624
410,0.6229
411,0.6264
412,0.6345
413,0.6342
414,0.628
415,0.6286
416,0.6328
417,0.6294
418,0.6318
419,0.6346
420,0.6255
421,0.631
422,0.6316
423,0.6356
424,0.6304
425,0.6299
426,0.6369
427,0.6321
428,0.6227
429,0.63
430,0.643
431,0.6353
432,0.6376
433,0.639
434,0.638
435,0.6346
436,0.6424
437,0.632
438,0.6424
439,0.64
440,0.6393
441,0.6355
442,0.6436
443,0.6392
444,0.6211
445,0.6355
446,0.6448
447,0.6447
448,0.6478
449,0.6483
450,0.6446
451,0.6487
452,0.6411
453,0.6315
454,0.64
455,0.6419
456,0.6297
457,0.6419
458,0.6472
459,0.6372
460,0.643
461,0.6438
462,0.6343
463,0.6365
464,0.6409
465,0.6386
466,0.6459
467,0.636
468,0.6436
469,0.6372
470,0.6375
471,0.6371
472,0.6414
473,0.6494
474,0.6362
475,0.6363
476,0.6399
477,0.6382
478,0.6448
479,0.6458
480,0.6388
481,0.6432
482,0.6498
483,0.6404
484,0.6486
485,0.6495
486,0.6447
487,0.6467
488,0.6273
489,0.6382
490,0.6464
491,0.6391
492,0.6488
493,0.6474
494,0.6458
495,0.6423
496,0.6453
497,0.6374
498,0.6393
499,0.6379
500,0.6473
501,0.6499
502,0.6534
503,0.6518
504,0.6478
505,0.6463
506,0.6501
507,0.645
508,0.648
509,0.6512
510,0.6515
511,0.6417
512,0.6321
513,0.6481
514,0.6551
515,0.6467
516,0.6528
517,0.6484
518,0.6584
519,0.6537
520,0.6459
521,0.647
522,0.6565
523,0.6544
524,0.6563
525,0.6502
526,0.6503
527,0.643
528,0.6551
529,0.6499
530,0.6513
531,0.6505
532,0.6512
533,0.6583
534,0.6546
535,0.6568
536,0.6529
537,0.6575
538,0.6512
539,0.6617
540,0.6553
541,0.6539
542,0.6521
543,0.6548
544,0.654
545,0.6573
546,0.6568
547,0.6542
548,0.6569
549,0.6544
550,0.653
551,0.6488
552,0.652
553,0.6543
554,0.6517
555,0.6468
556,0.6494
557,0.656
558,0.6511
559,0.66
560,0.6553
561,0.6471
562,0.6573
563,0.6583
564,0.6527
565,0.6489
566,0.652
567,0.6565
568,0.6639
569,0.6552
570,0.6572
571,0.6522
572,0.6596
573,0.6571
574,0.655
575,0.6505
576,0.6564
577,0.6625
578,0.6537
579,0.6637
580,0.6616
581,0.6683
582,0.6633
583,0.6577
584,0.6643
585,0.662
586,0.656
587,0.6675
588,0.6599
589,0.6598
590,0.6538
591,0.6558
592,0.6665
593,0.6597
594,0.6623
595,0.6605
596,0.6666
597,0.6651
598,0.6639
599,0.664
600,0.6676
601,0.6688
602,0.6673
603,0.6647
604,0.6663
605,0.6629
606,0.659
607,0.6652
608,0.6689
609,0.6649
610,0.6657
611,0.6557
612,0.6705
613,0.656
614,0.6608
615,0.6686
616,0.6623
617,0.6695
618,0.6662
619,0.6585
620,0.6721
621,0.6655
622,0.6695
623,0.6697
624,0.6704
625,0.6689
626,0.666
627,0.6619
628,0.6581
629,0.6691
630,0.6687
631,0.6693
632,0.6663
633,0.6697
634,0.6683
635,0.6652
636,0.6674
637,0.6678
638,0.6632
639,0.669
640,0.6552
641,0.6674
642,0.6676
643,0.672
644,0.661
645,0.6619
646,0.6633
647,0.6532
648,0.6703
649,0.6698
650,0.6648
651,0.6707
652,0.6726
653,0.6689
654,0.6633
655,0.6672
656,0.6622
657,0.672
658,0.668
659,0.6716
660,0.6599
661,0.6672
662,0.6748
663,0.6624
664,0.6715
665,0.6693
666,0.6697
667,0.67
668,0.6737
669,0.6699
670,0.671
671,0.6664
672,0.6738
673,0.6769
674,0.6719
675,0.6749
676,0.6708
677,0.6738
678,0.6752
679,0.6715
680,0.6668
681,0.6672
682,0.6677
683,0.6674
684,0.6656
685,0.6696
686,0.6685
687,0.6778
688,0.6594
689,0.6786
690,0.6749
691,0.6709
692,0.6761
693,0.6748
694,0.6717
695,0.6774
696,0.6781
697,0.6723
698,0.6805
699,0.6718
700,0.6824
701,0.6822
702,0.6801
703,0.6793
704,0.6783
705,0.6757
706,0.6733
707,0.6743
708,0.6768
709,0.6795
710,0.6764
711,0.6773
712,0.676
713,0.6689
714,0.6763
715,0.6755
716,0.677
717,0.6785
718,0.6792
719,0.6745
720,0.6786
721,0.6787
722,0.6818
723,0.6768
724,0.6785
725,0.6836
726,0.6773
727,0.6787
728,0.6794
729,0.6787
730,0.68
731,0.6801
732,0.6766
733,0.6811
734,0.6828
735,0.677
736,0.6803
737,0.6846
738,0.68
739,0.6781
740,0.6854
741,0.6841
742,0.6837
743,0.6788
744,0.6774
745,0.6797
746,0.6759
747,0.6757
748,0.6765
749,0.6815
750,0.6734
751,0.6812
752,0.6825
753,0.6886
754,0.684
755,0.6854
756,0.6765
757,0.6824
758,0.6831
759,0.6833
760,0.6827
761,0.6825
762,0.6846
763,0.6857
764,0.6858
765,0.6835
766,0.6899
767,0.6831
768,0.6854
769,0.6852
770,0.6824
771,0.6823
772,0.687
773,0.6857
774,0.6839
775,0.6898
776,0.6857
777,0.686
778,0.6864
779,0.6797
780,0.6855
781,0.6923
782,0.6863
783,0.6806
784,0.6809
785,0.6858
786,0.6848
787,0.6864
788,0.6859
789,0.69
790,0.6875
791,0.684
792,0.6878
793,0.6796
794,0.6884
795,0.6841
796,0.6791
797,0.6841
798,0.6821
799,0.6803
800,0.6908
801,0.693
802,0.6884
803,0.6911
804,0.6911
805,0.6871
806,0.6891
807,0.6888
808,0.6861
809,0.6897
810,0.6916
811,0.687
812,0.6911
813,0.6937
814,0.6967
815,0.6924
816,0.6959
817,0.6903
818,0.688
819,0.6853
820,0.6891
821,0.6928
822,0.6925
823,0.6918
824,0.6983
825,0.69
826,0.6953
827,0.6962
828,0.6959
829,0.6968
830,0.6828
831,0.6929
832,0.6941
833,0.692
834,0.694
835,0.6904
836,0.6952
837,0.6872
838,0.6896
839,0.6939
840,0.6933
841,0.69
842,0.6923
843,0.697
844,0.6919
845,0.6977
846,0.6969
847,0.6972
848,0.6971
849,0.6957
850,0.6927
851,0.6899
852,0.6979
853,0.6912
854,0.6933
855,0.6933
856,0.6935
857,0.6937
858,0.6926
859,0.694
860,0.699
861,0.6937
862,0.6955
863,0.6948
864,0.6945
865,0.6953
866,0.6907
867,0.6917
868,0.6979
869,0.6988
870,0.6969
871,0.6976
872,0.6961
873,0.7001
874,0.6931
875,0.6932
876,0.6961
877,0.6967
878,0.6906
879,0.6972
880,0.6988
881,0.6898
882,0.6895
883,0.6955
884,0.6966
885,0.701
886,0.6972
887,0.7012
888,0.695
889,0.6985
890,0.6966
891,0.6932
892,0.7015
893,0.6962
894,0.6979
895,0.684
896,0.6935
897,0.6922
898,0.6946
899,0.6994
900,0.7003
901,0.7031
902,0.7011
903,0.6992
904,0.6966
905,0.6996
906,0.6973
907,0.6978
908,0.7039
909,0.6957
910,0.697
911,0.7049
912,0.7017
913,0.7002
914,0.7027
915,0.7027
916,0.7041
917,0.6972
918,0.7022
919,0.6973
920,0.6935
921,0.699
922,0.6916
923,0.7014
924,0.7002
925,0.6971
926,0.6995
927,0.693
928,0.6998
929,0.696
930,0.6969
931,0.7003
932,0.6953
933,0.6982
934,0.7023
935,0.7015
936,0.6961
937,0.7009
938,0.7031
939,0.7008
940,0.7072
941,0.7001
942,0.7003
943,0.7022
944,0.7053
945,0.7055
946,0.703
947,0.6977
948,0.6983
949,0.6963
950,0.699
951,0.7018
952,0.7013
953,0.7017
954,0.708
955,0.7041
956,0.6992
957,0.7082
958,0.7045
959,0.7057
960,0.7074
961,0.7088
962,0.7032
963,0.7053
964,0.7056
965,0.7072
966,0.7019
967,0.7009
968,0.6985
969,0.7054
970,0.7039
971,0.705
972,0.7045
973,0.7069
974,0.7042
975,0.7023
976,0.7055
977,0.7015
978,0.7066
979,0.7042
980,0.7051
981,0.7054
982,0.7034
983,0.7057
984,0.7086
985,0.7092
986,0.7061
987,0.7026
988,0.7101
989,0.7055
990,0.7034
991,0.7071
992,0.7091
993,0.7111
994,0.7061
995,0.7053
996,0.7082
997,0.6941
998,0.7077
999,0.7112
