,accuracy
264,0.6667
265,0.6704
266,0.6749
267,0.6728
268,0.6739
269,0.6747
270,0.6787
271,0.6676
272,0.681
273,0.6793
274,0.6856
275,0.6743
276,0.6824
277,0.6821
278,0.6762
279,0.6797
280,0.6749
281,0.6841
282,0.6793
283,0.6699
284,0.6826
285,0.6807
286,0.6846
287,0.6789
288,0.6819
289,0.6786
290,0.6772
291,0.6789
292,0.6854
293,0.6771
294,0.6798
295,0.684
296,0.6694
297,0.6702
298,0.6636
299,0.6742
300,0.6902
301,0.699
302,0.7102
303,0.7122
304,0.7123
305,0.7116
306,0.7055
307,0.6926
308,0.6951
309,0.6833
310,0.693
311,0.7051
312,0.7018
313,0.7062
314,0.7072
315,0.7098
316,0.6973
317,0.7036
318,0.6971
319,0.7113
320,0.708
321,0.6963
322,0.7079
323,0.7032
324,0.71
325,0.6991
326,0.6964
327,0.6991
328,0.7007
329,0.7149
330,0.7145
331,0.7085
332,0.6971
333,0.7052
334,0.7103
335,0.7119
336,0.7092
337,0.7068
338,0.694
339,0.7087
340,0.707
341,0.7068
342,0.7069
343,0.7048
344,0.708
345,0.7105
346,0.7106
347,0.7075
348,0.701
349,0.7053
350,0.6978
351,0.7164
352,0.7006
353,0.7063
354,0.7083
355,0.7142
356,0.7176
357,0.7144
358,0.7055
359,0.7139
360,0.7097
361,0.6981
362,0.7037
363,0.7076
364,0.7115
365,0.7205
366,0.7176
367,0.706
368,0.7033
369,0.7047
370,0.7042
371,0.7061
372,0.7122
373,0.706
374,0.7061
375,0.7112
376,0.7159
377,0.7155
378,0.7081
379,0.708
380,0.7143
381,0.7071
382,0.7039
383,0.7061
384,0.713
385,0.7016
386,0.7124
387,0.707
388,0.7101
389,0.7166
390,0.7142
391,0.7107
392,0.7002
393,0.703
394,0.7094
395,0.7149
396,0.7133
397,0.7178
398,0.7165
399,0.7138
400,0.7231
401,0.7347
402,0.7421
403,0.7407
404,0.7398
405,0.7375
406,0.7403
407,0.7391
408,0.7287
409,0.7206
410,0.7297
411,0.7233
412,0.7341
413,0.7294
414,0.7314
415,0.7299
416,0.7338
417,0.7367
418,0.7293
419,0.7318
420,0.7277
421,0.7288
422,0.7364
423,0.7336
424,0.7324
425,0.7421
426,0.7405
427,0.7265
428,0.7304
429,0.7349
430,0.7328
431,0.7322
432,0.7344
433,0.7331
434,0.7295
435,0.7341
436,0.7368
437,0.7418
438,0.7374
439,0.7414
440,0.7404
441,0.7376
442,0.733
443,0.7367
444,0.7365
445,0.7278
446,0.7344
447,0.7315
448,0.7344
449,0.7342
450,0.7236
451,0.7331
452,0.7315
453,0.7397
454,0.7384
455,0.7372
456,0.7346
457,0.7351
458,0.7409
459,0.7428
460,0.7432
461,0.7386
462,0.7319
463,0.7234
464,0.7342
465,0.7267
466,0.7355
467,0.7401
468,0.7372
469,0.736
470,0.7282
471,0.7352
472,0.7329
473,0.7347
474,0.7307
475,0.7316
476,0.7374
477,0.7321
478,0.741
479,0.7421
480,0.742
481,0.7458
482,0.7471
483,0.7479
484,0.7469
485,0.7491
486,0.7494
487,0.7489
488,0.7477
489,0.7481
490,0.748
491,0.7479
492,0.7491
493,0.749
494,0.7496
495,0.7499
496,0.7487
497,0.749
498,0.749
499,0.7492
500,0.7502
501,0.7532
502,0.7551
503,0.7572
504,0.7568
505,0.7557
506,0.7583
507,0.7523
508,0.7502
509,0.7371
510,0.7457
511,0.7452
512,0.746
513,0.7437
514,0.7544
515,0.745
516,0.7517
517,0.7566
518,0.7507
519,0.7555
520,0.7499
521,0.7513
522,0.7544
523,0.7516
524,0.7509
525,0.7524
526,0.7545
527,0.7438
528,0.7448
529,0.7542
530,0.7593
531,0.7577
532,0.7587
533,0.7566
534,0.756
535,0.7555
536,0.7394
537,0.7547
538,0.752
539,0.7456
540,0.7435
541,0.7509
542,0.7586
543,0.752
544,0.7565
545,0.7477
546,0.7526
547,0.7518
548,0.7564
549,0.7497
550,0.7441
551,0.7501
552,0.7552
553,0.7528
554,0.7592
555,0.7551
556,0.7466
557,0.7435
558,0.7437
559,0.7556
560,0.7573
561,0.756
562,0.7592
563,0.7601
564,0.7574
565,0.752
566,0.7419
567,0.7472
568,0.7605
569,0.7562
570,0.7578
571,0.7513
572,0.7581
573,0.7544
574,0.7639
575,0.7552
576,0.7637
577,0.7655
578,0.7606
579,0.7595
580,0.754
581,0.7585
582,0.7539
583,0.7435
584,0.7486
585,0.7547
586,0.7568
587,0.7591
588,0.7614
589,0.7615
590,0.7615
591,0.7623
592,0.7574
593,0.7597
594,0.7487
595,0.7425
596,0.7438
597,0.7506
598,0.758
599,0.7575
600,0.762
601,0.7638
602,0.7687
603,0.7686
604,0.7705
605,0.7693
606,0.7707
607,0.7691
608,0.7674
609,0.7654
610,0.7699
611,0.7662
612,0.7583
613,0.7564
614,0.7585
615,0.7621
616,0.7689
617,0.7663
618,0.7552
619,0.7627
620,0.7679
621,0.7672
622,0.7656
623,0.7622
624,0.7669
625,0.7664
626,0.7683
627,0.7709
628,0.7676
629,0.7676
630,0.7672
631,0.7712
632,0.7636
633,0.7633
634,0.7667
635,0.7679
636,0.7709
637,0.7769
638,0.7713
639,0.7806
640,0.7684
641,0.7701
642,0.7638
643,0.7651
644,0.7655
645,0.7714
646,0.7742
647,0.773
648,0.7742
649,0.7746
650,0.7741
651,0.7743
652,0.7728
653,0.7608
654,0.7622
655,0.767
656,0.7667
657,0.7717
658,0.7726
659,0.7747
660,0.7688
661,0.7641
662,0.7684
663,0.7689
664,0.7685
665,0.7677
666,0.7619
667,0.7655
668,0.7724
669,0.7676
670,0.7708
671,0.7561
672,0.7589
673,0.7669
674,0.7679
675,0.7715
676,0.7716
677,0.7702
678,0.7668
679,0.7595
680,0.7698
681,0.7654
682,0.7701
683,0.7736
684,0.7697
685,0.7676
686,0.7696
687,0.7681
688,0.7695
689,0.7676
690,0.7649
691,0.7676
692,0.7659
693,0.7731
694,0.7675
695,0.7695
696,0.7734
697,0.7775
698,0.7719
699,0.7739
700,0.777
701,0.7777
702,0.7808
703,0.7825
704,0.7838
705,0.7829
706,0.7828
707,0.7788
708,0.7794
709,0.7815
710,0.7854
711,0.7846
712,0.7838
713,0.7688
714,0.7686
715,0.7709
716,0.7775
717,0.7786
718,0.7822
719,0.7815
720,0.7831
721,0.7836
722,0.7853
723,0.7835
724,0.7845
725,0.7862
726,0.7844
727,0.7866
728,0.7858
729,0.7843
730,0.7544
731,0.7755
732,0.7798
733,0.78
734,0.7835
735,0.783
736,0.7854
737,0.7875
738,0.7808
739,0.784
740,0.7657
741,0.7767
742,0.7811
743,0.7786
744,0.7787
745,0.7741
746,0.7761
747,0.774
748,0.7764
749,0.7798
750,0.779
751,0.7827
752,0.7789
753,0.7817
754,0.7769
755,0.7736
756,0.7829
757,0.7807
758,0.7831
759,0.7814
760,0.7781
761,0.7694
762,0.7765
763,0.7824
764,0.7822
765,0.7815
766,0.7783
767,0.7699
768,0.7785
769,0.778
770,0.7808
771,0.7801
772,0.7808
773,0.7828
774,0.7773
775,0.7805
776,0.7818
777,0.7835
778,0.7839
779,0.7855
780,0.7867
781,0.7867
782,0.7867
783,0.7662
784,0.772
785,0.7783
786,0.78
787,0.7774
788,0.7832
789,0.7847
790,0.7851
791,0.7842
792,0.7851
793,0.7851
794,0.7845
795,0.786
796,0.7853
797,0.7854
798,0.7865
799,0.7858
800,0.7886
801,0.7877
802,0.7892
803,0.79
804,0.7891
805,0.7863
806,0.7867
807,0.789
808,0.7896
809,0.7906
810,0.7906
811,0.7904
812,0.7898
813,0.7899
814,0.7884
815,0.7896
816,0.7905
817,0.7895
818,0.791
819,0.7901
820,0.7906
821,0.7907
822,0.7905
823,0.7905
824,0.7897
825,0.7919
826,0.7917
827,0.7908
828,0.7912
829,0.7908
830,0.7903
831,0.7912
832,0.7911
833,0.792
834,0.791
835,0.7916
836,0.7916
837,0.7847
838,0.7927
839,0.7876
840,0.7901
841,0.7916
842,0.7938
843,0.7943
844,0.7939
845,0.7953
846,0.7936
847,0.7936
848,0.7929
849,0.794
850,0.7941
851,0.7933
852,0.7938
853,0.7943
854,0.7946
855,0.7945
856,0.7938
857,0.7943
858,0.7947
859,0.793
860,0.7941
861,0.7941
862,0.795
863,0.7948
864,0.7947
865,0.7953
866,0.7313
867,0.7853
868,0.7915
869,0.7937
870,0.7951
871,0.7977
872,0.7983
873,0.7991
874,0.7973
875,0.7985
876,0.7989
877,0.7975
878,0.7988
879,0.7983
880,0.799
881,0.8
882,0.799
883,0.7994
884,0.7995
885,0.7988
886,0.8003
887,0.8004
888,0.7997
889,0.8003
890,0.7998
891,0.8
892,0.8001
893,0.8005
894,0.7995
895,0.8002
896,0.799
897,0.7995
898,0.8005
899,0.7994
900,0.8004
901,0.7957
902,0.7985
903,0.801
904,0.8017
905,0.7987
906,0.8011
907,0.8011
908,0.7986
909,0.8018
910,0.8021
911,0.8031
912,0.8016
913,0.8032
914,0.8023
915,0.8021
916,0.803
917,0.803
918,0.7886
919,0.7938
920,0.7966
921,0.799
922,0.7991
923,0.7985
924,0.7993
925,0.8009
926,0.8009
927,0.8004
928,0.7996
929,0.7977
930,0.7996
931,0.8012
932,0.8003
933,0.8002
934,0.8
935,0.8005
936,0.8004
937,0.8009
938,0.8006
939,0.8015
940,0.8019
941,0.802
942,0.8024
943,0.8008
944,0.8013
945,0.8017
946,0.8018
947,0.8017
948,0.8022
949,0.8035
950,0.804
951,0.8018
952,0.8013
953,0.7894
954,0.7988
955,0.801
956,0.8019
957,0.8022
958,0.8024
959,0.803
960,0.8041
961,0.8032
962,0.8038
963,0.805
964,0.8038
965,0.8039
966,0.8036
967,0.8056
968,0.8041
969,0.8026
970,0.8031
971,0.8039
972,0.8036
973,0.803
974,0.8027
975,0.803
976,0.8033
977,0.8041
978,0.8022
979,0.8041
980,0.8041
981,0.8039
982,0.8038
983,0.8039
984,0.8038
985,0.8032
986,0.8048
987,0.8041
988,0.8043
989,0.8044
990,0.804
991,0.8052
992,0.8045
993,0.8053
994,0.8059
995,0.7577
996,0.7948
997,0.8031
998,0.8036
999,0.807
