,accuracy
677,0.7507
678,0.7556
679,0.7562
680,0.759
681,0.7581
682,0.7577
683,0.7577
684,0.7563
685,0.7565
686,0.7546
687,0.7444
688,0.7422
689,0.7453
690,0.7538
691,0.7514
692,0.7573
693,0.757
694,0.7513
695,0.7503
696,0.7521
697,0.7471
698,0.7487
699,0.7458
700,0.7567
701,0.7609
702,0.7633
703,0.7614
704,0.7627
705,0.7589
706,0.761
707,0.7595
708,0.7599
709,0.7599
710,0.7613
711,0.7612
712,0.7621
713,0.7511
714,0.7494
715,0.7494
716,0.7571
717,0.7643
718,0.7631
719,0.7654
720,0.7639
721,0.7617
722,0.7636
723,0.7626
724,0.7459
725,0.753
726,0.7542
727,0.7588
728,0.7593
729,0.765
730,0.7664
731,0.7661
732,0.7633
733,0.7553
734,0.756
735,0.7605
736,0.7591
737,0.7642
738,0.7673
739,0.7661
740,0.7681
741,0.7656
742,0.7671
743,0.7677
744,0.7663
745,0.7593
746,0.7502
747,0.7598
748,0.7618
749,0.7657
750,0.7651
751,0.7666
752,0.7672
753,0.7674
754,0.7674
755,0.7664
756,0.7684
757,0.767
758,0.7683
759,0.7676
760,0.7689
761,0.7686
762,0.7686
763,0.7687
764,0.7704
765,0.7681
766,0.7694
767,0.7654
768,0.752
769,0.7665
770,0.7646
771,0.7686
772,0.7686
773,0.7705
774,0.7693
775,0.7705
776,0.7705
777,0.7693
778,0.7707
779,0.7706
780,0.7704
781,0.7697
782,0.77
783,0.771
784,0.7706
785,0.7707
786,0.7723
787,0.7701
788,0.7712
789,0.7708
790,0.7718
791,0.7719
792,0.7735
793,0.7735
794,0.7738
795,0.7738
796,0.7732
797,0.774
798,0.7743
799,0.772
800,0.7742
801,0.7709
802,0.7708
803,0.7724
804,0.7716
805,0.7722
806,0.7725
807,0.7737
808,0.7728
809,0.772
810,0.7722
811,0.7734
812,0.7717
813,0.7732
814,0.7734
815,0.7736
816,0.7725
817,0.7749
818,0.7739
819,0.7743
820,0.772
821,0.7729
822,0.7742
823,0.7553
824,0.7648
825,0.775
826,0.7732
827,0.7749
828,0.7776
829,0.7764
830,0.7795
831,0.7809
832,0.7807
833,0.7787
834,0.7787
835,0.7797
836,0.7801
837,0.7793
838,0.78
839,0.7804
840,0.7802
841,0.7788
842,0.7788
843,0.7793
844,0.7795
845,0.7805
846,0.7798
847,0.7801
848,0.782
849,0.7795
850,0.7804
851,0.7801
852,0.78
853,0.7799
854,0.7798
855,0.7797
856,0.7801
857,0.7781
858,0.7792
859,0.7793
860,0.7809
861,0.7794
862,0.7761
863,0.7623
864,0.7718
865,0.7756
866,0.7756
867,0.7818
868,0.7787
869,0.7721
870,0.763
871,0.7676
872,0.7669
873,0.7794
874,0.7761
875,0.7771
876,0.7728
877,0.7801
878,0.7752
879,0.7766
880,0.7692
881,0.7733
882,0.7733
883,0.7757
884,0.7773
885,0.7713
886,0.7673
887,0.7759
888,0.7718
889,0.7712
890,0.7715
891,0.7713
892,0.7739
893,0.7759
894,0.7785
895,0.7768
896,0.7733
897,0.7715
898,0.7734
899,0.7726
900,0.7786
901,0.7774
902,0.78
903,0.7799
904,0.7809
905,0.7819
906,0.7821
907,0.7826
908,0.7825
909,0.7842
910,0.7825
911,0.7816
912,0.7832
913,0.7786
914,0.7724
915,0.7819
916,0.7805
917,0.7803
918,0.785
919,0.7796
920,0.7819
921,0.7876
922,0.7761
923,0.7712
924,0.7821
925,0.784
926,0.7832
927,0.7872
928,0.787
929,0.7827
930,0.785
931,0.7812
932,0.7838
933,0.7858
934,0.7873
935,0.7876
936,0.7894
937,0.7862
938,0.7832
939,0.7812
940,0.7811
941,0.7839
942,0.785
943,0.7851
944,0.7904
945,0.7904
946,0.7913
947,0.7889
948,0.7897
949,0.7848
950,0.778
951,0.7806
952,0.7785
953,0.7827
954,0.7832
955,0.7821
956,0.7816
957,0.7778
958,0.7729
959,0.7804
960,0.7795
961,0.7838
962,0.7857
963,0.7872
964,0.7871
965,0.7869
966,0.7868
967,0.7883
968,0.7839
969,0.7674
970,0.7834
971,0.7866
972,0.7872
973,0.79
974,0.7848
975,0.7836
976,0.785
977,0.7889
978,0.7794
979,0.7834
980,0.7837
981,0.7892
982,0.7869
983,0.7863
984,0.7858
985,0.7832
986,0.7831
987,0.7809
988,0.7847
989,0.784
990,0.7864
991,0.7843
992,0.7839
993,0.7844
994,0.7866
995,0.7836
996,0.7813
997,0.7889
998,0.7856
999,0.7861
