,accuracy
363,0.5003
364,0.5145
365,0.4959
366,0.4995
367,0.5144
368,0.4635
369,0.4966
370,0.3742
371,0.5198
372,0.5093
373,0.4515
374,0.397
375,0.5105
376,0.512
377,0.5045
378,0.5124
379,0.496
380,0.3967
381,0.4573
382,0.5137
383,0.4446
384,0.4952
385,0.5094
386,0.5077
387,0.3782
388,0.5147
389,0.4202
390,0.3924
391,0.5027
392,0.2841
393,0.5166
394,0.5124
395,0.5003
396,0.4538
397,0.5079
398,0.5149
399,0.5113
400,0.3062
401,0.5076
402,0.4401
403,0.5137
404,0.5103
405,0.4371
406,0.4293
407,0.4714
408,0.4626
409,0.4571
410,0.4967
411,0.4263
412,0.5228
413,0.5064
414,0.5093
415,0.5056
416,0.5128
417,0.4158
418,0.5088
419,0.4251
420,0.5158
421,0.509
422,0.516
423,0.497
424,0.3027
425,0.4478
426,0.5023
427,0.4814
428,0.5199
429,0.498
430,0.218
431,0.4409
432,0.3669
433,0.4833
434,0.5148
435,0.4841
436,0.5126
437,0.5175
438,0.5153
439,0.5208
440,0.512
441,0.5182
442,0.4727
443,0.5215
444,0.4947
445,0.5196
446,0.5273
447,0.5253
448,0.5243
449,0.4402
450,0.5123
451,0.5243
452,0.5144
453,0.503
454,0.5216
455,0.5119
456,0.3837
457,0.519
458,0.5131
459,0.5281
460,0.5275
461,0.2648
462,0.5206
463,0.5349
464,0.4291
465,0.5243
466,0.5184
467,0.4926
468,0.4703
469,0.4336
470,0.5303
471,0.5049
472,0.5204
473,0.5282
474,0.4576
475,0.4364
476,0.4932
477,0.483
478,0.5219
479,0.5134
480,0.4889
481,0.3889
482,0.5077
483,0.4764
484,0.5233
485,0.5168
486,0.5209
487,0.5256
488,0.5075
489,0.5187
490,0.5223
491,0.5248
492,0.5157
493,0.4701
494,0.5286
495,0.5172
496,0.4842
497,0.529
498,0.5222
499,0.4815
500,0.5249
501,0.3411
502,0.5205
503,0.5232
504,0.5302
505,0.4999
506,0.5045
507,0.5219
508,0.5157
509,0.5213
510,0.3531
511,0.5141
512,0.525
513,0.53
514,0.538
515,0.3413
516,0.5288
517,0.5247
518,0.4505
519,0.4852
520,0.4942
521,0.5222
522,0.5391
523,0.5147
524,0.533
525,0.5314
526,0.5239
527,0.523
528,0.5227
529,0.5305
530,0.224
531,0.5351
532,0.4955
533,0.5335
534,0.5193
535,0.3847
536,0.5282
537,0.5342
538,0.5304
539,0.5277
540,0.5313
541,0.5431
542,0.5384
543,0.5227
544,0.5391
545,0.5314
546,0.5195
547,0.5228
548,0.5254
549,0.5352
550,0.503
551,0.4924
552,0.5142
553,0.5421
554,0.5402
555,0.5171
556,0.4965
557,0.5465
558,0.5359
559,0.5465
560,0.5382
561,0.5294
562,0.5291
563,0.544
564,0.542
565,0.4736
566,0.5333
567,0.4194
568,0.5358
569,0.5271
570,0.5334
571,0.4438
572,0.5259
573,0.5286
574,0.5328
575,0.4314
576,0.5357
577,0.4433
578,0.5327
579,0.5436
580,0.5039
581,0.4106
582,0.5382
583,0.3645
584,0.5391
585,0.5459
586,0.5375
587,0.5348
588,0.5381
589,0.5163
590,0.5236
591,0.541
592,0.5388
593,0.5054
594,0.5141
595,0.537
596,0.5424
597,0.546
598,0.5115
599,0.5074
600,0.5382
601,0.41
602,0.5404
603,0.5226
604,0.5405
605,0.5361
606,0.5343
607,0.5373
608,0.5486
609,0.5403
610,0.5302
611,0.5419
612,0.5412
613,0.5426
614,0.5486
615,0.5233
616,0.5418
617,0.2756
618,0.5376
619,0.4245
620,0.5303
621,0.5073
622,0.4913
623,0.5382
624,0.5278
625,0.5485
626,0.5263
627,0.5296
628,0.5373
629,0.5411
630,0.5453
631,0.434
632,0.54
633,0.5241
634,0.5279
635,0.5369
636,0.5511
637,0.5402
638,0.5524
639,0.5564
640,0.5371
641,0.5503
642,0.5576
643,0.2647
644,0.5387
645,0.5259
646,0.5545
647,0.4377
648,0.5272
649,0.555
650,0.5435
651,0.5465
652,0.5526
653,0.5603
654,0.5522
655,0.3734
656,0.548
657,0.5503
658,0.5538
659,0.5465
660,0.5605
661,0.5492
662,0.5577
663,0.5505
664,0.5475
665,0.4691
666,0.3977
667,0.5423
668,0.5542
669,0.5562
670,0.5363
671,0.549
672,0.549
673,0.4577
674,0.551
675,0.5477
676,0.5519
677,0.4905
678,0.5334
679,0.539
680,0.5483
681,0.554
682,0.5632
683,0.5503
684,0.5584
685,0.5489
686,0.5588
687,0.5643
688,0.5365
689,0.5405
690,0.5567
691,0.5614
692,0.2906
693,0.5531
694,0.5582
695,0.5518
696,0.5154
697,0.4378
698,0.5468
699,0.2031
700,0.483
701,0.554
702,0.5503
703,0.5571
704,0.5411
705,0.5467
706,0.5288
707,0.5231
708,0.5487
709,0.5477
710,0.5439
711,0.5319
712,0.5615
713,0.4939
714,0.5565
715,0.5495
716,0.5214
717,0.5386
718,0.4198
719,0.5565
720,0.5553
721,0.5594
722,0.5471
723,0.552
724,0.5558
725,0.5346
726,0.5139
727,0.5605
728,0.5579
729,0.4346
730,0.515
731,0.5583
732,0.5622
733,0.561
734,0.566
735,0.5576
736,0.5598
737,0.561
738,0.5557
739,0.5642
740,0.5572
741,0.5661
742,0.5612
743,0.5654
744,0.4954
745,0.5613
746,0.5513
747,0.5616
748,0.5595
749,0.5652
750,0.5574
751,0.5054
752,0.4767
753,0.5623
754,0.4841
755,0.5618
756,0.5618
757,0.5631
758,0.5657
759,0.5608
760,0.3778
761,0.5639
762,0.5643
763,0.5567
764,0.5607
765,0.5634
766,0.5664
767,0.4955
768,0.5628
769,0.5336
770,0.5699
771,0.5647
772,0.548
773,0.5603
774,0.4916
775,0.569
776,0.5607
777,0.5573
778,0.5606
779,0.5659
780,0.5651
781,0.2693
782,0.5423
783,0.5666
784,0.5545
785,0.5564
786,0.5621
787,0.5675
788,0.4707
789,0.5684
790,0.571
791,0.4701
792,0.5512
793,0.5184
794,0.5631
795,0.5667
796,0.5664
797,0.5615
798,0.5654
799,0.5647
800,0.5559
801,0.5166
802,0.5632
803,0.5227
804,0.5629
805,0.5358
806,0.5635
807,0.5647
808,0.4055
809,0.5432
810,0.5627
811,0.5719
812,0.5567
813,0.5676
814,0.5537
815,0.5664
816,0.3175
817,0.5709
818,0.5704
819,0.5728
820,0.5582
821,0.4371
822,0.5664
823,0.5688
824,0.5678
825,0.2711
826,0.5736
827,0.5614
828,0.5725
829,0.4882
830,0.5702
831,0.5754
832,0.573
833,0.5713
834,0.51
835,0.5644
836,0.537
837,0.5726
838,0.5736
839,0.4653
840,0.5541
841,0.5707
842,0.5445
843,0.4403
844,0.5082
845,0.571
846,0.5719
847,0.5674
848,0.5727
849,0.5622
850,0.5721
851,0.5574
852,0.5698
853,0.5669
854,0.5719
855,0.5714
856,0.3911
857,0.5353
858,0.5757
859,0.573
860,0.565
861,0.5737
862,0.5469
863,0.4995
864,0.4709
865,0.5504
866,0.5725
867,0.5717
868,0.5747
869,0.5743
870,0.5671
871,0.5747
872,0.5727
873,0.5683
874,0.5755
875,0.3986
876,0.5748
877,0.5728
878,0.5726
879,0.5744
880,0.5451
881,0.5739
882,0.5792
883,0.5735
884,0.5755
885,0.5682
886,0.5676
887,0.579
888,0.5751
889,0.5673
890,0.5737
891,0.5728
892,0.569
893,0.5751
894,0.5758
895,0.5762
896,0.5699
897,0.5689
898,0.5732
899,0.5754
900,0.5743
901,0.5757
902,0.5689
903,0.5673
904,0.5713
905,0.5706
906,0.5707
907,0.5653
908,0.5706
909,0.5671
910,0.5712
911,0.5703
912,0.5703
913,0.5739
914,0.5763
915,0.5742
916,0.5749
917,0.5737
918,0.5731
919,0.5756
920,0.5745
921,0.5672
922,0.5769
923,0.5657
924,0.5724
925,0.5715
926,0.5723
927,0.5751
928,0.5707
929,0.575
930,0.573
931,0.5753
932,0.5754
933,0.5773
934,0.5681
935,0.5751
936,0.5699
937,0.5707
938,0.5756
939,0.5741
940,0.575
941,0.5752
942,0.5742
943,0.574
944,0.5732
945,0.5754
946,0.5754
947,0.5773
948,0.5755
949,0.5718
950,0.5778
951,0.5708
952,0.5725
953,0.5737
954,0.5733
955,0.5768
956,0.5763
957,0.5728
958,0.5749
959,0.5728
960,0.5727
961,0.5772
962,0.5758
963,0.5771
964,0.5759
965,0.5718
966,0.5761
967,0.5735
968,0.577
969,0.5745
970,0.5745
971,0.5717
972,0.5774
973,0.5729
974,0.5746
975,0.573
976,0.5767
977,0.5743
978,0.5722
979,0.5777
980,0.574
981,0.5743
982,0.5727
983,0.576
984,0.576
985,0.5762
986,0.5728
987,0.5724
988,0.5748
989,0.5732
990,0.5747
991,0.5732
992,0.5758
993,0.5796
994,0.5723
995,0.5731
996,0.5749
997,0.5796
998,0.5751
999,0.5769
