,accuracy
369,0.7034
370,0.7104
371,0.7081
372,0.6997
373,0.6991
374,0.7116
375,0.7176
376,0.7181
377,0.7044
378,0.7112
379,0.7057
380,0.7126
381,0.7026
382,0.7151
383,0.7017
384,0.7043
385,0.7093
386,0.7056
387,0.7154
388,0.7042
389,0.712
390,0.7182
391,0.7184
392,0.7102
393,0.707
394,0.7094
395,0.7194
396,0.7144
397,0.7187
398,0.7119
399,0.7137
400,0.7224
401,0.7245
402,0.7316
403,0.7352
404,0.7356
405,0.737
406,0.7351
407,0.7301
408,0.7293
409,0.7274
410,0.7311
411,0.7297
412,0.7288
413,0.738
414,0.7293
415,0.7234
416,0.7309
417,0.7333
418,0.7133
419,0.7318
420,0.7274
421,0.728
422,0.7385
423,0.723
424,0.7348
425,0.7296
426,0.7243
427,0.7304
428,0.7377
429,0.7288
430,0.7185
431,0.7279
432,0.7334
433,0.7383
434,0.7315
435,0.7291
436,0.7352
437,0.7329
438,0.7308
439,0.7328
440,0.7343
441,0.7289
442,0.721
443,0.7323
444,0.7268
445,0.7327
446,0.7305
447,0.7293
448,0.7402
449,0.7328
450,0.7377
451,0.7387
452,0.7383
453,0.7343
454,0.7388
455,0.7282
456,0.7367
457,0.7383
458,0.7353
459,0.7363
460,0.7457
461,0.7413
462,0.7322
463,0.7428
464,0.7437
465,0.7351
466,0.7454
467,0.7367
468,0.742
469,0.7386
470,0.7355
471,0.7338
472,0.7409
473,0.7423
474,0.741
475,0.7424
476,0.7375
477,0.7367
478,0.7397
479,0.739
480,0.7354
481,0.7303
482,0.7391
483,0.7412
484,0.7355
485,0.7396
486,0.7357
487,0.7369
488,0.7401
489,0.7387
490,0.7387
491,0.7352
492,0.7424
493,0.7384
494,0.7387
495,0.7388
496,0.7427
497,0.7341
498,0.7339
499,0.741
500,0.7451
501,0.7521
502,0.7567
503,0.763
504,0.7608
505,0.7625
506,0.7597
507,0.7581
508,0.7566
509,0.7563
510,0.7574
511,0.7576
512,0.7514
513,0.7543
514,0.7557
515,0.7597
516,0.7455
517,0.752
518,0.7553
519,0.75
520,0.7538
521,0.7554
522,0.7485
523,0.7534
524,0.7548
525,0.7486
526,0.7436
527,0.7441
528,0.7528
529,0.7536
530,0.757
531,0.7535
532,0.7565
533,0.7466
534,0.7581
535,0.758
536,0.7522
537,0.7574
538,0.7479
539,0.7485
540,0.753
541,0.7546
542,0.7548
543,0.7567
544,0.7572
545,0.752
546,0.7577
547,0.7496
548,0.7579
549,0.75
550,0.7521
551,0.7611
552,0.7625
553,0.7559
554,0.7515
555,0.7498
556,0.7493
557,0.7566
558,0.7531
559,0.7544
560,0.7587
561,0.7509
562,0.754
563,0.7472
564,0.7593
565,0.7562
566,0.7518
567,0.7496
568,0.7536
569,0.749
570,0.751
571,0.7532
572,0.753
573,0.7546
574,0.7589
575,0.758
576,0.7588
577,0.7594
578,0.7515
579,0.7591
580,0.7642
581,0.7628
582,0.7558
583,0.7542
584,0.7524
585,0.7578
586,0.76
587,0.7563
588,0.7525
589,0.7573
590,0.7577
591,0.7543
592,0.7569
593,0.7491
594,0.7486
595,0.7604
596,0.7625
597,0.763
598,0.7612
599,0.759
600,0.7622
601,0.7668
602,0.7718
603,0.7741
604,0.7711
605,0.7721
606,0.771
607,0.7708
608,0.7709
609,0.7688
610,0.7644
611,0.7565
612,0.764
613,0.7601
614,0.7605
615,0.7662
616,0.7621
617,0.7627
618,0.7584
619,0.7588
620,0.7603
621,0.7613
622,0.7575
623,0.7669
624,0.766
625,0.7666
626,0.7641
627,0.7632
628,0.7665
629,0.767
630,0.7627
631,0.7691
632,0.7674
633,0.7635
634,0.768
635,0.7672
636,0.7562
637,0.7655
638,0.7635
639,0.7571
640,0.7607
641,0.7632
642,0.7648
643,0.7633
644,0.7641
645,0.7613
646,0.7593
647,0.7599
648,0.7596
649,0.7566
650,0.7646
651,0.7632
652,0.7615
653,0.7643
654,0.759
655,0.7657
656,0.7631
657,0.7602
658,0.7595
659,0.7648
660,0.7685
661,0.7647
662,0.7647
663,0.7633
664,0.7658
665,0.7666
666,0.7654
667,0.7705
668,0.7684
669,0.7683
670,0.7711
671,0.7576
672,0.7719
673,0.7687
674,0.7704
675,0.7717
676,0.7681
677,0.7687
678,0.768
679,0.7731
680,0.7657
681,0.7596
682,0.7662
683,0.7734
684,0.7715
685,0.7694
686,0.7641
687,0.7614
688,0.7582
689,0.7647
690,0.7688
691,0.7664
692,0.7648
693,0.7696
694,0.7667
695,0.7575
696,0.7663
697,0.7685
698,0.7664
699,0.7709
700,0.7734
701,0.775
702,0.7808
703,0.7791
704,0.781
705,0.7819
706,0.7792
707,0.7789
708,0.7782
709,0.7792
710,0.7776
711,0.7752
712,0.7754
713,0.7743
714,0.7756
715,0.7765
716,0.7763
717,0.7784
718,0.7751
719,0.7743
720,0.778
721,0.785
722,0.7798
723,0.7775
724,0.7754
725,0.7756
726,0.7778
727,0.7793
728,0.7849
729,0.7785
730,0.7824
731,0.7828
732,0.7867
733,0.783
734,0.7796
735,0.7802
736,0.7831
737,0.781
738,0.7748
739,0.7792
740,0.7766
741,0.7805
742,0.7789
743,0.7763
744,0.7768
745,0.7817
746,0.7744
747,0.7722
748,0.7775
749,0.7778
750,0.7799
751,0.7822
752,0.7807
753,0.778
754,0.7802
755,0.7815
756,0.777
757,0.7786
758,0.7769
759,0.7824
760,0.7754
761,0.7778
762,0.7755
763,0.776
764,0.7814
765,0.7801
766,0.7813
767,0.7795
768,0.7766
769,0.7792
770,0.7719
771,0.7769
772,0.7781
773,0.7807
774,0.7834
775,0.7824
776,0.773
777,0.7748
778,0.7715
779,0.7773
780,0.781
781,0.7825
782,0.7874
783,0.7843
784,0.7813
785,0.7842
786,0.7854
787,0.7733
788,0.7779
789,0.7814
790,0.7801
791,0.78
792,0.7818
793,0.7838
794,0.7767
795,0.78
796,0.78
797,0.7783
798,0.7778
799,0.7815
800,0.7817
801,0.78
802,0.7845
803,0.7849
804,0.7862
805,0.7851
806,0.7853
807,0.7851
808,0.7853
809,0.7834
810,0.7855
811,0.7844
812,0.7835
813,0.786
814,0.7859
815,0.7831
816,0.7746
817,0.7774
818,0.7802
819,0.7843
820,0.78
821,0.7809
822,0.7827
823,0.7815
824,0.7804
825,0.7813
826,0.7845
827,0.7834
828,0.7822
829,0.7829
830,0.7841
831,0.7724
832,0.7769
833,0.7822
834,0.7795
835,0.7816
836,0.7784
837,0.7862
838,0.7845
839,0.7838
840,0.7865
841,0.7799
842,0.7793
843,0.7826
844,0.7876
845,0.7851
846,0.7823
847,0.7843
848,0.782
849,0.78
850,0.7822
851,0.7821
852,0.7829
853,0.7813
854,0.7797
855,0.7854
856,0.7832
857,0.7839
858,0.7865
859,0.7886
860,0.7868
861,0.7868
862,0.7802
863,0.7834
864,0.7843
865,0.7849
866,0.7818
867,0.7865
868,0.7812
869,0.7806
870,0.783
871,0.7851
872,0.783
873,0.7827
874,0.7808
875,0.7838
876,0.7818
877,0.7845
878,0.7853
879,0.783
880,0.7801
881,0.784
882,0.7757
883,0.7826
884,0.7812
885,0.7841
886,0.7869
887,0.7785
888,0.7851
889,0.7853
890,0.7883
891,0.7885
892,0.79
893,0.7886
894,0.7899
895,0.792
896,0.7916
897,0.7919
898,0.7916
899,0.7924
900,0.7941
901,0.7921
902,0.7944
903,0.7942
904,0.7938
905,0.7943
906,0.7942
907,0.7928
908,0.7933
909,0.7916
910,0.7936
911,0.7936
912,0.794
913,0.7938
914,0.794
915,0.7939
916,0.7945
917,0.7941
918,0.7947
919,0.7948
920,0.7961
921,0.7959
922,0.7946
923,0.7939
924,0.7923
925,0.7917
926,0.7867
927,0.789
928,0.7855
929,0.7862
930,0.7866
931,0.7879
932,0.7892
933,0.7892
934,0.7877
935,0.7911
936,0.7894
937,0.7778
938,0.7901
939,0.791
940,0.7909
941,0.7917
942,0.7915
943,0.7911
944,0.7819
945,0.7872
946,0.7884
947,0.7866
948,0.7901
949,0.7857
950,0.791
951,0.7864
952,0.7875
953,0.7904
954,0.7901
955,0.7914
956,0.7881
957,0.7892
958,0.7857
959,0.7925
960,0.7911
961,0.7902
962,0.7907
963,0.7958
964,0.7958
965,0.7921
966,0.7968
967,0.7947
968,0.7888
969,0.7916
970,0.7948
971,0.7951
972,0.7961
973,0.7967
974,0.7958
975,0.7975
976,0.7981
977,0.7969
978,0.7973
979,0.7907
980,0.7942
981,0.7973
982,0.7971
983,0.7879
984,0.796
985,0.7985
986,0.7961
987,0.7853
988,0.7939
989,0.7937
990,0.7919
991,0.7959
992,0.7923
993,0.7925
994,0.7938
995,0.7976
996,0.7975
997,0.7932
998,0.7921
999,0.7936
