,accuracy
509,0.7433
510,0.7453
511,0.7353
512,0.7383
513,0.7432
514,0.7336
515,0.7469
516,0.7462
517,0.7464
518,0.7402
519,0.7478
520,0.7409
521,0.7425
522,0.7438
523,0.7433
524,0.7445
525,0.7487
526,0.7401
527,0.7394
528,0.7493
529,0.7472
530,0.7528
531,0.754
532,0.743
533,0.7428
534,0.7454
535,0.7447
536,0.7464
537,0.7472
538,0.7505
539,0.7445
540,0.7469
541,0.7454
542,0.7444
543,0.7461
544,0.7457
545,0.7515
546,0.7562
547,0.7541
548,0.7516
549,0.7467
550,0.745
551,0.7311
552,0.7388
553,0.741
554,0.7429
555,0.7442
556,0.7479
557,0.7479
558,0.7449
559,0.7418
560,0.7484
561,0.7521
562,0.7517
563,0.7445
564,0.7477
565,0.7497
566,0.7513
567,0.7481
568,0.7487
569,0.7494
570,0.7489
571,0.7549
572,0.7558
573,0.7558
574,0.7556
575,0.7508
576,0.7509
577,0.7536
578,0.7539
579,0.7467
580,0.7474
581,0.7548
582,0.7494
583,0.7551
584,0.7536
585,0.7521
586,0.7487
587,0.7503
588,0.7501
589,0.745
590,0.7464
591,0.7511
592,0.7433
593,0.7312
594,0.7512
595,0.7468
596,0.7565
597,0.7494
598,0.7535
599,0.7485
600,0.7523
601,0.7548
602,0.7611
603,0.7616
604,0.7649
605,0.7647
606,0.7618
607,0.7614
608,0.7578
609,0.7575
610,0.7617
611,0.7582
612,0.759
613,0.7585
614,0.7623
615,0.7597
616,0.7568
617,0.7617
618,0.7654
619,0.758
620,0.7562
621,0.7623
622,0.7594
623,0.7631
624,0.7622
625,0.7568
626,0.761
627,0.7648
628,0.7595
629,0.7618
630,0.757
631,0.7569
632,0.7624
633,0.7625
634,0.7582
635,0.7561
636,0.7645
637,0.7626
638,0.7664
639,0.7634
640,0.7662
641,0.7575
642,0.7603
643,0.7635
644,0.7628
645,0.7652
646,0.7646
647,0.7523
648,0.7582
649,0.7585
650,0.7626
651,0.7626
652,0.761
653,0.7602
654,0.7657
655,0.7638
656,0.7585
657,0.7593
658,0.7598
659,0.7597
660,0.7553
661,0.7608
662,0.7605
663,0.7537
664,0.7575
665,0.7608
666,0.7655
667,0.7656
668,0.7594
669,0.7611
670,0.7648
671,0.7622
672,0.7522
673,0.7625
674,0.7644
675,0.7595
676,0.7621
677,0.7659
678,0.7593
679,0.7584
680,0.7598
681,0.756
682,0.757
683,0.7634
684,0.7596
685,0.7613
686,0.7543
687,0.7548
688,0.7544
689,0.7616
690,0.7649
691,0.7664
692,0.7662
693,0.7657
694,0.761
695,0.7657
696,0.76
697,0.7655
698,0.7617
699,0.766
700,0.7685
701,0.7692
702,0.7723
703,0.7734
704,0.7727
705,0.7711
706,0.7731
707,0.7699
708,0.7712
709,0.7749
710,0.7747
711,0.7691
712,0.7702
713,0.7666
714,0.7643
715,0.7677
716,0.7676
717,0.7648
718,0.7623
719,0.7625
720,0.7627
721,0.7684
722,0.7645
723,0.7701
724,0.7731
725,0.7692
726,0.7676
727,0.7679
728,0.7644
729,0.7645
730,0.7712
731,0.7652
732,0.7705
733,0.7653
734,0.771
735,0.7693
736,0.7705
737,0.7711
738,0.7686
739,0.7706
740,0.764
741,0.7719
742,0.7738
743,0.7768
744,0.7756
745,0.7739
746,0.7758
747,0.768
748,0.7718
749,0.7646
750,0.7707
751,0.771
752,0.771
753,0.7738
754,0.7739
755,0.777
756,0.7766
757,0.775
758,0.7766
759,0.7773
760,0.7694
761,0.7684
762,0.7669
763,0.776
764,0.7713
765,0.7707
766,0.7674
767,0.7717
768,0.768
769,0.7706
770,0.7709
771,0.7687
772,0.7694
773,0.7637
774,0.7665
775,0.7684
776,0.771
777,0.7673
778,0.7721
779,0.7732
780,0.7725
781,0.774
782,0.7716
783,0.7656
784,0.7692
785,0.7682
786,0.7701
787,0.7708
788,0.7581
789,0.766
790,0.7742
791,0.7746
792,0.7764
793,0.7731
794,0.7725
795,0.7746
796,0.7705
797,0.7728
798,0.7709
799,0.7582
800,0.7678
801,0.7701
802,0.7775
803,0.7778
804,0.7786
805,0.7768
806,0.7779
807,0.7785
808,0.777
809,0.7761
810,0.7765
811,0.7758
812,0.7733
813,0.7706
814,0.772
815,0.7709
816,0.772
817,0.7731
818,0.7761
819,0.7789
820,0.7752
821,0.7772
822,0.774
823,0.7757
824,0.7726
825,0.7746
826,0.7788
827,0.7779
828,0.7773
829,0.7749
830,0.7769
831,0.7726
832,0.772
833,0.774
834,0.7761
835,0.7796
836,0.7769
837,0.7773
838,0.7798
839,0.7813
840,0.7724
841,0.7798
842,0.773
843,0.7777
844,0.7738
845,0.7763
846,0.7784
847,0.7778
848,0.7775
849,0.7749
850,0.7769
851,0.7769
852,0.778
853,0.7769
854,0.7752
855,0.7746
856,0.7768
857,0.7799
858,0.777
859,0.7791
860,0.7791
861,0.78
862,0.7775
863,0.776
864,0.771
865,0.7824
866,0.7824
867,0.7798
868,0.7834
869,0.7832
870,0.7825
871,0.7821
872,0.7831
873,0.7837
874,0.7834
875,0.7837
876,0.7823
877,0.7823
878,0.7829
879,0.7842
880,0.7789
881,0.7806
882,0.783
883,0.782
884,0.7814
885,0.7679
886,0.782
887,0.7766
888,0.7853
889,0.785
890,0.7861
891,0.7863
892,0.7812
893,0.7818
894,0.7853
895,0.7847
896,0.7814
897,0.7617
898,0.7808
899,0.7788
900,0.7812
901,0.7808
902,0.7861
903,0.7882
904,0.7868
905,0.7859
906,0.788
907,0.7879
908,0.7837
909,0.7873
910,0.787
911,0.7855
912,0.7833
913,0.7779
914,0.7762
915,0.7861
916,0.7854
917,0.7838
918,0.7824
919,0.7784
920,0.7757
921,0.7801
922,0.7817
923,0.7811
924,0.7838
925,0.7848
926,0.7817
927,0.7854
928,0.7839
929,0.7747
930,0.7758
931,0.7802
932,0.7811
933,0.7796
934,0.7875
935,0.7811
936,0.7841
937,0.7858
938,0.7863
939,0.7855
940,0.7838
941,0.7854
942,0.7844
943,0.782
944,0.7817
945,0.7807
946,0.7812
947,0.7792
948,0.7822
949,0.7832
950,0.7842
951,0.7856
952,0.774
953,0.7868
954,0.7849
955,0.7882
956,0.7897
957,0.7888
958,0.7931
959,0.7829
960,0.7838
961,0.788
962,0.7834
963,0.7863
964,0.7874
965,0.7891
966,0.7874
967,0.7892
968,0.7902
969,0.7877
970,0.7855
971,0.7825
972,0.7882
973,0.7843
974,0.7865
975,0.7842
976,0.7862
977,0.7899
978,0.7881
979,0.7863
980,0.7884
981,0.7849
982,0.7871
983,0.7877
984,0.7888
985,0.7854
986,0.7816
987,0.7794
988,0.7812
989,0.7857
990,0.7857
991,0.7871
992,0.7867
993,0.7875
994,0.788
995,0.7881
996,0.7874
997,0.7697
998,0.7814
999,0.7861
