,accuracy
578,0.7043
579,0.7109
580,0.6964
581,0.7012
582,0.7083
583,0.6934
584,0.7004
585,0.6764
586,0.7034
587,0.6781
588,0.707
589,0.7056
590,0.7084
591,0.6988
592,0.7042
593,0.7056
594,0.6905
595,0.7032
596,0.7014
597,0.7
598,0.7051
599,0.7106
600,0.6831
601,0.7096
602,0.7164
603,0.7117
604,0.7041
605,0.7076
606,0.7113
607,0.7131
608,0.7124
609,0.7151
610,0.7114
611,0.7109
612,0.7042
613,0.7063
614,0.7177
615,0.7119
616,0.7126
617,0.712
618,0.7074
619,0.7225
620,0.7155
621,0.717
622,0.7185
623,0.717
624,0.715
625,0.7082
626,0.7182
627,0.7062
628,0.7151
629,0.7217
630,0.696
631,0.7074
632,0.7211
633,0.7215
634,0.7278
635,0.7178
636,0.729
637,0.7244
638,0.7251
639,0.7298
640,0.7268
641,0.7254
642,0.7161
643,0.7182
644,0.7153
645,0.7124
646,0.7047
647,0.7222
648,0.7122
649,0.7113
650,0.7112
651,0.7214
652,0.7189
653,0.7188
654,0.7241
655,0.7157
656,0.723
657,0.7263
658,0.7233
659,0.7316
660,0.7269
661,0.7215
662,0.7212
663,0.7226
664,0.721
665,0.726
666,0.7217
667,0.7231
668,0.7252
669,0.7263
670,0.7153
671,0.7263
672,0.7262
673,0.7296
674,0.7321
675,0.7204
676,0.7249
677,0.7239
678,0.7271
679,0.7258
680,0.7397
681,0.7218
682,0.7262
683,0.7261
684,0.7353
685,0.7284
686,0.7279
687,0.7269
688,0.7225
689,0.7334
690,0.7232
691,0.7331
692,0.7224
693,0.7312
694,0.7351
695,0.7321
696,0.7198
697,0.7376
698,0.7289
699,0.7256
700,0.738
701,0.727
702,0.7281
703,0.7345
704,0.7374
705,0.7348
706,0.7358
707,0.7369
708,0.7234
709,0.727
710,0.733
711,0.7321
712,0.7283
713,0.7357
714,0.742
715,0.7323
716,0.7386
717,0.7323
718,0.7363
719,0.7367
720,0.7387
721,0.7352
722,0.7339
723,0.7305
724,0.7398
725,0.7319
726,0.7351
727,0.7337
728,0.7333
729,0.7382
730,0.7409
731,0.7398
732,0.7389
733,0.7411
734,0.7417
735,0.738
736,0.7252
737,0.7292
738,0.7394
739,0.7389
740,0.738
741,0.7368
742,0.7411
743,0.7434
744,0.7473
745,0.7429
746,0.7368
747,0.7351
748,0.7384
749,0.7418
750,0.7473
751,0.7396
752,0.7436
753,0.7378
754,0.7371
755,0.7405
756,0.7403
757,0.7399
758,0.7409
759,0.7458
760,0.744
761,0.734
762,0.7386
763,0.7413
764,0.7388
765,0.7419
766,0.741
767,0.7413
768,0.7373
769,0.7392
770,0.7433
771,0.7421
772,0.7399
773,0.7361
774,0.737
775,0.7412
776,0.7401
777,0.7417
778,0.7358
779,0.7425
780,0.7401
781,0.7396
782,0.7405
783,0.7414
784,0.7411
785,0.7422
786,0.7444
787,0.7403
788,0.7409
789,0.74
790,0.7448
791,0.7385
792,0.7441
793,0.7475
794,0.7375
795,0.7398
796,0.7399
797,0.7406
798,0.7472
799,0.7456
800,0.7462
801,0.745
802,0.7403
803,0.7422
804,0.7423
805,0.7448
806,0.7416
807,0.7471
808,0.7447
809,0.7483
810,0.7493
811,0.75
812,0.7464
813,0.7506
814,0.7516
815,0.751
816,0.7524
817,0.7514
818,0.7484
819,0.7484
820,0.7459
821,0.7454
822,0.7406
823,0.7449
824,0.7467
825,0.7441
826,0.7432
827,0.7427
828,0.7391
829,0.7447
830,0.7421
831,0.742
832,0.7455
833,0.7473
834,0.7509
835,0.7463
836,0.7501
837,0.747
838,0.745
839,0.7438
840,0.7483
841,0.745
842,0.748
843,0.7522
844,0.7477
845,0.7479
846,0.7457
847,0.7453
848,0.7425
849,0.7485
850,0.7486
851,0.7479
852,0.7483
853,0.7516
854,0.7503
855,0.7508
856,0.7494
857,0.7481
858,0.7499
859,0.746
860,0.7498
861,0.7436
862,0.7465
863,0.7497
864,0.7502
865,0.7459
866,0.7512
867,0.7494
868,0.7479
869,0.7496
870,0.751
871,0.7477
872,0.7477
873,0.7431
874,0.7496
875,0.7501
876,0.7487
877,0.7513
878,0.7499
879,0.753
880,0.7454
881,0.7503
882,0.75
883,0.7538
884,0.753
885,0.7527
886,0.7526
887,0.7539
888,0.7556
889,0.7553
890,0.7574
891,0.7581
892,0.7598
893,0.7576
894,0.7541
895,0.7563
896,0.7563
897,0.7566
898,0.7501
899,0.7536
900,0.752
901,0.7533
902,0.7487
903,0.7486
904,0.7492
905,0.7476
906,0.749
907,0.751
908,0.7513
909,0.7524
910,0.7525
911,0.7515
912,0.7528
913,0.7537
914,0.7517
915,0.753
916,0.752
917,0.7493
918,0.7521
919,0.7519
920,0.7519
921,0.7521
922,0.7521
923,0.7494
924,0.751
925,0.75
926,0.7506
927,0.7551
928,0.7512
929,0.7551
930,0.7563
931,0.7537
932,0.7534
933,0.7548
934,0.7556
935,0.7505
936,0.7558
937,0.756
938,0.7566
939,0.7566
940,0.758
941,0.7546
942,0.7515
943,0.7509
944,0.7544
945,0.7526
946,0.7517
947,0.757
948,0.7555
949,0.7589
950,0.7551
951,0.7547
952,0.7554
953,0.7566
954,0.7557
955,0.7567
956,0.7549
957,0.7588
958,0.7586
959,0.759
960,0.7603
961,0.7575
962,0.758
963,0.756
964,0.7551
965,0.7531
966,0.7563
967,0.7546
968,0.7545
969,0.7561
970,0.7549
971,0.7544
972,0.756
973,0.7543
974,0.7569
975,0.7564
976,0.7588
977,0.7601
978,0.7599
979,0.7585
980,0.7605
981,0.7598
982,0.755
983,0.7552
984,0.7576
985,0.7585
986,0.7582
987,0.76
988,0.7585
989,0.7554
990,0.7591
991,0.7587
992,0.7566
993,0.76
994,0.7609
995,0.7567
996,0.7521
997,0.7573
998,0.7526
999,0.7557
