,accuracy
334,0.6793
335,0.6828
336,0.6841
337,0.6946
338,0.6851
339,0.6905
340,0.6896
341,0.6858
342,0.679
343,0.6804
344,0.6661
345,0.6861
346,0.6776
347,0.6866
348,0.6843
349,0.685
350,0.688
351,0.6805
352,0.6811
353,0.6828
354,0.6867
355,0.682
356,0.6881
357,0.6804
358,0.6791
359,0.6951
360,0.6835
361,0.685
362,0.6746
363,0.6946
364,0.6875
365,0.6942
366,0.6891
367,0.6985
368,0.6776
369,0.6969
370,0.6937
371,0.6977
372,0.6891
373,0.6876
374,0.6905
375,0.694
376,0.6838
377,0.689
378,0.696
379,0.6878
380,0.6819
381,0.6905
382,0.6818
383,0.693
384,0.6805
385,0.6924
386,0.6999
387,0.6892
388,0.6872
389,0.6843
390,0.6923
391,0.699
392,0.6901
393,0.6926
394,0.6929
395,0.6847
396,0.6936
397,0.6982
398,0.6889
399,0.688
400,0.7013
401,0.702
402,0.7027
403,0.7016
404,0.703
405,0.701
406,0.7077
407,0.7075
408,0.7085
409,0.6993
410,0.7079
411,0.7011
412,0.7118
413,0.7079
414,0.7004
415,0.6965
416,0.7063
417,0.7133
418,0.7094
419,0.7095
420,0.7062
421,0.7094
422,0.7104
423,0.7079
424,0.6976
425,0.7096
426,0.7008
427,0.7066
428,0.7025
429,0.7064
430,0.7114
431,0.7095
432,0.7134
433,0.7071
434,0.7059
435,0.7065
436,0.7161
437,0.7017
438,0.714
439,0.7077
440,0.7142
441,0.7205
442,0.7036
443,0.7078
444,0.7105
445,0.7134
446,0.717
447,0.7175
448,0.7201
449,0.7189
450,0.7157
451,0.7009
452,0.7116
453,0.7026
454,0.7119
455,0.7108
456,0.7156
457,0.7099
458,0.7194
459,0.7152
460,0.723
461,0.7148
462,0.7206
463,0.7169
464,0.7184
465,0.7101
466,0.7172
467,0.7098
468,0.7198
469,0.718
470,0.7182
471,0.7099
472,0.7085
473,0.7177
474,0.7118
475,0.7177
476,0.7148
477,0.7273
478,0.714
479,0.722
480,0.708
481,0.7249
482,0.7182
483,0.7176
484,0.7217
485,0.7237
486,0.7248
487,0.721
488,0.727
489,0.7207
490,0.7121
491,0.7238
492,0.7085
493,0.7189
494,0.718
495,0.7209
496,0.7203
497,0.711
498,0.7176
499,0.7085
500,0.7196
501,0.7211
502,0.7244
503,0.7254
504,0.7157
505,0.7282
506,0.728
507,0.7216
508,0.7286
509,0.7232
510,0.7219
511,0.7186
512,0.711
513,0.7216
514,0.7223
515,0.7222
516,0.7218
517,0.7254
518,0.7219
519,0.7157
520,0.7213
521,0.7191
522,0.7179
523,0.7271
524,0.7239
525,0.7206
526,0.7227
527,0.7205
528,0.7251
529,0.7238
530,0.729
531,0.7226
532,0.7224
533,0.7227
534,0.7257
535,0.7319
536,0.7185
537,0.7274
538,0.7283
539,0.7291
540,0.7232
541,0.7167
542,0.7337
543,0.7191
544,0.7232
545,0.7302
546,0.7285
547,0.7273
548,0.7296
549,0.7302
550,0.7355
551,0.7254
552,0.7287
553,0.7254
554,0.7237
555,0.7304
556,0.7358
557,0.7281
558,0.7229
559,0.7238
560,0.7301
561,0.7289
562,0.7252
563,0.7134
564,0.7198
565,0.7196
566,0.7227
567,0.7263
568,0.7283
569,0.7297
570,0.7249
571,0.7209
572,0.7216
573,0.7283
574,0.7337
575,0.7319
576,0.7283
577,0.7231
578,0.7242
579,0.7283
580,0.7311
581,0.7228
582,0.7312
583,0.7278
584,0.7285
585,0.7282
586,0.7246
587,0.7234
588,0.7265
589,0.7347
590,0.7316
591,0.7284
592,0.7318
593,0.738
594,0.7345
595,0.7316
596,0.7341
597,0.7352
598,0.7335
599,0.7309
600,0.7381
601,0.7409
602,0.7382
603,0.737
604,0.7365
605,0.7359
606,0.7379
607,0.7382
608,0.7421
609,0.7395
610,0.7279
611,0.7373
612,0.7318
613,0.7384
614,0.7373
615,0.7392
616,0.7386
617,0.7381
618,0.735
619,0.7417
620,0.738
621,0.7402
622,0.7392
623,0.751
624,0.7473
625,0.7369
626,0.7391
627,0.7402
628,0.739
629,0.7427
630,0.7355
631,0.7417
632,0.7436
633,0.741
634,0.7446
635,0.7452
636,0.743
637,0.7367
638,0.7397
639,0.7422
640,0.7403
641,0.7347
642,0.743
643,0.7404
644,0.7452
645,0.74
646,0.7442
647,0.741
648,0.7415
649,0.7412
650,0.7439
651,0.7404
652,0.7442
653,0.7393
654,0.7418
655,0.7431
656,0.7394
657,0.7426
658,0.745
659,0.7435
660,0.7513
661,0.7431
662,0.7402
663,0.7417
664,0.7397
665,0.7394
666,0.7431
667,0.7463
668,0.7458
669,0.7456
670,0.7431
671,0.749
672,0.7441
673,0.7476
674,0.7508
675,0.7469
676,0.7459
677,0.7464
678,0.7475
679,0.7434
680,0.7454
681,0.7493
682,0.7427
683,0.7468
684,0.7486
685,0.7469
686,0.7475
687,0.7497
688,0.7501
689,0.7493
690,0.752
691,0.7417
692,0.7467
693,0.7432
694,0.7431
695,0.7467
696,0.7526
697,0.7501
698,0.7466
699,0.7492
700,0.7518
701,0.7546
702,0.7557
703,0.7537
704,0.7548
705,0.7588
706,0.7579
707,0.7564
708,0.7553
709,0.7514
710,0.7549
711,0.7563
712,0.7533
713,0.7533
714,0.7546
715,0.7531
716,0.7561
717,0.7489
718,0.7548
719,0.7532
720,0.754
721,0.7603
722,0.7544
723,0.7538
724,0.7561
725,0.7467
726,0.7518
727,0.7471
728,0.7537
729,0.7493
730,0.7515
731,0.7508
732,0.7509
733,0.7509
734,0.7497
735,0.7475
736,0.7496
737,0.7523
738,0.7506
739,0.7526
740,0.7545
741,0.752
742,0.753
743,0.7552
744,0.7523
745,0.7518
746,0.7574
747,0.7592
748,0.7543
749,0.7555
750,0.7537
751,0.7546
752,0.7519
753,0.7543
754,0.7583
755,0.754
756,0.7574
757,0.7583
758,0.7613
759,0.7562
760,0.7568
761,0.7526
762,0.7493
763,0.7573
764,0.7511
765,0.7547
766,0.7592
767,0.7562
768,0.7602
769,0.7556
770,0.7566
771,0.758
772,0.7577
773,0.7572
774,0.7556
775,0.7574
776,0.7528
777,0.7533
778,0.7547
779,0.7563
780,0.753
781,0.7561
782,0.7561
783,0.7569
784,0.7531
785,0.7591
786,0.7522
787,0.758
788,0.7595
789,0.7601
790,0.7537
791,0.7611
792,0.7548
793,0.7597
794,0.7602
795,0.7556
796,0.7609
797,0.7618
798,0.7567
799,0.7562
800,0.7605
801,0.7632
802,0.7621
803,0.76
804,0.7597
805,0.7611
806,0.7602
807,0.763
808,0.7636
809,0.7635
810,0.764
811,0.7606
812,0.764
813,0.7648
814,0.7649
815,0.7687
816,0.7623
817,0.755
818,0.7536
819,0.7591
820,0.7537
821,0.7631
822,0.7645
823,0.7627
824,0.7614
825,0.7609
826,0.7665
827,0.762
828,0.7633
829,0.7615
830,0.7576
831,0.7578
832,0.759
833,0.7605
834,0.7624
835,0.7636
836,0.7669
837,0.7633
838,0.7618
839,0.7646
840,0.7636
841,0.7687
842,0.7602
843,0.7602
844,0.7625
845,0.7562
846,0.7581
847,0.7595
848,0.7574
849,0.7557
850,0.7617
851,0.7622
852,0.7619
853,0.7593
854,0.7632
855,0.7648
856,0.7637
857,0.7615
858,0.76
859,0.7607
860,0.7623
861,0.7611
862,0.7606
863,0.7633
864,0.7612
865,0.7649
866,0.7625
867,0.7626
868,0.7661
869,0.7655
870,0.7658
871,0.7665
872,0.7638
873,0.7628
874,0.7662
875,0.7644
876,0.7669
877,0.767
878,0.7682
879,0.7684
880,0.7696
881,0.7668
882,0.7663
883,0.7633
884,0.7647
885,0.7646
886,0.7669
887,0.7639
888,0.7655
889,0.7671
890,0.7652
891,0.7606
892,0.7635
893,0.7626
894,0.7622
895,0.7608
896,0.7644
897,0.7665
898,0.7661
899,0.767
900,0.7658
901,0.7678
902,0.7678
903,0.7636
904,0.7632
905,0.7618
906,0.7656
907,0.7661
908,0.7665
909,0.7678
910,0.7678
911,0.7694
912,0.7687
913,0.7674
914,0.7691
915,0.7675
916,0.7639
917,0.7619
918,0.757
919,0.7637
920,0.768
921,0.769
922,0.7714
923,0.7696
924,0.7708
925,0.7722
926,0.7702
927,0.7727
928,0.772
929,0.7736
930,0.7715
931,0.7713
932,0.7738
933,0.7714
934,0.7676
935,0.7557
936,0.7599
937,0.7663
938,0.7681
939,0.7681
940,0.7711
941,0.7718
942,0.7712
943,0.7725
944,0.7725
945,0.7719
946,0.7721
947,0.7724
948,0.7713
949,0.7528
950,0.7661
951,0.7705
952,0.7661
953,0.7727
954,0.774
955,0.7768
956,0.7752
957,0.7746
958,0.7756
959,0.7749
960,0.7733
961,0.7743
962,0.776
963,0.7626
964,0.7636
965,0.7713
966,0.7693
967,0.7708
968,0.7738
969,0.7697
970,0.7748
971,0.7757
972,0.7731
973,0.7733
974,0.7758
975,0.7743
976,0.7751
977,0.7764
978,0.7744
979,0.7734
980,0.7732
981,0.7753
982,0.7755
983,0.7749
984,0.7734
985,0.7341
986,0.7633
987,0.7595
988,0.7668
989,0.7646
990,0.7671
991,0.7681
992,0.7707
993,0.77
994,0.7701
995,0.7701
996,0.7692
997,0.7708
998,0.7698
999,0.7704
