,accuracy
359,0.6715
360,0.6857
361,0.6799
362,0.6895
363,0.6848
364,0.6756
365,0.6792
366,0.6772
367,0.6763
368,0.6787
369,0.6854
370,0.6882
371,0.6768
372,0.674
373,0.6887
374,0.6847
375,0.6747
376,0.6881
377,0.6835
378,0.6827
379,0.6843
380,0.6719
381,0.6804
382,0.6794
383,0.667
384,0.6947
385,0.6913
386,0.6938
387,0.6848
388,0.6716
389,0.6851
390,0.6861
391,0.5249
392,0.6848
393,0.673
394,0.6843
395,0.6806
396,0.6792
397,0.6882
398,0.6857
399,0.4745
400,0.6936
401,0.6905
402,0.6917
403,0.6881
404,0.6871
405,0.6858
406,0.6898
407,0.693
408,0.6935
409,0.6973
410,0.6963
411,0.6669
412,0.6889
413,0.6917
414,0.691
415,0.6887
416,0.6906
417,0.686
418,0.6957
419,0.6877
420,0.6884
421,0.6884
422,0.691
423,0.6025
424,0.6925
425,0.6995
426,0.7
427,0.6981
428,0.7022
429,0.693
430,0.6939
431,0.6976
432,0.6948
433,0.6957
434,0.701
435,0.6885
436,0.6956
437,0.6933
438,0.7011
439,0.6921
440,0.6959
441,0.7023
442,0.6882
443,0.7001
444,0.6943
445,0.7027
446,0.6967
447,0.6925
448,0.6992
449,0.697
450,0.6977
451,0.7013
452,0.6983
453,0.7015
454,0.701
455,0.6858
456,0.6924
457,0.6972
458,0.7016
459,0.6926
460,0.7059
461,0.7094
462,0.7015
463,0.7047
464,0.7015
465,0.6972
466,0.7059
467,0.7047
468,0.7109
469,0.7041
470,0.7076
471,0.7056
472,0.7081
473,0.7044
474,0.7041
475,0.6911
476,0.708
477,0.7045
478,0.7089
479,0.7012
480,0.7067
481,0.7065
482,0.7016
483,0.6997
484,0.7067
485,0.6984
486,0.703
487,0.7078
488,0.7052
489,0.708
490,0.7064
491,0.706
492,0.7076
493,0.7011
494,0.7116
495,0.7041
496,0.6996
497,0.7009
498,0.6967
499,0.6966
500,0.7086
501,0.7091
502,0.7066
503,0.7024
504,0.7076
505,0.7065
506,0.7053
507,0.7074
508,0.708
509,0.7094
510,0.7079
511,0.6953
512,0.7058
513,0.706
514,0.7063
515,0.7103
516,0.7101
517,0.7137
518,0.7064
519,0.6078
520,0.7081
521,0.7041
522,0.7098
523,0.7057
524,0.706
525,0.709
526,0.7131
527,0.7057
528,0.7097
529,0.7135
530,0.7061
531,0.7002
532,0.7157
533,0.7076
534,0.7045
535,0.7039
536,0.7134
537,0.7129
538,0.71
539,0.7186
540,0.7075
541,0.7138
542,0.7133
543,0.7195
544,0.7158
545,0.7191
546,0.7133
547,0.7124
548,0.7145
549,0.713
550,0.706
551,0.6997
552,0.7062
553,0.7156
554,0.7139
555,0.7111
556,0.7111
557,0.7155
558,0.7204
559,0.715
560,0.7142
561,0.722
562,0.711
563,0.7147
564,0.7172
565,0.7121
566,0.7171
567,0.7173
568,0.716
569,0.716
570,0.7214
571,0.7219
572,0.7152
573,0.7214
574,0.7149
575,0.7226
576,0.7223
577,0.7203
578,0.7188
579,0.7199
580,0.7201
581,0.7162
582,0.7252
583,0.7179
584,0.7227
585,0.722
586,0.7256
587,0.7232
588,0.7158
589,0.7202
590,0.7217
591,0.719
592,0.7212
593,0.715
594,0.7148
595,0.7177
596,0.7205
597,0.7211
598,0.7246
599,0.7205
600,0.7237
601,0.7288
602,0.7249
603,0.7205
604,0.7243
605,0.7253
606,0.7307
607,0.7231
608,0.7245
609,0.724
610,0.7251
611,0.7244
612,0.7294
613,0.7284
614,0.7308
615,0.7304
616,0.7317
617,0.7274
618,0.7267
619,0.7239
620,0.7315
621,0.7261
622,0.7313
623,0.7343
624,0.7267
625,0.7322
626,0.7305
627,0.7295
628,0.7302
629,0.7357
630,0.7287
631,0.5949
632,0.7285
633,0.7298
634,0.7304
635,0.7294
636,0.731
637,0.738
638,0.7329
639,0.7287
640,0.7303
641,0.732
642,0.7219
643,0.7375
644,0.7345
645,0.7326
646,0.73
647,0.7383
648,0.7289
649,0.7319
650,0.737
651,0.7369
652,0.7326
653,0.7296
654,0.7325
655,0.7293
656,0.7331
657,0.7346
658,0.7408
659,0.7337
660,0.7341
661,0.7349
662,0.7294
663,0.7332
664,0.7301
665,0.717
666,0.7288
667,0.7296
668,0.7309
669,0.7286
670,0.7296
671,0.7358
672,0.7373
673,0.7319
674,0.7362
675,0.7256
676,0.7308
677,0.734
678,0.7355
679,0.7344
680,0.7318
681,0.731
682,0.7362
683,0.7319
684,0.7336
685,0.731
686,0.7318
687,0.7334
688,0.7298
689,0.7345
690,0.7384
691,0.7317
692,0.7311
693,0.7347
694,0.7371
695,0.7348
696,0.737
697,0.7337
698,0.7365
699,0.7284
700,0.7388
701,0.7397
702,0.7368
703,0.7359
704,0.736
705,0.7357
706,0.7388
707,0.7412
708,0.7403
709,0.7367
710,0.74
711,0.7388
712,0.7382
713,0.7385
714,0.7399
715,0.7342
716,0.7366
717,0.7363
718,0.7387
719,0.7383
720,0.7397
721,0.7385
722,0.7391
723,0.7379
724,0.7371
725,0.7404
726,0.7451
727,0.7385
728,0.743
729,0.741
730,0.7457
731,0.7369
732,0.7369
733,0.7382
734,0.7429
735,0.7376
736,0.7403
737,0.7378
738,0.7297
739,0.7401
740,0.7385
741,0.7376
742,0.739
743,0.737
744,0.7384
745,0.7368
746,0.7367
747,0.7389
748,0.7389
749,0.7365
750,0.7376
751,0.738
752,0.7386
753,0.7407
754,0.7413
755,0.739
756,0.7387
757,0.7371
758,0.742
759,0.7411
760,0.7411
761,0.7411
762,0.7409
763,0.7344
764,0.7472
765,0.7405
766,0.7382
767,0.7411
768,0.7448
769,0.7436
770,0.7393
771,0.7373
772,0.7455
773,0.7452
774,0.7465
775,0.742
776,0.7435
777,0.7417
778,0.7379
779,0.7466
780,0.7438
781,0.7448
782,0.7451
783,0.7434
784,0.7407
785,0.7415
786,0.7406
787,0.7449
788,0.7419
789,0.7453
790,0.7443
791,0.7376
792,0.7426
793,0.7434
794,0.7386
795,0.744
796,0.7444
797,0.744
798,0.7406
799,0.7383
800,0.7415
801,0.7451
802,0.7424
803,0.7427
804,0.7411
805,0.7408
806,0.7462
807,0.7468
808,0.7462
809,0.7454
810,0.7457
811,0.7455
812,0.7479
813,0.7427
814,0.7447
815,0.7428
816,0.7463
817,0.7402
818,0.7396
819,0.7472
820,0.7441
821,0.7421
822,0.7396
823,0.7467
824,0.7465
825,0.746
826,0.7483
827,0.7508
828,0.7491
829,0.7485
830,0.7461
831,0.7522
832,0.7491
833,0.7504
834,0.7493
835,0.7486
836,0.7506
837,0.7424
838,0.7517
839,0.7453
840,0.749
841,0.7472
842,0.7523
843,0.7467
844,0.7475
845,0.7501
846,0.7449
847,0.7485
848,0.7507
849,0.7441
850,0.7517
851,0.7467
852,0.7475
853,0.7502
854,0.7507
855,0.7445
856,0.7461
857,0.7537
858,0.7534
859,0.7508
860,0.7454
861,0.7496
862,0.7471
863,0.749
864,0.7542
865,0.7509
866,0.7501
867,0.7497
868,0.7495
869,0.7516
870,0.7511
871,0.7506
872,0.7514
873,0.7484
874,0.7572
875,0.7521
876,0.7545
877,0.7601
878,0.749
879,0.7558
880,0.7539
881,0.7543
882,0.7538
883,0.746
884,0.7494
885,0.7501
886,0.7521
887,0.7521
888,0.7561
889,0.7426
890,0.7546
891,0.7515
892,0.7508
893,0.7475
894,0.7495
895,0.7508
896,0.7474
897,0.749
898,0.7465
899,0.7494
900,0.7486
901,0.7508
902,0.7509
903,0.7493
904,0.7463
905,0.7505
906,0.7498
907,0.7508
908,0.7496
909,0.749
910,0.7519
911,0.7497
912,0.7509
913,0.7494
914,0.7507
915,0.7467
916,0.7433
917,0.7438
918,0.7482
919,0.7507
920,0.7545
921,0.7511
922,0.754
923,0.755
924,0.7537
925,0.7541
926,0.755
927,0.7495
928,0.7523
929,0.7531
930,0.7516
931,0.756
932,0.7555
933,0.7599
934,0.7575
935,0.7592
936,0.7532
937,0.7578
938,0.7504
939,0.7566
940,0.7556
941,0.7537
942,0.7603
943,0.7556
944,0.7591
945,0.7547
946,0.755
947,0.7556
948,0.7568
949,0.7542
950,0.7556
951,0.7571
952,0.7554
953,0.756
954,0.7555
955,0.755
956,0.753
957,0.7458
958,0.7524
959,0.7579
960,0.7551
961,0.7544
962,0.759
963,0.7565
964,0.7553
965,0.7577
966,0.7561
967,0.7575
968,0.7523
969,0.7588
970,0.7541
971,0.7562
972,0.7558
973,0.7562
974,0.7584
975,0.7599
976,0.7599
977,0.7549
978,0.7585
979,0.7557
980,0.7593
981,0.7586
982,0.7604
983,0.7604
984,0.7577
985,0.7585
986,0.7595
987,0.7581
988,0.755
989,0.7557
990,0.7598
991,0.7599
992,0.7605
993,0.7576
994,0.7486
995,0.7521
996,0.7525
997,0.7597
998,0.7578
999,0.7581
