,accuracy
0,0.1079
1,0.3126
2,0.3854
3,0.3904
4,0.3372
5,0.3587
6,0.444
7,0.4071
8,0.2296
9,0.4308
10,0.4058
11,0.458
12,0.224
13,0.4331
14,0.4529
15,0.5027
16,0.5182
17,0.463
18,0.4976
19,0.5115
20,0.545
21,0.4461
22,0.3356
23,0.5175
24,0.5475
25,0.4497
26,0.4086
27,0.4731
28,0.4645
29,0.5281
30,0.518
31,0.5184
32,0.5321
33,0.5079
34,0.517
35,0.4781
36,0.5366
37,0.5645
38,0.5248
39,0.4348
40,0.5207
41,0.5524
42,0.5326
43,0.4847
44,0.5398
45,0.5475
46,0.5058
47,0.509
48,0.5198
49,0.5529
50,0.5739
51,0.483
52,0.5524
53,0.563
54,0.5538
55,0.5356
56,0.5573
57,0.5479
58,0.5293
59,0.5588
60,0.5002
61,0.5253
62,0.5533
63,0.5716
64,0.5045
65,0.5448
66,0.5694
67,0.5396
68,0.5216
69,0.541
70,0.559
71,0.5292
72,0.5612
73,0.4762
74,0.5521
75,0.559
76,0.5672
77,0.5398
78,0.5584
79,0.5426
80,0.5772
81,0.5446
82,0.5741
83,0.549
84,0.5561
85,0.5652
86,0.5505
87,0.5608
88,0.5608
89,0.5845
90,0.5356
91,0.5382
92,0.5646
93,0.5828
94,0.5709
95,0.5425
96,0.5542
97,0.5873
98,0.5774
99,0.5623
100,0.5955
101,0.6269
102,0.6407
103,0.6437
104,0.6598
105,0.6293
106,0.6487
107,0.6477
108,0.6417
109,0.6516
110,0.642
111,0.6404
112,0.6209
113,0.6463
114,0.6168
115,0.6475
116,0.6058
117,0.6362
118,0.6103
119,0.6318
120,0.6341
121,0.6237
122,0.6391
123,0.6389
124,0.6425
125,0.6104
126,0.619
127,0.618
128,0.641
129,0.617
130,0.6371
131,0.6177
132,0.6435
133,0.6325
134,0.6359
135,0.6067
136,0.628
137,0.6261
138,0.6288
139,0.6372
140,0.6104
141,0.6417
142,0.6114
143,0.636
144,0.5921
145,0.6405
146,0.6274
147,0.6373
148,0.6385
149,0.6315
150,0.6541
151,0.63
152,0.6398
153,0.5977
154,0.6547
155,0.618
156,0.6374
157,0.6406
158,0.63
159,0.6101
160,0.6554
161,0.6267
162,0.6451
163,0.6472
164,0.6238
165,0.6523
166,0.6176
167,0.6405
168,0.6415
169,0.6474
170,0.6364
171,0.643
172,0.6455
173,0.6406
174,0.6314
175,0.6351
176,0.6169
177,0.6449
178,0.6015
179,0.6337
180,0.649
181,0.6268
182,0.6439
183,0.6458
184,0.6329
185,0.6414
186,0.6553
187,0.6127
188,0.6565
189,0.6297
190,0.6457
191,0.6162
192,0.6423
193,0.6519
194,0.6218
195,0.6485
196,0.6494
197,0.6618
198,0.6478
199,0.6497
200,0.6688
201,0.6683
202,0.6817
203,0.6942
204,0.6941
205,0.7028
206,0.7018
207,0.6857
208,0.698
209,0.6816
210,0.6827
211,0.6646
212,0.6943
213,0.6935
214,0.6538
215,0.6808
216,0.6912
217,0.6666
218,0.6946
219,0.6641
220,0.6902
221,0.6878
222,0.6698
223,0.6694
224,0.6873
225,0.6792
226,0.6789
227,0.6753
228,0.683
229,0.6687
