,accuracy
834,0.7783
835,0.7797
836,0.7791
837,0.7765
838,0.7771
839,0.7771
840,0.7789
841,0.7813
842,0.7784
843,0.7795
844,0.7804
845,0.7796
846,0.7742
847,0.7735
848,0.7769
849,0.7779
850,0.7789
851,0.7779
852,0.7784
853,0.7804
854,0.7799
855,0.7811
856,0.7801
857,0.7781
858,0.7723
859,0.7766
860,0.7736
861,0.778
862,0.7788
863,0.7804
864,0.7786
865,0.7801
866,0.7735
867,0.7793
868,0.7782
869,0.7737
870,0.7747
871,0.7743
872,0.7758
873,0.7799
874,0.7762
875,0.7743
876,0.7784
877,0.7796
878,0.7769
879,0.7766
880,0.7784
881,0.7804
882,0.7814
883,0.7844
884,0.7825
885,0.7832
886,0.7803
887,0.7841
888,0.7802
889,0.7809
890,0.777
891,0.7746
892,0.7801
893,0.7781
894,0.7822
895,0.7839
896,0.7822
897,0.7786
898,0.781
899,0.781
900,0.7815
901,0.7795
902,0.7773
903,0.7811
904,0.7836
905,0.7827
906,0.7825
907,0.7844
908,0.7848
909,0.7827
910,0.784
911,0.7837
912,0.7831
913,0.7811
914,0.7851
915,0.7832
916,0.7742
917,0.7843
918,0.7821
919,0.7857
920,0.7832
921,0.7884
922,0.7905
923,0.792
924,0.7896
925,0.7913
926,0.7916
927,0.7882
928,0.7811
929,0.7803
930,0.7826
931,0.7832
932,0.7848
933,0.7865
934,0.7862
935,0.788
936,0.7839
937,0.784
938,0.7824
939,0.7856
940,0.7812
941,0.786
942,0.7842
943,0.7831
944,0.7856
945,0.7879
946,0.7876
947,0.7869
948,0.7868
949,0.7874
950,0.7846
951,0.785
952,0.7778
953,0.7888
954,0.7887
955,0.7927
956,0.7889
957,0.7946
958,0.7904
959,0.791
960,0.7923
961,0.7892
962,0.792
963,0.7864
964,0.7884
965,0.7886
966,0.785
967,0.7925
968,0.7943
969,0.7907
970,0.7892
971,0.7917
972,0.7904
973,0.784
974,0.7794
975,0.7854
976,0.7843
977,0.7846
978,0.7889
979,0.7881
980,0.7877
981,0.7886
982,0.7904
983,0.7892
984,0.7876
985,0.7884
986,0.7906
987,0.7912
988,0.7887
989,0.7821
990,0.783
991,0.7856
992,0.7876
993,0.7867
994,0.7865
995,0.7872
996,0.7842
997,0.7885
998,0.7894
999,0.7884
