,accuracy
670,0.7582
671,0.7628
672,0.7523
673,0.757
674,0.7572
675,0.7543
676,0.7521
677,0.7543
678,0.7572
679,0.7532
680,0.7502
681,0.7538
682,0.7537
683,0.7567
684,0.7548
685,0.7565
686,0.7561
687,0.7566
688,0.7541
689,0.748
690,0.7506
691,0.755
692,0.7569
693,0.7539
694,0.761
695,0.7579
696,0.7583
697,0.755
698,0.7533
699,0.754
700,0.7519
701,0.7419
702,0.7413
703,0.746
704,0.7482
705,0.7483
706,0.7525
707,0.7613
708,0.758
709,0.7581
710,0.758
711,0.7617
712,0.756
713,0.7636
714,0.7588
715,0.7585
716,0.7631
717,0.7631
718,0.7617
719,0.762
720,0.7606
721,0.766
722,0.7617
723,0.7659
724,0.7611
725,0.761
726,0.7634
727,0.7603
728,0.7574
729,0.758
730,0.759
731,0.7561
732,0.756
733,0.7635
734,0.7626
735,0.7605
736,0.7623
737,0.7626
738,0.763
739,0.7606
740,0.7654
741,0.7581
742,0.7577
743,0.7618
744,0.7598
745,0.7605
746,0.7569
747,0.7608
748,0.7647
749,0.7588
750,0.7595
751,0.7614
752,0.7659
753,0.7569
754,0.7594
755,0.7608
756,0.7636
757,0.7626
758,0.7647
759,0.7644
760,0.7616
761,0.764
762,0.7669
763,0.7644
764,0.7606
765,0.7604
766,0.7596
767,0.7577
768,0.7631
769,0.7671
770,0.7652
771,0.7652
772,0.7644
773,0.7674
774,0.7679
775,0.7633
776,0.7644
777,0.7638
778,0.7654
779,0.7658
780,0.7696
781,0.7685
782,0.7661
783,0.7669
784,0.7627
785,0.7663
786,0.7652
787,0.764
788,0.7655
789,0.763
790,0.764
791,0.7686
792,0.7711
793,0.7681
794,0.7613
795,0.7585
796,0.7586
797,0.762
798,0.7644
799,0.7663
800,0.7634
801,0.7499
802,0.7514
803,0.7533
804,0.7551
805,0.7611
806,0.7612
807,0.7636
808,0.7628
809,0.7627
810,0.7698
811,0.7672
812,0.7689
813,0.7671
814,0.7682
815,0.7668
816,0.7636
817,0.7626
818,0.7666
819,0.7669
820,0.7669
821,0.7632
822,0.7659
823,0.7664
824,0.7662
825,0.7676
826,0.7693
827,0.768
828,0.7691
829,0.765
830,0.766
831,0.7663
832,0.7705
833,0.7718
834,0.7677
835,0.7643
836,0.7739
837,0.7718
838,0.7672
839,0.7687
840,0.7717
841,0.7733
842,0.7712
843,0.7707
844,0.7726
845,0.7693
846,0.7706
847,0.7695
848,0.7715
849,0.7734
850,0.7722
851,0.7703
852,0.7697
853,0.7725
854,0.7738
855,0.7736
856,0.7753
857,0.7741
858,0.7693
859,0.7641
860,0.7728
861,0.7745
862,0.7749
863,0.7726
864,0.7756
865,0.7756
866,0.7782
867,0.7792
868,0.7793
869,0.7707
870,0.7757
871,0.7719
872,0.7718
873,0.771
874,0.7736
875,0.7731
876,0.7726
877,0.7772
878,0.7761
879,0.7727
880,0.776
881,0.7747
882,0.7651
883,0.7702
884,0.7698
885,0.7711
886,0.772
887,0.7717
888,0.7714
889,0.7723
890,0.7709
891,0.7691
892,0.7737
893,0.7742
894,0.7748
895,0.7739
896,0.7728
897,0.7707
898,0.771
899,0.7707
900,0.7683
901,0.754
902,0.7544
903,0.7589
904,0.7613
905,0.7648
906,0.7673
907,0.7676
908,0.7706
909,0.7701
910,0.7728
911,0.772
912,0.7681
913,0.771
914,0.769
915,0.7673
916,0.7703
917,0.7693
918,0.7672
919,0.7682
920,0.769
921,0.7722
