,accuracy
672,0.7703
673,0.766
674,0.7598
675,0.7615
676,0.7732
677,0.7633
678,0.763
679,0.7659
680,0.7654
681,0.7681
682,0.7686
683,0.765
684,0.7745
685,0.7677
686,0.7627
687,0.7702
688,0.7688
689,0.7749
690,0.7716
691,0.7716
692,0.7732
693,0.7605
694,0.765
695,0.7705
696,0.7741
697,0.7738
698,0.7714
699,0.7749
700,0.777
701,0.7799
702,0.7816
703,0.7828
704,0.7853
705,0.7832
706,0.7824
707,0.7842
708,0.785
709,0.784
710,0.7841
711,0.7829
712,0.7842
713,0.7828
714,0.7822
715,0.7619
716,0.7732
717,0.7803
718,0.7766
719,0.7822
720,0.7862
721,0.7819
722,0.785
723,0.786
724,0.7831
725,0.7634
726,0.7793
727,0.7816
728,0.7783
729,0.7851
730,0.7823
731,0.7754
732,0.7773
733,0.7832
734,0.7741
735,0.7785
736,0.7799
737,0.7811
738,0.7843
739,0.7809
740,0.7836
741,0.777
742,0.7786
743,0.7802
744,0.7784
745,0.7816
746,0.7778
747,0.7804
748,0.7802
749,0.7831
750,0.7765
751,0.7703
752,0.78
753,0.773
754,0.7777
755,0.7828
756,0.7801
757,0.7815
758,0.779
759,0.7739
760,0.7719
761,0.7732
762,0.7791
763,0.7814
764,0.782
765,0.7806
766,0.7817
767,0.7814
768,0.7767
769,0.7716
770,0.7701
771,0.7781
772,0.7826
773,0.7812
774,0.78
775,0.78
776,0.7831
777,0.7835
778,0.7828
779,0.7816
780,0.7835
781,0.7842
782,0.784
783,0.781
784,0.7647
785,0.7769
786,0.7766
787,0.7782
788,0.7755
789,0.7734
790,0.7695
791,0.7797
792,0.7803
793,0.7834
794,0.7831
795,0.7855
796,0.7824
797,0.7831
798,0.7828
799,0.7833
800,0.7868
801,0.7865
802,0.7897
803,0.791
804,0.7909
805,0.79
806,0.7863
807,0.7882
808,0.7894
809,0.7891
810,0.7907
811,0.7906
812,0.791
813,0.7911
814,0.7924
815,0.7924
816,0.7915
817,0.7911
818,0.7915
819,0.7649
820,0.7824
821,0.7853
822,0.7902
823,0.7902
824,0.7903
825,0.7908
826,0.7917
827,0.7909
828,0.7849
829,0.7766
830,0.7822
831,0.7821
832,0.7825
833,0.7826
834,0.786
835,0.7806
836,0.7821
837,0.7868
838,0.791
839,0.7828
840,0.7781
841,0.7821
842,0.7865
843,0.7833
844,0.7785
845,0.7782
846,0.786
847,0.7874
848,0.7847
849,0.7868
850,0.7862
851,0.7872
852,0.7843
853,0.7786
854,0.7775
855,0.7837
856,0.7851
857,0.7837
858,0.7836
859,0.7838
860,0.7855
861,0.7739
862,0.7809
863,0.7824
864,0.7859
865,0.7819
866,0.7842
867,0.7801
868,0.7855
869,0.7834
870,0.7865
871,0.7836
872,0.788
873,0.789
874,0.7868
875,0.7829
876,0.7752
877,0.7841
878,0.7827
879,0.7839
880,0.7876
881,0.7862
882,0.7872
883,0.7876
884,0.7878
885,0.7882
886,0.7886
887,0.7888
888,0.7905
889,0.7894
890,0.7892
891,0.7895
892,0.7897
893,0.7898
894,0.7906
895,0.7894
896,0.7902
897,0.7903
898,0.7912
899,0.7918
900,0.7901
901,0.7886
902,0.7928
903,0.7916
904,0.7913
905,0.7924
906,0.793
907,0.7941
908,0.7946
909,0.7949
910,0.7964
911,0.7956
912,0.796
913,0.7952
914,0.7949
915,0.7781
916,0.792
917,0.796
918,0.7948
919,0.7926
920,0.7935
921,0.7931
922,0.7913
923,0.7891
924,0.7829
925,0.7912
926,0.7936
927,0.7896
928,0.7933
929,0.7953
930,0.7976
931,0.799
932,0.7986
933,0.797
934,0.7993
935,0.8003
936,0.7997
937,0.7986
938,0.7995
939,0.7993
940,0.8001
941,0.8001
942,0.7998
943,0.7998
944,0.8008
945,0.7996
946,0.7839
947,0.795
948,0.7973
949,0.798
950,0.7993
951,0.7998
952,0.7998
953,0.799
954,0.801
955,0.8004
956,0.8011
957,0.7997
958,0.799
959,0.7998
960,0.798
961,0.7975
962,0.7895
963,0.7922
964,0.7929
965,0.7962
966,0.7957
967,0.7936
968,0.796
969,0.7972
970,0.7748
971,0.7874
972,0.792
973,0.794
974,0.7961
975,0.7968
976,0.7974
977,0.7972
978,0.7988
979,0.7973
980,0.7978
981,0.7984
982,0.7979
983,0.7964
984,0.7711
985,0.7936
986,0.794
987,0.7942
988,0.7961
989,0.7905
990,0.7944
991,0.7936
992,0.7861
993,0.7922
994,0.7906
995,0.7906
996,0.7874
997,0.7938
998,0.7968
999,0.7995
