,timestamp,accuracy
73,1783976162.18373,0.5164
74,1783976167.9761274,0.5331
75,1783976173.9688222,0.5379
76,1783976179.6849647,0.5316
77,1783976185.4364114,0.5341
78,1783976191.2667272,0.5196
79,1783976197.2426677,0.5324
80,1783976202.8472507,0.5176
81,1783976208.4538944,0.5129
82,1783976214.3097281,0.4946
83,1783976220.0016685,0.5207
84,1783976225.7817795,0.5136
85,1783976231.238989,0.4738
86,1783976236.961303,0.5149
87,1783976242.5853584,0.5207
88,1783976248.2698777,0.5452
89,1783976253.9441113,0.5114
90,1783976259.5129757,0.5295
91,1783976265.9284089,0.5442
92,1783976271.6193566,0.5218
93,1783976277.5054646,0.5261
94,1783976283.1343427,0.5087
95,1783976288.5832102,0.4992
96,1783976294.1701558,0.5176
97,1783976299.6872919,0.5221
98,1783976305.249839,0.5131
99,1783976310.9304721,0.4933
100,1783976322.5340307,0.5798
101,1783976330.652203,0.6108
102,1783976338.603145,0.6242
103,1783976346.781938,0.6187
104,1783976355.132656,0.6102
105,1783976363.185293,0.6104
106,1783976371.5178654,0.5926
107,1783976379.6808698,0.5872
108,1783976387.7482965,0.5979
109,1783976395.9420257,0.5928
110,1783976404.415697,0.6048
111,1783976412.5864522,0.6027
112,1783976420.9836278,0.596
113,1783976429.2199702,0.5935
114,1783976437.4026039,0.598
115,1783976445.9623156,0.6082
116,1783976454.1022243,0.5926
117,1783976462.171423,0.5646
118,1783976470.1684403,0.5955
119,1783976478.2711053,0.6048
120,1783976486.0882993,0.5992
121,1783976494.1577253,0.5869
122,1783976502.059913,0.6027
123,1783976510.5791748,0.6002
124,1783976518.80682,0.5953
125,1783976526.8612454,0.5913
126,1783976534.7569964,0.608
127,1783976542.7200832,0.6015
128,1783976550.758841,0.6014
129,1783976558.930146,0.6077
130,1783976567.0008528,0.605
131,1783976575.027813,0.5867
132,1783976583.1580846,0.6119
133,1783976590.9307296,0.6017
134,1783976598.7352555,0.5932
135,1783976606.8299189,0.6035
136,1783976614.9711092,0.6038
137,1783976622.9821634,0.6135
138,1783976630.9610138,0.6092
139,1783976639.0174003,0.6105
140,1783976647.023437,0.6133
141,1783976655.099336,0.6021
142,1783976663.924982,0.6078
143,1783976673.5782702,0.5993
144,1783976681.819525,0.6096
145,1783976690.0358407,0.6074
146,1783976698.3623497,0.6148
147,1783976706.7001946,0.6136
148,1783976715.007924,0.6022
149,1783976722.8600128,0.6165
150,1783976730.974136,0.6047
151,1783976741.0171938,0.6053
152,1783976750.4001958,0.6155
153,1783976760.0001864,0.6109
154,1783976770.0348606,0.6118
155,1783976779.5786126,0.5992
156,1783976788.9593794,0.6067
157,1783976799.5784945,0.6167
158,1783976808.9691463,0.6195
159,1783976818.617298,0.6084
160,1783976828.9049377,0.627
161,1783976839.2448506,0.6249
162,1783976849.5206685,0.6119
163,1783976858.821065,0.6124
164,1783976868.5147405,0.5981
165,1783976878.5061197,0.6122
166,1783976887.7470088,0.6124
167,1783976897.512087,0.6069
168,1783976907.593011,0.6152
169,1783976917.4861836,0.6155
170,1783976927.6095414,0.6105
171,1783976937.3038743,0.6157
172,1783976947.1187632,0.6114
173,1783976957.5140173,0.6185
174,1783976967.3484142,0.6018
175,1783976977.457763,0.6134
176,1783976987.545836,0.6119
177,1783976998.0417323,0.5977
178,1783977008.063036,0.628
179,1783977017.5374084,0.6207
180,1783977027.473473,0.6021
181,1783977037.488506,0.6176
182,1783977047.0963259,0.6191
183,1783977057.4517238,0.6178
184,1783977071.0070782,0.6196
185,1783977083.0623446,0.6055
186,1783977096.6634932,0.622
187,1783977109.8066533,0.6326
188,1783977122.5702016,0.6089
189,1783977136.4424403,0.6197
190,1783977157.5972052,0.6176
191,1783977186.8715997,0.6306
192,1783977217.0835838,0.6265
193,1783977246.440661,0.6227
194,1783977276.8019066,0.6068
195,1783977306.3879676,0.6122
196,1783977336.5195763,0.6229
197,1783977366.3294427,0.624
198,1783977396.257649,0.6182
199,1783977426.8257055,0.6194
200,1783977469.782385,0.6467
201,1783977509.2786574,0.6637
202,1783977548.8846793,0.6775
203,1783977588.1327777,0.6751
204,1783977627.422726,0.6781
205,1783977666.7663333,0.6729
206,1783977706.263292,0.6693
207,1783977746.0473862,0.6587
208,1783977785.5342305,0.6556
209,1783977825.078201,0.6593
210,1783977864.4299047,0.6706
211,1783977903.7201455,0.6461
212,1783977943.3101032,0.6507
213,1783977982.6962228,0.6616
214,1783978022.4023974,0.6691
215,1783978061.821083,0.6628
216,1783978100.5404186,0.6598
217,1783978140.507248,0.6656
218,1783978180.9095724,0.6589
219,1783978220.511697,0.6519
220,1783978260.8054373,0.6599
221,1783978301.3164446,0.6678
222,1783978341.2129617,0.6513
223,1783978381.0386593,0.6609
224,1783978421.1892958,0.6543
225,1783978460.6784654,0.6622
226,1783978500.3699017,0.6545
227,1783978540.9342709,0.6641
228,1783978581.5139165,0.6424
229,1783978621.1530116,0.6714
230,1783978661.2508905,0.6688
231,1783978701.1537197,0.6694
232,1783978740.2285671,0.6604
233,1783978779.747498,0.6644
234,1783978819.9965897,0.6513
235,1783978860.0296354,0.6633
236,1783978900.140052,0.6691
237,1783978940.407977,0.6604
238,1783978980.363669,0.6681
239,1783979019.7446916,0.6717
240,1783979059.653883,0.6604
241,1783979099.3198478,0.6726
242,1783979139.4732952,0.6582
243,1783979180.5320199,0.6649
244,1783979221.8704216,0.6632
245,1783979261.871159,0.6636
246,1783979304.328308,0.6698
247,1783979346.7781072,0.6674
248,1783979389.991966,0.6585
249,1783979432.949595,0.6666
250,1783979475.3074493,0.6599
251,1783979518.3357954,0.6615
252,1783979561.3689818,0.665
253,1783979604.031126,0.668
254,1783979646.9807217,0.6806
255,1783979690.2270138,0.6668
256,1783979733.3404472,0.6722
257,1783979776.0756114,0.6788
258,1783979819.3802595,0.6739
259,1783979862.7839723,0.6649
260,1783979905.121747,0.6662
261,1783979948.412693,0.6662
262,1783979991.894485,0.6598
263,1783980034.3249307,0.6648
264,1783980077.4217196,0.6642
265,1783980120.762642,0.6651
266,1783980163.4961333,0.6541
267,1783980206.3486538,0.6654
268,1783980249.519139,0.653
269,1783980292.4198213,0.6629
270,1783980335.1098745,0.6705
271,1783980378.194657,0.6683
272,1783980421.4544578,0.6771
273,1783980463.7918034,0.6784
274,1783980507.0198197,0.6675
275,1783980550.4385998,0.6579
276,1783980592.9711354,0.6692
277,1783980635.8071816,0.6589
278,1783980678.865185,0.6565
279,1783980721.7406275,0.6701
280,1783980764.2977767,0.6736
281,1783980807.3988488,0.6669
282,1783980850.3550117,0.6723
283,1783980892.935415,0.6702
284,1783980935.905493,0.6771
285,1783980978.9833744,0.6648
286,1783981021.562879,0.6735
287,1783981064.82598,0.6656
288,1783981108.0092983,0.6758
289,1783981150.5644398,0.667
290,1783981193.5837696,0.6715
291,1783981236.6861973,0.6688
292,1783981279.4893446,0.6739
293,1783981322.0104504,0.6724
294,1783981365.6733325,0.6745
295,1783981408.6133587,0.6786
296,1783981451.399269,0.6776
297,1783981495.2336638,0.679
298,1783981538.2752311,0.6797
299,1783981580.9496164,0.6804
300,1783981637.8333387,0.6914
301,1783981691.3928974,0.701
302,1783981744.7331085,0.7072
303,1783981798.9539537,0.7058
304,1783981852.0981672,0.7033
305,1783981905.7706323,0.6991
306,1783981959.5516455,0.7043
307,1783982013.0125155,0.6977
308,1783982066.763081,0.6882
309,1783982120.1708248,0.6925
310,1783982173.819949,0.6934
311,1783982227.74097,0.6907
312,1783982280.9807208,0.6967
313,1783982334.3963308,0.6942
314,1783982388.0277066,0.6967
315,1783982442.2261546,0.6943
316,1783982496.521992,0.691
317,1783982548.0743904,0.6987
318,1783982603.4066236,0.7018
319,1783982659.7505887,0.6982
320,1783982714.8399518,0.7042
321,1783982768.822309,0.6875
322,1783982824.626885,0.7013
323,1783982881.0012734,0.7002
324,1783982936.3604138,0.689
325,1783982990.3348944,0.7024
326,1783983046.068842,0.7
327,1783983102.4529974,0.7061
328,1783983158.376396,0.6927
329,1783983212.7125957,0.6999
330,1783983267.6364417,0.7028
331,1783983324.146421,0.6925
332,1783983380.2086217,0.6887
333,1783983435.2799888,0.7019
334,1783983489.2996256,0.7034
335,1783983545.5765696,0.701
336,1783983601.520639,0.6981
337,1783983657.3956382,0.7012
338,1783983711.1570256,0.697
339,1783983766.9723303,0.6913
340,1783983823.0380044,0.7075
341,1783983879.0843463,0.6934
342,1783983933.3325512,0.6977
343,1783983988.6573215,0.6888
344,1783984044.3405888,0.6935
345,1783984100.529914,0.7006
346,1783984155.2966697,0.7018
347,1783984209.5349383,0.6968
348,1783984265.692152,0.6848
349,1783984322.2566867,0.6924
350,1783984378.1739461,0.7001
351,1783984432.1628306,0.6954
352,1783984487.4914906,0.7007
353,1783984543.9490418,0.6878
354,1783984599.9234443,0.6862
355,1783984654.1362178,0.6982
356,1783984709.0736837,0.699
357,1783984765.4255426,0.6974
358,1783984821.4433725,0.707
359,1783984876.6170745,0.6993
360,1783984930.9613402,0.7062
361,1783984987.0240142,0.7005
362,1783985043.1529498,0.7011
363,1783985098.96898,0.7012
364,1783985153.1111772,0.7053
365,1783985208.6773129,0.6987
366,1783985264.682628,0.6997
367,1783985320.988276,0.704
368,1783985375.367687,0.6989
369,1783985430.7259977,0.6991
370,1783985486.9138448,0.6917
371,1783985543.0091197,0.6974
372,1783985597.6713398,0.7003
373,1783985652.342725,0.7002
374,1783985707.869274,0.7018
375,1783985763.4563236,0.7075
376,1783985819.2814672,0.7027
377,1783985874.2784636,0.7092
378,1783985929.844174,0.7142
379,1783985986.1948757,0.7149
380,1783986042.3948367,0.7141
381,1783986097.4008377,0.7143
382,1783986152.5066605,0.7145
383,1783986208.7893915,0.6931
384,1783986265.3165522,0.6878
385,1783986320.5801773,0.6968
386,1783986375.538546,0.6998
387,1783986431.409467,0.7065
388,1783986487.9503345,0.706
389,1783986543.4697244,0.7051
390,1783986598.4263144,0.6993
391,1783986653.7281685,0.6926
392,1783986710.5232363,0.7056
393,1783986766.3299918,0.705
394,1783986821.5298636,0.6991
395,1783986876.5535793,0.6949
396,1783986933.0012636,0.706
397,1783986989.153867,0.7051
398,1783987043.258753,0.7
399,1783987099.3742843,0.7047
400,1783987170.5394688,0.7178
401,1783987237.4358761,0.7257
402,1783987305.9158173,0.732
403,1783987373.8579552,0.7311
404,1783987441.3645413,0.7314
405,1783987509.555743,0.7315
406,1783987576.6176703,0.7288
407,1783987645.2916365,0.7261
408,1783987713.409436,0.712
409,1783987780.8619432,0.7164
410,1783987849.0912862,0.7176
411,1783987916.306806,0.7223
412,1783987984.4293141,0.7273
413,1783988052.699323,0.7289
414,1783988120.231192,0.7227
415,1783988188.4292433,0.7233
416,1783988255.995927,0.7262
417,1783988323.7342765,0.7227
418,1783988392.244925,0.7234
419,1783988460.0143664,0.7273
420,1783988528.0007117,0.7284
421,1783988595.8426619,0.7189
422,1783988663.2819464,0.722
423,1783988731.8599164,0.722
424,1783988799.5973399,0.7215
425,1783988867.1513815,0.7223
426,1783988935.3530042,0.7231
427,1783989002.9012635,0.7261
428,1783989071.109058,0.7256
429,1783989139.263448,0.7204
430,1783989207.0446646,0.7237
431,1783989275.2295828,0.7212
432,1783989342.7428355,0.7228
433,1783989411.105283,0.7241
434,1783989479.321262,0.72
435,1783989546.8377688,0.7181
436,1783989614.9749827,0.731
437,1783989682.503768,0.7291
438,1783989750.3455963,0.7207
439,1783989818.4492435,0.7219
440,1783989886.1516979,0.7296
441,1783989954.5764694,0.7077
442,1783990022.4522493,0.7312
443,1783990090.3368697,0.7272
444,1783990158.6768587,0.7218
445,1783990226.2436545,0.7271
446,1783990294.4687078,0.7167
447,1783990362.354601,0.7241
448,1783990430.1820958,0.7334
449,1783990498.240907,0.7347
450,1783990566.0903847,0.7315
451,1783990633.9167678,0.7333
452,1783990701.8760633,0.7276
453,1783990769.7399209,0.7289
454,1783990837.8238714,0.7338
455,1783990905.712893,0.7262
456,1783990973.3710616,0.7309
457,1783991041.776874,0.7326
458,1783991109.7974765,0.7346
459,1783991177.6327713,0.7349
460,1783991245.6487212,0.7388
461,1783991313.2792358,0.7338
462,1783991381.3270276,0.728
463,1783991449.1684906,0.7332
464,1783991516.8929121,0.726
465,1783991585.2959995,0.7291
466,1783991653.1993368,0.7297
467,1783991722.048566,0.7332
468,1783991790.5261047,0.735
469,1783991858.4133532,0.7255
470,1783991926.532168,0.7322
471,1783991994.5389936,0.7329
472,1783992063.252207,0.7224
473,1783992131.7851634,0.7197
474,1783992199.7737823,0.7187
475,1783992267.554661,0.7262
476,1783992335.4668083,0.722
477,1783992404.2335916,0.7332
478,1783992472.8156044,0.7274
479,1783992540.9432945,0.7322
480,1783992608.3506875,0.7293
481,1783992676.675586,0.73
482,1783992744.0025425,0.7313
483,1783992812.561593,0.7223
484,1783992881.5572312,0.7241
485,1783992950.4106824,0.7346
486,1783993019.3455718,0.7309
487,1783993088.188537,0.7341
488,1783993157.0267806,0.7308
489,1783993225.8651397,0.7296
490,1783993294.668638,0.7255
491,1783993363.469342,0.7364
492,1783993432.3955986,0.7351
493,1783993501.3414834,0.7303
494,1783993570.2549944,0.7196
495,1783993639.246616,0.7282
496,1783993708.263194,0.7327
497,1783993777.254949,0.7306
498,1783993846.1080432,0.7294
499,1783993914.8508508,0.7331
500,1783993999.201109,0.736
501,1783994079.6718574,0.7385
502,1783994159.020612,0.7458
503,1783994238.7893417,0.7462
504,1783994318.7571142,0.7454
505,1783994399.9099379,0.7446
506,1783994481.3018594,0.7449
507,1783994561.9052088,0.7426
508,1783994641.6040375,0.7453
509,1783994720.7427974,0.7343
510,1783994800.6282535,0.7421
511,1783994881.6354845,0.7319
512,1783994962.818176,0.7395
513,1783995043.4809673,0.7433
514,1783995123.6786633,0.7387
515,1783995202.6031678,0.7378
516,1783995282.0383081,0.7493
517,1783995362.926206,0.7434
518,1783995444.066621,0.7424
519,1783995524.5343213,0.7421
520,1783995605.0230362,0.7265
521,1783995684.2429764,0.7314
522,1783995763.6284063,0.7389
523,1783995844.7863119,0.7346
524,1783995926.0255964,0.7394
525,1783996006.595876,0.736
526,1783996087.2657197,0.7396
527,1783996166.8625183,0.7367
528,1783996245.6973548,0.7351
529,1783996326.4255133,0.7373
530,1783996407.4927564,0.7406
531,1783996488.1425562,0.7483
532,1783996568.8469546,0.7405
533,1783996648.722717,0.7455
534,1783996727.430038,0.7477
535,1783996807.8521287,0.7429
536,1783996889.1097891,0.7317
537,1783996969.7085268,0.7394
538,1783997050.3859534,0.7412
539,1783997130.659551,0.7458
540,1783997209.6659443,0.7409
541,1783997289.875012,0.7437
542,1783997371.04762,0.7406
543,1783997451.8238897,0.7416
544,1783997532.4645143,0.7453
545,1783997612.6855488,0.7437
546,1783997691.8681786,0.7461
547,1783997771.9704785,0.7447
548,1783997853.1183639,0.7436
549,1783997933.5496285,0.7468
550,1783998014.689549,0.7442
551,1783998094.8285646,0.738
552,1783998174.3163068,0.7358
553,1783998253.4826064,0.7485
554,1783998334.4474392,0.7377
555,1783998415.0164762,0.7453
556,1783998495.8117268,0.7472
557,1783998576.2301972,0.7458
558,1783998656.1887689,0.741
559,1783998736.7582514,0.737
560,1783998817.7364411,0.7474
561,1783998898.203659,0.7446
562,1783998979.3545456,0.7426
563,1783999059.7680554,0.7466
564,1783999139.6337912,0.7508
565,1783999220.2816308,0.7456
566,1783999301.0615153,0.7498
567,1783999381.5700474,0.7503
568,1783999462.4958687,0.7471
569,1783999542.4198158,0.7379
570,1783999621.8482354,0.7484
571,1783999701.9206665,0.7421
572,1783999783.4164262,0.7451
573,1783999864.8147194,0.7478
574,1783999946.2563372,0.7508
575,1784000027.5288842,0.7497
576,1784000109.0345113,0.7411
577,1784000190.2952392,0.7429
578,1784000271.5127099,0.747
579,1784000352.7232702,0.7489
580,1784000434.2104373,0.7483
581,1784000515.4869144,0.7487
582,1784000596.857453,0.7466
583,1784000678.1930673,0.7415
584,1784000759.5849087,0.7392
585,1784000840.8887913,0.7441
586,1784000922.4445524,0.7469
587,1784001003.8207653,0.7477
588,1784001085.0162568,0.744
589,1784001166.2385657,0.7466
590,1784001247.4701467,0.7461
591,1784001328.7140672,0.7443
592,1784001410.1077573,0.7452
593,1784001491.5992274,0.7429
594,1784001573.0955071,0.7399
595,1784001654.5626318,0.7513
596,1784001735.952298,0.7518
597,1784001817.2307909,0.7457
598,1784001898.7823315,0.7489
599,1784001980.144187,0.7453
600,1784002076.4645212,0.7536
601,1784002169.2392807,0.7557
602,1784002260.853578,0.7598
603,1784002352.5129972,0.7617
604,1784002445.3076873,0.7614
605,1784002537.457495,0.7583
606,1784002629.8925235,0.7596
607,1784002722.858024,0.7612
608,1784002815.685998,0.7608
609,1784002907.8603306,0.7601
610,1784002999.5571146,0.7613
611,1784003092.1949234,0.7577
612,1784003184.6256967,0.7369
613,1784003277.0621035,0.7555
614,1784003369.9999452,0.7705
615,1784003463.1397715,0.7596
616,1784003555.4736485,0.7638
617,1784003647.0216966,0.7559
618,1784003739.224666,0.7594
619,1784003831.6417115,0.7622
620,1784003923.7398388,0.7662
621,1784004016.4417262,0.7611
622,1784004109.4405768,0.7538
623,1784004201.658601,0.7601
624,1784004292.8594217,0.7643
625,1784004384.6873302,0.7665
626,1784004477.2362309,0.7637
627,1784004569.3850954,0.7636
628,1784004662.253876,0.76
629,1784004755.2563689,0.7598
630,1784004847.8552322,0.7615
631,1784004939.5387774,0.7525
632,1784005031.1026688,0.7536
633,1784005123.5964868,0.7592
634,1784005215.6299753,0.7615
635,1784005308.3457303,0.7607
636,1784005401.4623935,0.757
637,1784005494.1722968,0.7555
638,1784005586.7832732,0.7517
639,1784005677.874806,0.7582
640,1784005770.37693,0.7579
641,1784005862.894564,0.7609
642,1784005955.9366453,0.7597
643,1784006049.3721812,0.7559
644,1784006142.2991323,0.7586
645,1784006235.0999973,0.7643
646,1784006326.5245833,0.7622
647,1784006419.2814064,0.7515
648,1784006511.626062,0.7586
649,1784006604.8022754,0.7662
650,1784006698.051259,0.7625
651,1784006790.886401,0.7674
652,1784006883.7825508,0.7666
653,1784006975.6203127,0.7651
654,1784007068.3918257,0.7696
655,1784007160.6622028,0.77
656,1784007253.6473901,0.7691
657,1784007346.9274485,0.7697
658,1784007439.4457521,0.7701
659,1784007532.2480435,0.7703
660,1784007624.0664725,0.7702
661,1784007716.3571496,0.7704
662,1784007808.3328135,0.7698
663,1784007901.9936585,0.7709
664,1784007995.3238387,0.7705
665,1784008088.7838552,0.7704
666,1784008182.2145333,0.7721
667,1784008275.72237,0.7708
668,1784008369.1582077,0.7709
669,1784008462.68452,0.7704
670,1784008556.3271232,0.7703
671,1784008649.946452,0.7717
672,1784008743.3772542,0.7709
673,1784008836.5878696,0.7713
674,1784008929.9447446,0.7696
675,1784009023.323688,0.7709
676,1784009116.6509614,0.772
677,1784009210.0307903,0.772
678,1784009303.472877,0.7717
679,1784009396.6562626,0.77
680,1784009490.071436,0.7714
681,1784009583.5831306,0.7722
682,1784009677.1367528,0.7721
683,1784009770.6565237,0.7708
684,1784009863.938453,0.7708
685,1784009957.3238034,0.7715
686,1784010050.8396287,0.7699
687,1784010144.0485897,0.77
688,1784010237.3382914,0.7714
689,1784010330.854292,0.7716
690,1784010424.1424596,0.7718
691,1784010517.660264,0.7708
692,1784010611.3820462,0.7715
693,1784010704.8050864,0.7702
694,1784010798.2401319,0.7717
695,1784010891.5735478,0.77
696,1784010985.050242,0.7713
697,1784011078.4253576,0.7717
698,1784011171.891188,0.7719
699,1784011265.3474927,0.7699
700,1784011373.9605336,0.7742
701,1784011479.3794956,0.7751
702,1784011584.3034294,0.7753
703,1784011689.180726,0.779
704,1784011794.068161,0.7772
705,1784011899.0645337,0.7745
706,1784012003.9591124,0.7745
707,1784012107.6533504,0.7749
708,1784012213.0224586,0.776
709,1784012318.226159,0.7733
710,1784012423.0627067,0.7746
711,1784012528.0629992,0.7743
712,1784012632.5238714,0.7746
713,1784012737.4396687,0.7616
714,1784012842.5334466,0.7679
715,1784012946.4270966,0.7661
716,1784013051.5165744,0.7694
717,1784013156.9137983,0.771
718,1784013261.796018,0.7652
719,1784013367.1005347,0.7678
720,1784013471.4991891,0.7653
721,1784013576.3070068,0.7662
722,1784013681.52466,0.7667
723,1784013784.9578621,0.7674
724,1784013890.0679688,0.7688
725,1784013995.1091595,0.7735
726,1784014100.1861913,0.7715
727,1784014205.3121958,0.7734
728,1784014309.4129865,0.768
729,1784014414.7085261,0.7645
730,1784014519.847672,0.7688
731,1784014623.4638505,0.7655
732,1784014728.0700445,0.7681
733,1784014833.3957894,0.7614
734,1784014938.2051365,0.7717
735,1784015043.751555,0.7717
736,1784015148.3763268,0.7726
737,1784015253.921192,0.7699
738,1784015359.1811478,0.768
739,1784015462.7183397,0.7676
740,1784015567.3039527,0.7704
741,1784015671.6317732,0.7662
742,1784015776.9182127,0.763
743,1784015882.1726573,0.7646
744,1784015987.3364513,0.766
745,1784016092.6608212,0.7673
746,1784016197.9341304,0.7685
747,1784016301.6632233,0.7685
748,1784016405.9644544,0.7728
749,1784016510.7062364,0.772
750,1784016616.0267162,0.7731
751,1784016721.483218,0.7622
752,1784016826.3213813,0.7689
753,1784016932.0319514,0.7699
754,1784017036.2257316,0.7695
755,1784017140.314104,0.7729
756,1784017245.607134,0.772
757,1784017350.9832072,0.7673
758,1784017456.6185043,0.7713
759,1784017562.0683727,0.7712
760,1784017667.7555008,0.7731
761,1784017773.3016994,0.7741
762,1784017878.9919956,0.7764
763,1784017984.656827,0.7747
764,1784018090.4478486,0.7713
765,1784018196.1984458,0.7721
766,1784018301.610814,0.7663
767,1784018407.1798706,0.7662
768,1784018512.6627002,0.7664
769,1784018618.3717027,0.7732
770,1784018723.8732367,0.7728
771,1784018829.6336534,0.7725
772,1784018935.3022015,0.7669
773,1784019040.7879496,0.7717
774,1784019146.2990732,0.7684
775,1784019251.5399582,0.7711
776,1784019357.1008184,0.77
777,1784019462.7810693,0.7713
778,1784019568.4598646,0.7736
779,1784019673.9541345,0.7812
780,1784019779.8231618,0.7812
781,1784019885.2816172,0.78
782,1784019991.0630445,0.7784
783,1784020096.6939363,0.7715
784,1784020202.0129857,0.7628
785,1784020307.3640435,0.7674
786,1784020412.6150298,0.7749
787,1784020517.9905033,0.7745
788,1784020623.3434565,0.7721
789,1784020729.054828,0.7716
790,1784020834.6551073,0.7632
791,1784020940.008894,0.7716
792,1784021045.1891928,0.7724
793,1784021150.5689561,0.7717
794,1784021256.044026,0.7703
795,1784021361.5245068,0.7738
796,1784021467.219882,0.7711
797,1784021572.7184706,0.7683
798,1784021678.5375977,0.7711
799,1784021783.6547236,0.7723
800,1784021902.1048248,0.7756
801,1784022018.2384186,0.7769
802,1784022135.2490304,0.7786
803,1784022251.7260132,0.7796
804,1784022368.7768402,0.7797
805,1784022485.8016076,0.7804
806,1784022603.0106804,0.7771
807,1784022720.1891887,0.7817
808,1784022836.785266,0.7813
809,1784022951.3827224,0.7787
810,1784023067.2251701,0.7827
811,1784023183.9221313,0.7692
812,1784023300.470175,0.7764
813,1784023417.385833,0.7749
814,1784023534.3937838,0.7775
815,1784023651.6133885,0.7757
816,1784023768.6858735,0.7787
817,1784023885.971929,0.7741
818,1784024001.2492595,0.7713
819,1784024115.8158355,0.7701
820,1784024232.4992352,0.7791
821,1784024349.0491157,0.7786
822,1784024466.1419156,0.7788
823,1784024583.2132819,0.7766
824,1784024700.1296237,0.7798
825,1784024817.2535634,0.7765
826,1784024934.4582882,0.7761
827,1784025051.3001761,0.7669
828,1784025165.5144534,0.7683
829,1784025281.7803557,0.7757
830,1784025398.2509542,0.7751
831,1784025514.8199463,0.778
832,1784025631.749813,0.7801
833,1784025749.0541449,0.7816
834,1784025866.1514616,0.7773
835,1784025983.555495,0.7761
836,1784026100.4262702,0.7736
837,1784026215.5760128,0.775
838,1784026330.5912125,0.7751
839,1784026447.2813866,0.7805
840,1784026564.0006192,0.7821
841,1784026681.3064387,0.7814
842,1784026798.4551046,0.7826
843,1784026915.6804688,0.7834
844,1784027032.686015,0.7837
845,1784027149.7712035,0.7842
846,1784027266.3650737,0.7852
847,1784027381.1014059,0.7845
848,1784027495.7397945,0.785
849,1784027611.0093908,0.7848
850,1784027728.4168487,0.785
851,1784027845.5647454,0.7847
852,1784027962.804473,0.7857
853,1784028079.986984,0.7855
854,1784028197.1218922,0.7866
855,1784028314.4741516,0.7847
856,1784028431.7176564,0.7854
857,1784028549.1324902,0.7859
858,1784028666.5037956,0.785
859,1784028783.9799914,0.7851
860,1784028901.4548898,0.7855
861,1784029018.6698127,0.7844
862,1784029135.973179,0.7869
863,1784029253.0079796,0.7849
864,1784029370.2832775,0.7851
865,1784029487.6846604,0.7856
866,1784029605.0310726,0.7852
867,1784029722.5521636,0.7873
868,1784029839.8589501,0.7859
869,1784029957.2643108,0.7862
870,1784030074.5651166,0.7855
871,1784030192.0320327,0.7858
872,1784030309.4698327,0.7861
873,1784030426.7645764,0.7864
874,1784030544.3044896,0.7854
875,1784030661.7837412,0.7866
876,1784030779.284425,0.787
877,1784030896.6938422,0.786
878,1784031013.9501894,0.7856
879,1784031131.240295,0.7867
880,1784031248.9779522,0.7861
881,1784031366.3653781,0.7864
882,1784031483.773914,0.7864
883,1784031601.2528222,0.786
884,1784031718.8344283,0.7874
885,1784031836.2896082,0.7874
886,1784031953.8562465,0.7862
887,1784032071.1601334,0.7877
888,1784032188.3882244,0.7866
889,1784032305.6301672,0.7867
890,1784032422.900752,0.7873
