,timestamp,accuracy
889,1783126063.9468083,0.7789
890,1783126084.3791623,0.78
891,1783126106.095096,0.7803
892,1783126127.1931398,0.7812
893,1783126147.6888635,0.7803
894,1783126168.098118,0.7795
895,1783126188.592808,0.7803
896,1783126209.0033114,0.7809
897,1783126229.386364,0.7801
898,1783126250.0224693,0.7798
899,1783126270.8091974,0.7808
900,1783126297.1865108,0.7791
901,1783126319.471211,0.7774
902,1783126342.5010238,0.7784
903,1783126365.9558182,0.7801
904,1783126388.3270721,0.7793
905,1783126410.6054997,0.7809
906,1783126433.1438408,0.7806
907,1783126455.6119053,0.7812
908,1783126477.7734642,0.7811
909,1783126501.1481004,0.7793
910,1783126523.865927,0.7804
911,1783126546.1956203,0.78
912,1783126568.501924,0.7814
913,1783126590.9017055,0.7826
914,1783126613.327764,0.7821
915,1783126635.6980941,0.782
916,1783126658.0907502,0.7811
917,1783126680.4158692,0.7801
918,1783126702.8425286,0.7711
919,1783126725.4140587,0.7735
920,1783126748.877594,0.7756
921,1783126771.4222252,0.7773
922,1783126793.8362248,0.7775
923,1783126816.2923133,0.7804
924,1783126838.7322593,0.7777
925,1783126861.07667,0.779
926,1783126883.2940142,0.7756
927,1783126905.7371502,0.7771
928,1783126928.0628784,0.7557
929,1783126950.3214695,0.7699
930,1783126973.2135744,0.7749
931,1783126995.5512037,0.7806
932,1783127017.852757,0.7793
933,1783127040.1148696,0.7788
934,1783127064.097698,0.7839
935,1783127087.552652,0.7831
936,1783127109.959011,0.7826
937,1783127132.630396,0.7851
938,1783127156.8649232,0.784
939,1783127179.8243158,0.7684
940,1783127202.1209085,0.7738
941,1783127224.746191,0.7799
942,1783127247.2350795,0.7777
943,1783127270.1720674,0.7838
944,1783127294.643175,0.7856
945,1783127318.8625805,0.7859
946,1783127342.814912,0.783
947,1783127365.2442255,0.7849
948,1783127387.57105,0.7839
949,1783127410.5125706,0.7856
950,1783127433.460455,0.764
951,1783127456.4864347,0.7751
952,1783127479.0735629,0.7809
953,1783127503.3922472,0.7816
954,1783127525.5339868,0.7852
955,1783127548.3922796,0.7837
956,1783127570.677375,0.7846
957,1783127594.6422153,0.7843
958,1783127616.8956342,0.7838
959,1783127639.9820135,0.7835
960,1783127663.1400146,0.7826
961,1783127686.3794022,0.7848
962,1783127709.3819194,0.7845
963,1783127733.606539,0.7842
964,1783127757.1736977,0.7717
965,1783127780.1542518,0.7756
966,1783127802.4581578,0.7803
967,1783127825.2838612,0.7857
968,1783127848.560731,0.7859
969,1783127872.9020953,0.7861
970,1783127895.5494921,0.7836
971,1783127918.2421453,0.773
972,1783127940.6353233,0.7718
973,1783127963.832218,0.7762
974,1783127987.1108227,0.7799
975,1783128009.4066598,0.78
976,1783128031.758424,0.7869
977,1783128054.0470908,0.7822
978,1783128076.8570786,0.7808
979,1783128099.3937244,0.7737
980,1783128121.7946846,0.7795
981,1783128145.0390472,0.7839
982,1783128167.548678,0.7814
983,1783128189.935895,0.7851
984,1783128213.8850863,0.7866
985,1783128238.1037033,0.7804
986,1783128262.5761344,0.7791
987,1783128285.7571936,0.7761
988,1783128308.0890727,0.7768
989,1783128331.5421438,0.7776
990,1783128354.540183,0.7784
991,1783128377.2350695,0.7738
992,1783128400.9521992,0.7722
993,1783128424.3962858,0.7758
994,1783128447.7766619,0.78
995,1783128472.2161403,0.7792
996,1783128494.8242247,0.7779
997,1783128518.1326582,0.7795
998,1783128542.4741895,0.7832
999,1783128564.9293272,0.7817
